sentence,count
Encore une fois.,230
Ça va bien ?,230
Crois-moi.,230
Quel est le problème ?,229
Quelle horreur !,229
Comment tu le sais ?,228
Ferme les yeux.,228
Je le connais.,228
Accroche-toi.,228
Michel !,228
Je te l'avais dit.,227
T'es malade ?,227
Je te le promets.,227
Qu'est-ce que tu fais ici ?,227
Garçon !,227
Je ne sais plus.,227
C'est compris ?,226
Je pars.,226
Arrête-toi.,226
Vous allez où ?,226
Reste.,226
Tu trouves ?,225
Prends-le.,225
Répondez.,225
C'est bien ça ?,225
Colonel.,225
Alice.,225
Eddie.,224
Mark?,224
C'est dégueulasse.,224
Fini.,223
Zut !,223
Elle...,223
Ne faites pas ça.,223
Comment vous appelez-vous ?,222
Où sommes-nous ?,222
Prête ?,222
Courage.,221
Un verre ?,221
Son nom ?,221
Tu me manques.,221
Que puis-je pour vous ?,221
Vous le savez.,220
Aaah!,220
À l'aide !,220
J'attends.,220
C'est fou.,220
Puis-je vous aider ?,220
Tous les deux.,220
Jeanne!,220
Ouvre la porte.,219
C'était...,219
"Oui, oui, oui.",219
New York.,219
Qu'est-ce que j'ai fait ?,219
Je vais me coucher.,219
Laissez-nous.,219
Tu es sûre ?,218
Parlez.,218
J'ai froid.,218
Merci infiniment.,217
"Bien, merci.",217
"Non, pas encore.",217
Arrête ça.,217
Je me souviens.,217
Martin !,217
Mort.,217
Sam !,216
"Oui, papa.",216
Chez moi.,216
"Ça va, ça va.",216
Accrochez-vous !,216
Il n'est pas là.,215
Mon fils.,215
Je l'aime.,215
Tu l'as dit.,214
OH!,214
Commandant.,214
Ne me touche pas.,213
Il faut y aller.,213
Qu'en dites-vous ?,213
J'imagine.,213
Charmant.,213
Passe.,212
Chouette !,212
Ca y est.,212
Ensuite ?,212
Maurice!,212
Bien oui.,212
J'y suis.,212
Je reste.,211
On se calme.,211
L'amour.,211
Emmenez-le.,211
Tu la connais ?,211
Comme toujours.,210
Pas de panique.,210
J'en suis sûre.,210
Ils sont partis.,210
"Non, bien sûr.",210
Tu veux ?,210
Normal.,210
Foutaises !,210
De quoi parlez-vous ?,209
Je suis fatigué.,209
André !,209
Détendez-vous.,209
À vos ordres.,209
Qu'est ce que c'est?,209
C'est par là.,208
"Merci, madame.",208
Je sors.,208
"Salut, les gars.",208
Julien!,208
Pour vous.,208
Quelque chose ne va pas ?,208
Bois.,208
"Oui, mon Capitaine.",207
Tu te fous de moi ?,207
Ma fille !,206
Dieu soit loué !,206
Arrête tes conneries.,206
Quel genre ?,206
Une femme.,205
"Allez, vite.",205
C'est pas drôle.,205
Laissez-moi passer.,205
Tu as peur ?,205
Au boulot.,205
"Oui, je crois.",205
Attends une minute.,205
Je suis malade.,205
Ne pleure pas.,204
C'est un ordre.,204
Il est ici.,204
"Oui, en effet.",204
"Non, jamais.",204
Rien d'autre ?,204
De qui ?,204
Je vais voir.,204
Tout est prêt.,204
Oui ou non ?,204
Joyeux anniversaire.,204
Couchez-vous !,203
A vos ordres.,203
Restez là.,203
A quoi ?,203
Je vous connais.,203
Je m'en charge.,203
Je ne...,202
Je suis vraiment désolé.,202
À vous.,202
"Au revoir, monsieur.",202
Je savais pas.,202
Tu m'as manqué.,202
On y est presque.,202
Bizarre.,202
Fonce !,202
Votre Majesté.,202
Que dit-il ?,201
Avec quoi ?,201
Mon frère.,201
Minute !,201
Ben voyons.,201
Croyez-moi.,201
Vos papiers.,201
Où suis-je ?,201
Je crois pas.,201
Il faut que je te parle.,201
Action !,200
Foutez le camp !,200
Hourra !,200
J'adore ça.,200
Laisse-moi faire.,200
Holmes!,200
Qu'est-ce que vous faites là ?,200
Tout est là.,200
Tom.,199
On se connaît ?,199
Au travail.,199
Par exemple ?,199
Comment le sais-tu ?,199
La porte !,199
Laissez tomber.,198
C'est pas juste.,198
Hélène.,198
Connais pas.,198
Qu'est-ce qui vous prend ?,198
Ton nom ?,198
On rentre.,198
Alors quoi ?,197
Je le suis.,197
Je veux bien.,197
Françoise.,197
Simon.,197
J'insiste.,197
Te voilà.,197
C'est inutile.,197
Tu ne comprends pas.,197
Aucun problème.,196
Comment tu vas ?,196
J'aime ça.,196
Quel est votre nom ?,196
Pour rien.,196
Et lui ?,196
Charlie.,196
Présent.,196
Recule.,196
Tony !,195
En voiture !,195
Vous venez ?,195
Je n'y crois pas.,195
C'est idiot.,195
Vous faites quoi ?,195
Démarre !,195
Comment tu te sens ?,194
Comme tu voudras.,194
Excusez-nous.,194
Je te l'ai dit.,194
Ferme ta gueule !,194
Hélas !,194
"Ben, oui.",194
Vous partez ?,194
Reste ici.,194
C'est à moi.,194
Juste.,194
Hors de question.,194
C'est l'heure.,194
C'est des conneries.,193
Réfléchissez.,193
Maître !,193
Elle pleure.,193
Quel con !,193
"Non, pourquoi ?",193
Julie !,193
Laissez-le !,192
Ce n'est pas moi.,192
Hou !,192
Rien de grave.,192
Professeur.,192
James.,192
T'en veux ?,191
Puis-je ?,191
Henri.,191
J'en reviens pas.,191
Arthur!,191
Quel est ton nom ?,191
Puis?,190
Pas tout à fait.,190
Pas pour moi.,190
"Oui, pourquoi ?",190
C'est pas le moment.,190
Tu...,190
Baisse-toi.,190
Tu connais ?,189
Huit.,189
"Un, deux...",189
Qui est à l'appareil ?,189
C'est promis.,189
Faut que j'y aille.,189
Splendide.,189
"Oui, maman.",189
Je t'assure.,189
Musique mélancolique,189
Dieu merci.,189
Général.,188
Oui monsieur.,188
Excusez moi.,188
C'est de la folie.,188
Répète.,188
File.,188
C'est cool.,188
T'as entendu ?,188
On ne sait jamais.,188
C'est étrange.,187
Laisse-le.,187
Ne dis pas ça.,187
Que dis-tu ?,187
Ce sera tout.,187
C'est très important.,187
T'es sûre ?,187
Crétin !,187
Ça arrive.,187
Tire-toi.,187
Comment vous sentez-vous ?,187
À moi !,187
Doux Jésus !,186
J'en ai besoin.,186
Affirmatif.,186
Qu'avez-vous dit ?,186
Celui-là.,186
Merci d'être venu.,186
Que dois-je faire ?,185
Comme moi.,185
Nicolas.,185
Vous êtes qui ?,185
Tu as compris ?,185
C'est affreux.,184
Il n'y a personne.,184
He !,184
Dix.,184
Saute !,184
Enculé !,184
Pour qui ?,184
Fait chier !,183
Assassin!,183
Ma mère.,183
Baissez-vous !,183
"Bien, bien.",183
Arrete.,183
A tout de suite.,183
En fait...,183
Ferme la porte.,183
Faux.,183
Tu en veux ?,183
Demi-tour !,183
Vous voilà.,182
Buvez.,182
Où va-t-on ?,182
Elle est belle.,182
C'est intéressant.,182
Tourne-toi.,182
On va où ?,181
Laisse-moi tranquille.,181
Marcel !,181
Rentre.,181
C'est la vie.,181
C'est prêt.,181
Aah!,181
Pas ça.,181
Ça se voit.,180
Ça m'étonnerait.,180
Je suis prête.,180
Musique triste,180
Où étiez-vous ?,180
Faites quelque chose.,180
Dis-le-moi.,180
Maria !,180
Tu as faim ?,179
Je rentre.,179
Navré.,179
Ça m'est égal.,179
Il est fou.,179
"Tiens, tiens.",179
Ça ne fait rien.,178
Aboiements,178
"Ça va pas, non ?",178
Fous-moi la paix !,178
Au suivant.,178
Champagne !,178
"Non, je ne crois pas.",178
Je le ferai.,178
Ca marche.,178
George.,178
Charlotte !,178
Sympa.,178
Marché conclu.,178
C'est pas mal.,178
Je vais y aller.,178
Qu'est-ce que c'était ?,177
Tu as entendu ?,177
C'est très beau.,177
Elle est bonne.,177
C'est marrant.,177
De quoi parles-tu ?,177
J'arrive tout de suite.,177
Elle soupire.,177
C'est très gentil.,177
Où on va ?,176
Qu'est-ce que j'ai dit ?,176
C'est n'importe quoi.,176
Garde-à-vous !,176
Qu'est-ce qu'il fait ?,176
Mon dieu.,176
Tu sais bien.,176
Alerte!,175
Après.,175
Bordel de merde !,175
Plus bas.,175
T'es où ?,175
Impressionnant.,175
Ca va pas ?,175
J'essaie.,175
N,174
Oublie.,174
Précisément.,174
Musique rythmée,174
Christine!,174
"Merci, papa.",174
Celle-là.,174
Qu'est-ce que tu fous là ?,174
Est-ce que ça va ?,174
J'avais oublié.,174
Elle n'est pas là.,173
Je pense.,173
Oui Monsieur.,173
"Ah, bon.",173
Danny !,173
Qu'est-ce que vous foutez ?,173
