sentence,count
Vad gör ni?,64
Oroa dig inte.,63
Hoppa in.,63
Så ja.,61
Stämmer det?,61
Mycket bra.,61
Jag tror det.,61
Göran!,61
Idiot!,60
Det är han.,60
Kul.,60
Det behövs inte.,60
Jag tror inte det.,60
Nina?,60
Snyggt.,60
Öppna dörren!,60
Jag gör det.,59
Vilka då?,59
Du då?,59
Det ordnar sig.,59
Det...,59
Vi...,59
Vad ska vi göra?,59
Inte alls.,59
Det var som fan.,59
Så där ja.,59
Det var inte jag.,59
Har du det?,59
Härligt.,58
Jodå.,58
Sven!,58
Vart ska vi?,58
Tillbaka!,58
"Nej, men...",58
Det tror jag inte.,58
Där är han.,58
Vad betyder det?,58
En gång till.,58
Toppen.,57
Då ska vi se...,57
Mår du bra?,57
Jenny!,57
Annika?,57
Jag menar...,57
Anders!,57
Hör du det?,57
Vad ska du göra?,56
PIA GRÜNLER,56
När?,56
Vad roligt.,56
Jo då.,56
Vad kul!,56
"Ja, tack.",56
Ta den.,56
Hur är det med dig?,56
Allt.,55
Gör du?,55
"Ja, precis.",55
Bra jobbat.,55
Eld!,55
Goddag.,55
Lugna dig.,55
Oskar!,55
Rose!,55
Det gör inget.,55
Skitsnack.,55
Då kör vi.,54
Ser du?,54
Bravo!,54
Gärna.,54
Oj då.,54
"Ja, gör det.",54
Det går bra.,53
Men vad fan?,53
"Ett, två, tre!",53
Hon är död.,53
Godnatt.,52
Stig!,52
Inte än.,52
Två.,52
Var då?,52
Fort!,52
Iris!,52
Stör jag?,52
Skämtar du?,51
Vad fan är det här?,51
Så här...,51
Jag beklagar.,51
Gick det bra?,51
Vänta nu...,51
"Nej, det tror jag inte.",51
Du är inte klok.,51
Var försiktig.,51
Skit.,51
Vad fin du är.,50
Allt väl?,50
Äntligen.,50
Ingemar!,50
Det är...,50
Är det du?,50
Vill du ha?,50
Gott.,50
Sigge!,49
Stanna där.,49
Så är det.,49
"Ja, ja, ja.",49
Gratulerar.,49
Lyssna på mig.,49
Varför inte det?,49
Jag ber om ursäkt.,49
Hur gammal är du?,49
Skärp dig.,49
Elin?,49
Sätt fart!,49
Trevligt att träffas.,49
Vad är det frågan om?,49
"Nej, tyvärr.",49
Du ljuger.,49
Får jag se?,48
Låt mig vara!,48
Christian?,48
Upp med händerna!,48
Hoppa!,48
0kej.,48
Trevligt.,48
Vem är han?,48
Vad menar du med det?,48
"Ja, det är klart.",48
Det var inte meningen.,48
Det är allt.,47
Jag måste gå nu.,47
Är du säker på det?,47
"Ja, självklart.",47
Stäng dörren.,47
Vad säger han?,47
Här är det.,47
Han...,47
Är du hungrig?,47
Det är viktigt.,47
Släpp vapnet!,46
Underbart!,46
Varsågoda.,46
"Ja, hej.",46
"Nej, vänta!",46
Går det bra?,46
Jag kommer strax.,46
Daniel.,46
Kolla här.,46
"Ja, men...",46
Vad fan gör du här?,46
"Ja, det är bra.",45
Louise!,45
Vad fan säger du?,45
Vi får se.,45
Jag är här.,45
Jättefint.,45
Tack ska ni ha.,45
"Aj, aj, aj!",45
Hey!,45
I morgon.,45
Hör du vad jag säger?,45
Det är slut.,45
Vi ses sen.,45
Isak!,45
Du med.,45
Gå härifrån.,45
Jag orkar inte.,44
Aldrig i livet.,44
Kommer du?,44
Hur menar du?,44
Håll i dig!,44
"Ja, absolut.",44
Sitt ner.,44
Stanna här.,44
Hur?,44
Skit i det.,44
Är det bra?,44
"Nej, inte alls.",44
Vad gör vi?,44
Vad är det du säger?,44
Vet du?,44
"Ja, hallå?",43
Vet du det?,43
Backa!,43
Vi ses i morgon.,43
Japp.,43
Tror du det?,43
"Hej, det är jag.",43
Varför frågar du det?,43
Fem.,43
Puss.,43
John...,43
Var är de?,43
Ge mig den.,43
Käften!,42
Vill du ha kaffe?,42
Absolut inte.,42
Det är omöjligt.,42
Hör på mig.,42
"Jaha, ja.",42
Vad spelar det för roll?,42
Gör det inte.,42
Sätt dig ner.,42
Ania?,42
Lisbeth?,42
"Ja, jag kommer.",42
"Nej, jag vet inte.",42
Tre.,41
Igen?,41
Vad sysslar du med?,41
Det räcker nu.,41
"Ja, det är det.",41
Christer!,41
Vad håller ni på med?,41
Det är för sent.,41
Det blir bra.,41
Du vet.,41
God kväll.,41
Vad var det jag sa?,41
Upp med dig!,41
Jag mår bra.,40
Är det säkert?,40
Gör det ont?,40
Torsten!,40
Nu kör vi.,40
Håll käft!,40
Ska du med?,40
Jag vet inte vad jag ska göra.,40
För helvete!,40
Vad vill ni?,40
Vad är problemet?,40
Du också.,40
Jag behöver din hjälp.,40
"Nej, jag vill inte.",40
Bra gjort.,40
Hörru!,40
"Tack, tack.",40
Akta!,40
Åke!,40
Imposter10,40
Jag tar det.,40
Vad fint.,40
"Ja, verkligen.",40
Omöjligt!,40
Snart.,39
Skit samma.,39
Skojar du?,39
"Okej, tack.",39
Stefan?,39
Vad gör vi nu?,39
Linda!,39
Lotta!,39
Nu ska vi se.,39
Nu går vi.,39
Och sen?,39
Är du klar?,39
Upp!,39
Vad glor du på?,39
Puck.,39
Micke?,38
Ha det bra.,38
Vem fan är du?,38
Varsågod och sitt.,38
Leni...,38
Det är möjligt.,38
Jag kommer snart.,38
Erica?,38
Hm.,38
Jag också.,38
"Jo, det är bra.",38
En sak till...,38
Fyra.,38
Hej på dig.,37
Janne!,37
Vad ska jag säga?,37
Elias?,37
Jag fattar inte.,37
Gustav!,37
Sitt.,37
Alexander!,37
För vad?,37
Slappna av.,37
Följ med.,37
Gå inte.,37
Halleluja!,37
Äsch!,37
Vad fan är det?,37
Ja då.,36
Kapten!,36
Vi vill ha kött!,36
Mina herrar...,36
"Hej, gumman.",36
Kan du hjälpa mig?,36
Jag ska hjälpa dig.,36
Var är pengarna?,36
Jag har inte gjort nåt.,36
Är du där?,36
Hur står det till?,36
En.,36
Vad fan är det med dig?,36
Jag ser det.,36
Franco är död!,36
Skynda er!,35
De kommer!,35
Vad som helst.,35
Vem är ni?,35
Hoppsan!,35
"Ja, okej.",35
Sal!,35
Vill du?,35
Hur var det?,35
Är det så?,35
lngenting.,35
Vad var det där?,35
"Nej, snälla!",35
Vad tänker du göra?,35
"Ja, jag vet inte.",35
Vad vill du ha?,35
"Jo, jo...",35
Tycker du det?,35
Nästa.,35
Det var inget.,35
Å hu!,35
Måns!,35
Vart?,34
r?,34
Är det?,34
Men varför?,34
Tvärtom.,34
Ali!,34
Jag förstår det.,34
Ja visst.,34
Ta det lugnt nu.,34
Jag orkar inte mer.,34
Hur har du det?,34
Flytta på er!,34
Gå och lägg dig.,34
Är du trött?,34
Det här?,34
Tack själv.,34
Jag menar allvar.,34
Mor!,34
Korben Dallas.,34
Skrattar,34
Vi är på väg.,34
Lita på mig.,34
Jag hatar dig!,34
Följ mig.,34
Förstår du inte?,34
"Aj, aj!",34
Visa mig.,33
Leif...,33
Lovisa!,33
Är det han?,33
Jag vet inte vad jag ska säga.,33
"Hallå, hallå!",33
"Nej, det är bra.",33
"Kom igen, då!",33
Ut härifrån!,33
Gör du det?,33
"Åh, Gud!",33
Axel!,33
Kom här.,33
Ha en bra dag.,33
Vem är hon?,33
Coolt.,33
"Nej, det behövs inte.",33
Var är stenarna?,33
Det var allt.,33
"Så där, ja.",33
Lägg av nu.,33
Släpp ut mig!,33
Vet du vem jag är?,32
"Hej, Frank.",32
Det ska jag göra.,32
Följ med mig.,32
Kalle!,32
Det vet jag.,32
Det femte elementet...,32
Är du beredd?,32
Se upp!,32
Släpp henne.,32
Hör ni?,32
TELEFONSIGNAL,32
Skjut!,32
Det är det.,32
Hurså?,32
Vad är detta?,32
Mikael?,32
Förstår ni?,32
Hem.,32
Sorry.,32
Per?,32
Jag fattar.,32
Inte vet jag.,32
Här är den.,32
Inte jag.,32
Här är jag.,31
Jag fryser.,31
"Nej, det har jag inte.",31
Släpp honom!,31
Vad fin.,31
Vem har sagt det?,31
Jag klarar mig.,31
Fattar du inte det?,31
Sådär.,31
Du och jag.,31
Jag kommer tillbaka.,31
Det kan jag inte.,31
Försvinn härifrån!,31
Det var...,31
Hör ni mig?,31
Jag menar det.,31
Gå in.,31
"Ja, det stämmer.",31
Marianne Marty,31
Stå still!,31
Var är flickan?,31
Det är fint.,31
Elisabeth!,31
Det förstår jag.,31
"Nej, det är det inte.",31
Undan!,31
Allvarligt?,30
Hör nån mig?,30
Sophie!,30
Lite.,30
Mia!,30
Jag försöker...,30
Mycket.,30
Vart då?,30
Fattar du inte?,30
Birk!,30
David...,30
Var inte rädd.,30
Inte sant?,30
Kom ut!,30
Om vad då?,30
skål.,30
Dra!,30
Leo?,30
"Hej, gubben.",30
Vad tänker du på?,30
Minns du?,30
Med kyssar skola vi betala,30
Rambo!,30
Till mig?,30
Vad ser du?,30
Ensam?,30
Jag har inte tid.,30
Det var länge sen.,30
"Nej, det går inte.",30
Det gör jag.,29
"Ja, det gör vi.",29
Varför tror du det?,29
Ja eller nej?,29
Vi vill se ABBA!,29
Vatten.,29
Det är inga problem.,29
Det är polisen.,29
Jerry.,29
Titta där!,29
En till.,29
Stå stilla!,29
Laura!,29
Säger du det?,29
Vad gör han?,29
Ska vi gå?,29
Agnes!,29
Voff!,29
Vad trevligt.,29
Ligg still!,29
Än sen?,29
Vad var det som hände?,29
Ta den här.,29
Tio.,29
"Puss, puss.",29
Vad är det nu?,29
Klara!,29
Rör dig inte!,28
Det är inte han.,28
Sätt igång.,28
På riktigt?,28
Vad gör ni här?,28
Kul att se dig.,28
Jag stannar här.,28
Jag är med.,28
Säg inte så.,28
Allihop.,28
Hur många?,28
Ingen orsak.,28
"Nej, för fan.",28
Annika Bengtzon.,28
Vad fan snackar du om?,28
Tom?,28
Har du barn?,28
Jag har saknat dig.,28
Det var jag.,28
"Ja, det gör jag.",28
Carl...,28
Far!,28
Menar du allvar?,28
Ove.,28
Är du galen?,28
Blunda.,28
Erika?,28
Men du...,28
Sandra?,28
Klart.,28
Jag är rädd.,28
"Ja, det tror jag.",28
Stäng av!,28
Jan!,28
Förstår du vad jag menar?,28
Häråt!,28
Som vanligt.,28
Näe.,28
Mona!,28
Det är över.,28
Gott nytt år.,28
Akta dig!,28
Jag går nu.,28
Nja...,28
Jag hör av mig.,27
Jajamän.,27
Varför sa du inget?,27
Är du ledsen?,27
Ska vi?,27
Inte mycket.,27
Förstått?,27
Jag tar den.,27
Ida!,27
Det gör ingenting.,27
Åh nej!,27
"Nej, det gör jag inte.",27
Jag tycker om dig.,27
Han är inte här.,27
"Nej, ingenting.",27
Vart ska ni?,27
Nu kommer de.,27
Varför har du inte sagt nåt?,27
Skjut inte!,27
Lova det.,27
Professorn!,27
Kan jag hjälpa till?,27
"Nej, jag...",27
Vad är det då?,27
Det är du.,27
Rosa!,27
"Tack, sir.",27
Jag är hemskt ledsen.,27
Gösta!,27
Stålar!,27
Jag ska bara...,27
Jag är hungrig.,27
Jag går.,27
Vad heter hon?,27
Jaa...,27
Jag är trött.,27
Sverige!,27
Vad menar ni?,27
Vad letar du efter?,27
Vad pratade ni om?,27
Vad skrattar du åt?,27
Väckte jag dig?,27
Vad sa hon?,27
Vad säger du om det?,26
Detta är en poliskontroll.,26
Jag ska.,26
"Nej, sluta!",26
Där borta.,26
Tack för ert samarbete.,26
Får jag?,26
Vad gäller det?,26
Säg.,26
Behöver du hjälp?,26
Jag svär.,26
"Nej, inte än.",26
Snabba på!,26
Vi kör.,26
Menar du det?,26
Tror du?,26
"Nej, inte nu.",26
Tro mig.,26
"Jo, det är det.",26
Sover du?,26
Hur är det med honom?,26
Jag måste.,26
Varför säger du så?,26
Död?,26
Den här?,26
Det var så lite.,26
Duktig pojke.,26
Det knackar,26
Det var det.,26
Harald...,26
"Annika Bengtzon, Kvällspressen.",26
Och nu...,26
Och ni?,26
Cecilia!,26
Skitbra.,26
"Jo, men...",26
Ge dig iväg!,26
Jag är...,26
"Aziz, ljus!",26
MOBILSIGNAL,26
Hon...,26
Han är borta.,26
Ta henne!,26
Penis!,26
Framåt!,26
Jag har ingen aning.,26
Pengarna!,26
Vi är framme.,26
Vad gjorde du?,26
"Ja, jag tror det.",26
Jag kan inte hjälpa dig.,26
Kanon!,25
Jag fixar det.,25
Berätta nu.,25
Tillsammans.,25
Gjorde han det?,25
"Nej, fan...",25
"Så, så.",25
"Adjö, Crow.",25
Är du rädd?,25
Stilla!,25
Sean?,25
En minut!,25
Jag har inga pengar.,25
All right.,25
Senare.,25
Alla.,25
Jösses!,25
Cissi!,25
Var fan har du varit?,25
Leeloo.,25
Visa händerna!,25
Du skojar.,25
Det är en människa.,25
Knappast.,25
Du hade rätt.,25
Camilla?,25
Du där!,25
Nästan.,25
Om vad?,25
Helt otroligt.,25
Var det allt?,25
Nu åker vi.,25
Intressant.,25
Irene!,25
Lovar du det?,25
Kom ihåg det.,25
Den är min.,25
"Nej, sir.",25
Vilka?,25
Inte här.,25
"Hej,",25
Vad är det för nåt?,25
"Ja, det var det.",25
Det är ingenting.,25
Ebba!,25
Var bor du?,24
Så bra.,24
Kom ner!,24
Var är det?,24
Gå ut!,24
Francoise!,24
Om vadå?,24
Det gör vi.,24
Kyckling!,24
Det är inte klokt.,24
Ta det.,24
Suveränt!,24
"Ja, kanske.",24
Du stannar här.,24
Felix.,24
Är du snäll?,24
Okej då.,24
Det var bättre.,24
Ta honom!,24
Oden!,24
"Nej,",24
Viktor?,24
Vapnet!,24
Jovisst.,24
Vad väntar du på?,24
Lovar du?,24
Tror du mig inte?,24
Ring.,24
Telefonen ringer,24
Morgan!,24
Ditåt!,24
"Ja, gärna.",24
"Lugn, lugn.",24
Där är du ju.,24
Jag ringer sen.,24
Hans.,24
Roland...,24
Det låter bra.,24
Vi drar.,24
"Voffor då, då?",24
Nio.,24
Sen?,24
Nisse!,24
"Bra, bra.",24
Multipass.,24
Vi sticker.,24
Bra idé.,24
Tack för skjutsen.,24
Jag sa ju det.,24
Spännande.,23
Vad händer nu?,23
Jesus!,23
Hör du inte vad jag säger?,23
Får jag prata med dig?,23
Jasså?,23
Ledsen.,23
Några frågor?,23
Lägg dig ner.,23
Det är mitt fel.,23
Förlåt att jag är sen.,23
Vet du vad jag tror?,23
Som du vill.,23
"Åh, fan!",23
Jag behöver hjälp.,23
Jag behöver dig.,23
Stockholm.,23
Vad har du där?,23
Jag ska se vad jag kan göra.,23
Eje?,23
Vart ska du ta vägen?,23
Ricky!,23
Paula!,23
Bort!,23
Sex.,23
Jag tänkte...,23
"Kom, Rose.",23
Krax!,23
Det verkar så.,23
Tack gode Gud!,23
Är det allt?,23
Jag tänkte väl det.,23
Det vet vi inte.,23
Tack för det.,23
Res på dig!,23
Var är ni?,23
Är du?,23
Ska vi åka?,23
"Nej, jag tror inte det.",23
Fitta!,23
Tjäna.,23
Konstigt.,23
"Ja, du...",23
Jättekul.,23
Var kommer du ifrån?,23
Tack för i dag.,23
Frågor?,23
"Nej, det var inget.",23
Tusen tack.,23
Vad gör jag?,22
Tryck?,22
Har du förstått?,22
"Hej, hur är det?",22
Ronja!,22
Sonja.,22
"Ja, faktiskt.",22
Sov nu.,22
Döda mig.,22
Ninka...,22
Monica.,22
Vad säger ni?,22
Stig på.,22
Vad sa de?,22
Fuck!,22
Du måste hjälpa mig.,22
Skratt,22
Det var en olycka.,22
"Ja, lite.",22
Hur mår hon?,22
Vet du vad klockan är?,22
"Nej, verkligen inte.",22
Vad pratar ni om?,22
Ner på knä!,22
Tack för allt.,22
Du ser trött ut.,22
Vad fan har du gjort?,22
"Okej, okej.",22
"Hurra, hurra, hurra, hurra!",22
Ta hand om dig.,22
Hitåt.,22
Vad säger hon?,22
Ipkiss!,22
Passa dig.,22
Nils!,22
Det är inte jag.,22
Jag är polis.,22
Ligg ner!,22
Jävla kärring!,22
Kurt!,22
Bart!,22
Lystring!,22
Vill du gifta dig med mig?,22
Är det det?,22
Men jag vill inte.,22
Jäklar...,22
Låt honom vara.,22
Milo...,22
Jävla skit!,22
Är du här?,22
Jag vill inte dö.,22
Bobo?,22
sluta!,22
Det gör jag inte.,22
Öppna grinden!,22
Är du kvar?,22
"Kom, då!",22
Jag vann.,22
Allen!,22
Lyssna nu.,22
Öh...,22
Är det nån där?,22
Men sluta!,22
Oscar.,21
Vad fan är det som händer?,21
Kommer du ihåg det?,21
Får jag det?,21
Anne?,21
Jag håller med.,21
Elvis?,21
Naturligtvis inte.,21
Jag vet faktiskt inte.,21
Emma!,21
Vad står det?,21
Tack för senast.,21
Blås.,21
Med vad?,21
"En, två, tre, fyr...",21
Jocke...,21
Vad fan tror du?,21
Lisbeth Salander.,21
"Nej, du.",21
Sköt om dig.,21
Andas.,21
Friedrich?,21
Alex?,21
Vet du varför?,21
Ett.,21
"Åh, nej...",21
Bara du och jag.,21
Tre minuter.,21
Det är farligt.,21
Aziz!,21
Här borta!,21
Vi går in.,21
Arne!,21
Av vem?,21
Var det gott?,21
Passa!,21
Bella!,21
Fel.,21
Där är du.,21
Hur mår ni?,21
Jesse!,21
Jag är på väg.,21
Jag känner honom.,21
Ring mig.,21
Jag litar på dig.,20
Mjau!,20
Julia?,20
Du måste.,20
Är du sjuk?,20
Du får inte dö!,20
Sluta med det där.,20
Tjänare.,20
Strålande!,20
Thomas Jansson Scandinavian Text Service 2011,20
Hur är det med henne?,20
Thomas Jansson Scandinavian Text Service 2012,20
För vad då?,20
Vad har du?,20
Därför att...,20
Vad jobbar du med?,20
Kan du se?,20
Jag ringer polisen.,20
Lennart.,20
Kan du...?,20
Daffy.,20
Larsson!,20
Är du med?,20
John Anderton!,20
Hej hej.,20
Jag är vaken.,20
Ernst...,20
"Ja, det kan man säga.",20
Vilken överraskning.,20
Vem är det där?,20
Fy!,20
Typiskt!,20
Vi tar det sen.,20
Vart tog du vägen?,20
För att...,20
Idioter!,20
G?,20
När var det?,20
Följ med här.,20
Är du hemma?,20
Var var vi?,20
Är han död?,20
Vad väntar vi på?,20
Hör här.,20
Har du glömt det?,20
Fan ta dig!,20
Vilka är de?,20
Du är galen.,20
Är du vaken?,20
"Vänta, Anderton!",20
Är allt okej?,20
Johanna?,20
Min fru.,20
Röd kula.,20
Är du gift?,20
Som vad då?,20
Vem fan är det?,20
Jättegott.,20
Var är den?,20
Kan jag hjälpa dig?,20
Vad hette han?,20
"Nej, det är jag inte.",20
Det visste jag inte.,20
Jag bryr mig inte.,20
I helvete heller!,20
Hmm...,20
Vad har jag gjort?,20
"Ja, för fan.",19
Enkelt!,19
"Ja, jag förstår.",19
Gör nåt!,19
Jag är sjuk.,19
Kan du göra det?,19
Du har fel.,19
Här bor jag.,19
Slå larm!,19
Jag vill följa med.,19
Jag är strax tillbaka.,19
"En, två, tre.",19
Hur många är de?,19
Nåt mer?,19
Synd.,19
Vem ringde du?,19
Hur visste du det?,19
Har du sett?,19
För all del.,19
Kan vi prata?,19
Jag är okej.,19
Känner du honom?,19
Matte.,19
Jag vill prata med dig.,19
Allt är bra.,19
Krister!,19
"Nej, det är lugnt.",19
"Ja, kapten!",19
"Nej, absolut inte.",19
Hur ska jag kunna veta det?,19
Vad kan det vara?,19
Du har besök.,19
In i bilen!,19
"Förlåt, förlåt.",19
Där är hon!,19
Försök igen.,19
Självklart inte.,19
Din tur.,19
Tyst nu.,19
Inget annat.,19
Niklas.,19
Halloj.,19
Det är inte så farligt.,19
Vet du vem det är?,19
Det ser bra ut.,19
Vad är det med honom?,19
"Nej, jag kan inte.",19
Hörde du?,19
Jag tar honom.,19
hallå?,19
Agatha...,19
Jag måste prata med dig.,19
Ge dig.,19
Musik,19
Aaah!,19
Jag beklagar verkligen.,19
Bor du här?,19
Tolv.,19
"Okej, då.",19
Jag är hemma.,19
Schysst.,19
Tack för i kväll.,19
Ha det så bra.,19
Är du nervös?,19
Jag lyssnar.,19
Varför gjorde du det?,19
Vad säger man?,19
Dö!,19
Släpp den.,19
Var det nåt mer?,19
Du ska inte vara här.,19
Gissa.,19
Dumheter!,19
Paola?,19
Aha...,19
Hör upp!,18
Rör er inte!,18
Kärlek.,18
In!,18
Lysande.,18
Såg du det?,18
Skynda er därifrån.,18
Arn!,18
Det är inte roligt.,18
Jävla svin!,18
Vad kostar det?,18
Såg du?,18
Ska jag...,18
Lugn nu.,18
Själv då?,18
Smaklig måltid.,18
Jag minns inte.,18
Är du nöjd nu?,18
Så här är det.,18
Det är inte bra.,18
Hur ser jag ut?,18
Ska du gå?,18
"Vad är det nu, då?",18
Högre!,18
Hör på.,18
Får jag fråga dig en sak?,18
Vänd dig om.,18
Jag ringer dig.,18
Kör till.,18
Ha en trevlig dag.,18
Är du dum?,18
Visste du det?,18
Jag saknar dig.,18
Vad skriker du för?,18
Jag kan förklara.,18
Häftigt.,18
Det är ditt fel.,18
Jag hoppas det.,18
Volodja!,18
Laura Newton!,18
Tack för maten.,18
H?,18
Var är jag?,18
Din jävla idiot!,18
Det är inget problem.,18
Tah-pah-rief?,18
Men Gud!,18
Showtime!,18
Inte fan vet jag.,18
Jäpp.,18
Meditera!,18
Vill du vara med?,18
"Ja, då.",18
Detta är polisen!,18
Jag ska döda dig.,18
De är döda.,18
Majoren!,18
Det blir regn.,18
Jag vill inte prata om det.,18
Lilla gumman...,18
Ligg stilla.,18
Fryser du?,18
Han är inte död.,18
Beklagar.,18
Du klarar det.,18
Vad fan håller ni på med?,18
Kom med!,18
Biljetterna.,18
Det spelar väl ingen roll?,18
God middag.,18
Cornelis!,18
Hur kom du in?,18
"Åh, fy fan!",18
Det stämmer inte.,18
Mobilen ringer,18
"Ja, kanske det.",18
Gick resan bra?,18
Jag såg tecknet.,18
Men vad är det?,18
"Oj, oj.",18
Hello.,18
Jag drar!,18
Hur har du haft det?,18
Kom och sätt dig.,18
Okay.,18
Du är fantastisk.,18
Ciao.,18
"Karl den tolfte, han har hundratusen man",18
Kom med mig.,18
Min man!,18
