sentence,count
В самом деле?,4300
Вот он.,4295
"Ладно, ладно.",4294
Вы в порядке?,4266
Джон.,4252
Пап!,4235
Мне пора.,4231
Мне так жаль.,4210
Как тебя зовут?,4206
Ты уверен?,4176
Да ну?,4168
Спокойно.,4141
Кто вы?,4138
Держись.,4135
Посмотри на меня.,4135
Что это такое?,4135
Она...,4123
Кто там?,4119
Посмотрим.,4109
Капитан.,4100
Готов?,4075
Готово.,4061
Бежим!,4054
Говори.,4048
Джек!,4048
Откуда ты знаешь?,4047
Убирайся!,4036
Поняла.,4016
Это точно.,4014
Хмм.,3985
Ничего страшного.,3974
О нет.,3948
Вовсе нет.,3925
Все будет хорошо.,3905
Скорее!,3892
Мм.,3874
Огонь!,3865
"Конечно, нет.",3858
Ваше Величество.,3852
Что ты сказал?,3850
Заходи.,3849
Это так.,3836
Давай же.,3800
Расслабься.,3796
Остановись!,3771
Великолепно.,3765
Послушайте.,3747
Я ухожу.,3732
Странно.,3694
Ну и что?,3692
Я так не думаю.,3644
Понятия не имею.,3642
Здравствуйте!,3627
Приятно познакомиться.,3625
Ок.,3617
Забудь.,3598
Мне нравится.,3595
Видите?,3579
Ну вот.,3558
Два.,3557
Что там?,3555
Три.,3534
Можно?,3509
Пока нет.,3508
Это не так.,3501
Прекратите!,3497
Что скажешь?,3475
Знаешь...,3453
Нет-нет.,3452
Всё будет хорошо.,3449
Эм...,3449
Ну конечно.,3445
Кого?,3431
Ничего себе.,3423
Живо!,3413
Не сейчас.,3407
Минутку.,3399
Тише.,3374
Потрясающе.,3370
Что-то случилось?,3342
"Думаю, да.",3331
Послушай меня.,3330
Это ты?,3329
О да.,3326
Мне тоже.,3319
Что за...,3312
Ранее в сериале...,3312
Не понимаю.,3297
Ребята!,3292
Действительно?,3283
О чем ты?,3272
Без проблем.,3259
"Ах, да.",3253
Это ужасно.,3248
Сукин сын!,3236
Я пойду.,3225
Посмотри.,3206
"Да, точно.",3203
Интересно.,3188
Не беспокойся.,3188
Отвали!,3139
А вы?,3135
"Да, мэм.",3129
Готовы?,3121
"Знаешь, что?",3121
Немного.,3121
"Да, хорошо.",3118
Достаточно.,3117
Никто.,3112
Вы уверены?,3103
Неа.,3100
"Этот перевод, возможно, ещё не готов.",3094
Он здесь.,3090
Знаете что?,3081
Не знаю...,3066
Мило.,3065
Там.,3055
Ай!,3051
"Давай, давай.",3048
Уверен?,3042
Очень.,3035
Какого черта?,3033
Прямо сейчас.,3032
Не важно.,3028
Ты куда?,3015
Ну что?,3010
Идите.,3006
Здравствуй.,3003
Помоги мне.,2987
"Эй, эй!",2984
Ааа!,2979
Например?,2978
Не думаю.,2973
Блядь!,2973
То есть...,2972
Это безумие.,2961
Прошу вас.,2960
Именно так.,2954
"Спасибо, сэр.",2947
Вот и все.,2936
Это все.,2935
Здорово!,2935
Браво!,2932
До встречи.,2930
Не делай этого.,2929
Вот дерьмо.,2923
Погодите.,2917
Какая разница?,2914
Чарли.,2914
"Да, спасибо.",2907
Господин!,2901
На помощь!,2891
Один.,2878
Слава Богу.,2876
— Что?,2874
Черт возьми!,2866
Наконец-то.,2862
"Нет, нет, нет, нет.",2857
Разве?,2854
Садитесь.,2832
С удовольствием.,2832
"Есть, сэр.",2830
Сара.,2827
Поверь мне.,2816
Неправда.,2798
Ты уверена?,2792
Абсолютно.,2782
Уходите!,2774
О чем?,2768
Иду.,2764
нет.,2763
И я.,2761
Наверное.,2759
Вот оно.,2752
Доброй ночи.,2752
Не волнуйтесь.,2751
Чисто.,2749
Сегодня.,2748
Где ты был?,2742
О чём ты говоришь?,2742
Майкл.,2741
Слушайте.,2728
Не бойся.,2725
Отпусти!,2723
Спасибо большое.,2717
Так точно.,2708
Что мне делать?,2700
Класс.,2692
Вот и всё.,2692
Ты серьезно?,2690
Алекс.,2686
Клянусь.,2680
Помнишь?,2662
Супер.,2658
Блин.,2654
Не стоит.,2653
Продолжайте.,2646
Ты как?,2646
Что он сказал?,2638
Мне?,2637
Я обещаю.,2636
Очень приятно.,2626
Превосходно.,2615
"Ладно, хорошо.",2606
Постойте.,2604
Проходите.,2592
О чём ты?,2585
Конечно нет.,2580
Чудесно.,2580
Потому что...,2571
Что ты тут делаешь?,2571
Фу!,2567
Да-да.,2564
Что не так?,2541
Идиот!,2528
Уходим!,2527
"Раз, два, три.",2526
Что здесь происходит?,2525
Это всё.,2525
Вон!,2522
Чего ты хочешь?,2519
Опять?,2519
Да нет.,2518
Вот она.,2517
Завтра.,2512
"Ну, да.",2512
Что вы здесь делаете?,2511
Не двигайся.,2509
Успокойтесь.,2504
Немедленно.,2503
С дороги!,2495
Брат!,2489
Ну как?,2485
Замолчи!,2482
Честно.,2476
Я серьезно.,2476
Том.,2471
Кто знает?,2470
Вы правы.,2469
Спасибо тебе.,2469
Доброе утро!,2451
Кто он?,2441
Он прав.,2439
Не.,2435
Питер.,2426
Скажи мне.,2424
Не двигаться!,2421
Майк.,2417
Входите.,2409
Нравится?,2402
Чем могу помочь?,2392
Ты о чем?,2390
Джейн.,2384
Сядь.,2372
Макс!,2366
Слушаю.,2366
Отпусти меня!,2361
"Да, да, да.",2358
Как это?,2358
Отойди.,2355
Меня?,2355
Увидимся позже.,2353
Войдите.,2353
Довольно!,2351
Мне нужно идти.,2345
В каком смысле?,2341
Получилось!,2340
Больно!,2338
Это она.,2337
Фрэнк!,2337
Но почему?,2333
Вот это да!,2333
ОК.,2323
Простите меня.,2311
Что именно?,2305
Готова?,2300
Не так ли?,2298
Где они?,2298
"Нет, я...",2296
Люблю тебя.,2292
Без понятия.,2290
Это неправда.,2285
Не переживай.,2284
Понимаете?,2274
Слишком поздно.,2273
"Привет, ребята.",2272
Забавно.,2269
Ублюдок!,2268
Все кончено.,2265
"О, Боже мой.",2249
Да ладно тебе.,2248
Мэм.,2248
Ты что делаешь?,2238
Ты знаешь.,2232
Я не хочу.,2230
Генри.,2228
Прием.,2225
ƒа.,2222
Это здорово.,2219
Минуточку.,2218
Вот черт.,2218
Не-а.,2214
Брось.,2207
В порядке.,2206
Порядок.,2200
Как мило.,2196
Дорогая.,2184
Анна!,2184
Слышишь?,2181
Ты тоже.,2180
Дэвид.,2179
"Хорошо, спасибо.",2178
Он в порядке.,2176
Спасибо вам.,2174
"О, черт.",2174
Не хочу.,2173
За мной.,2172
Ты меня слышишь?,2170
Заходите.,2166
Ложись!,2161
Надо же.,2153
Нет-нет-нет.,2150
Шеф.,2149
Куда ты?,2147
Джо!,2140
Для чего?,2140
Возьми.,2138
Почему бы и нет?,2129
"О, господи.",2115
Как поживаете?,2109
Почти.,2108
Ник.,2107
Туда.,2106
Похоже на то.,2105
Держите.,2103
Руки вверх!,2099
Гарри!,2098
Это важно.,2095
Прощай.,2093
"Да, верно.",2080
Остановитесь!,2074
Вон там.,2068
Как он?,2062
Берегись!,2060
Попробуй.,2054
Невозможно.,2053
Всегда.,2045
"Да, но...",2045
Джордж.,2036
Думаешь?,2033
Чувак.,2033
Вернись!,2030
И всё?,2030
Кто это был?,2028
Мне надо идти.,2023
— Привет.,2018
Надеюсь.,2012
Секундочку.,2004
Ты что?,2004
Быстрей!,2002
Как ты себя чувствуешь?,1998
Хорошая работа.,1998
Вот ты где.,1995
Выходи.,1995
Это плохо.,1989
— Хорошо.,1988
Я сейчас вернусь.,1987
Какого чёрта?,1986
Здрасьте.,1981
"Да, знаю.",1980
И что теперь?,1979
Слава богу.,1979
Я справлюсь.,1978
С кем?,1974
Обязательно.,1968
Кто-нибудь!,1967
"А, да.",1959
Ужасно.,1958
Черт побери!,1956
Я тебя люблю.,1949
Ничего подобного.,1947
Ты не понимаешь.,1944
пожалуйста.,1938
"Да, это так.",1937
Дин.,1934
А потом?,1931
Где я?,1929
Он мертв.,1929
Береги себя.,1926
Сестра!,1924
Это нормально.,1920
С меня хватит.,1917
Скажи.,1917
"Ну, ладно.",1914
Бен!,1910
Как она?,1901
Прошу тебя.,1894
Сюрприз!,1891
Это смешно.,1880
Что еще?,1878
Отпустите меня!,1875
Это не я.,1873
А это что?,1870
Вот чёрт.,1866
Нет проблем.,1862
Благодарю вас.,1860
Ух!,1860
Что вы имеете в виду?,1857
Секунду.,1855
Помогите мне!,1855
Мамочка!,1854
Он умер.,1851
"О, спасибо.",1850
Не очень.,1848
Присаживайтесь.,1847
Какой?,1839
Кто она?,1838
Что теперь?,1835
Откуда?,1833
Иди ко мне.,1831
ФБР!,1827
Мне все равно.,1826
О чём?,1823
Уверена?,1817
Она в порядке.,1816
Хочешь?,1814
Милая.,1812
Шевелись!,1811
Отличная работа.,1811
Это странно.,1809
Ты о чём?,1805
Осторожнее.,1802
Вас понял.,1801
Госпожа!,1800
Я поняла.,1795
Что думаешь?,1791
Тогда...,1791
"О, привет.",1790
Отойдите.,1789
Я думаю...,1788
Может.,1787
Ничего особенного.,1783
Начали!,1783
Уже?,1774
Что за черт?,1773
Я скоро вернусь.,1773
"Нет, это не так.",1772
Не говори так.,1770
"Эй, ты!",1766
Я тоже тебя люблю.,1764
Всё кончено.,1762
Полегче.,1761
Что он делает?,1757
Я вижу.,1754
Это просто...,1753
Отдай!,1752
Что тебе нужно?,1750
Они...,1745
Ты где?,1743
"Эй, эй, эй.",1742
Очень смешно.,1741
Погоди-ка.,1740
Ты понимаешь?,1738
И все?,1737
Этого не может быть.,1736
Как скажешь.,1732
Раз.,1731
"О, мой Бог.",1730
Учитель!,1728
Жаль.,1728
Ну хорошо.,1728
Дэнни!,1727
"Нет, не надо.",1723
Согласна.,1723
Проходи.,1722
Ваше Высочество!,1719
Бум!,1716
Что нам делать?,1716
Джим.,1712
Как вы?,1711
Ну давай.,1706
Что будем делать?,1704
Не уходи.,1704
Вкусно.,1703
Входи.,1702
Дорогой!,1699
Что ты...,1697
Открывай.,1696
"Да, пожалуйста.",1694
Шутишь?,1694
Открой дверь!,1693
Это моя вина.,1689
А я?,1684
Сука!,1684
Принято.,1683
Нельзя.,1676
Деньги.,1673
Его статус: перевод редактируется,1668
Что ты сказала?,1667
Что делать?,1662
Босс!,1661
Ты понял?,1660
"Да, это я.",1658
Ерунда.,1656
"Простите, сэр.",1655
Снова.,1652
Тсс!,1650
Ха-ха!,1650
Безусловно.,1647
Я не помню.,1645
Четыре.,1642
Это верно.,1641
Уже поздно.,1641
До завтра.,1637
Кларк.,1629
Сделай это.,1629
Бегите!,1629
Пять.,1627
Пусти!,1626
Джейк!,1618
Убирайтесь!,1618
— Ага.,1617
Не могу поверить.,1616
Как и я.,1612
Поверить не могу.,1611
С возвращением.,1609
Пошел!,1605
Это не важно.,1605
Совершенно верно.,1599
Не нужно.,1599
Протестую.,1598
Она права.,1596
О Господи.,1596
Дедушка!,1594
Где мы?,1589
Ты здесь?,1587
Что ты имеешь ввиду?,1585
Вот здесь.,1585
Лучше.,1584
Ты чего?,1582
Кофе?,1578
"Спасибо, что пришли.",1577
Дай сюда.,1576
Рад тебя видеть.,1571
Что ты хочешь?,1570
Не беспокойтесь.,1570
Эми.,1565
Кто здесь?,1565
Пора.,1565
Господа.,1564
Ау!,1563
Куда ты идешь?,1562
Мы закончили.,1561
Посмотри на себя.,1561
Ты готов?,1561
Будь осторожен.,1560
А теперь...,1558
хорошо.,1558
Она здесь.,1557
Как его зовут?,1557
Иди домой.,1556
Ни в коем случае.,1554
А-а!,1553
Давно не виделись.,1547
Бля.,1547
"Нет, ничего.",1542
И я тоже.,1542
Я помню.,1541
Это что?,1540
Не трогай меня!,1540
Пойдемте.,1540
Где ты была?,1540
Джимми.,1539
Эмили.,1535
Что ты сделал?,1534
Я готов.,1534
Проваливай!,1533
Еще раз.,1533
Иногда.,1528
Я хочу...,1524
Как поживаешь?,1522
Я прав?,1520
Я не шучу.,1520
Чёрт возьми!,1515
Я иду.,1514
Отвечай!,1513
Ты серьёзно?,1512
Даже не знаю.,1512
Слушаюсь.,1511
Как вас зовут?,1510
Это невероятно.,1509
Пол.,1508
Клэр.,1508
"О, боже мой.",1507
Я слушаю.,1505
Приятного аппетита.,1505
А это?,1505
Я с тобой.,1504
Смешно.,1502
Повернись.,1502
Сомневаюсь.,1501
Придурок!,1498
Кейт.,1498
Что дальше?,1495
Папочка!,1495
Дети.,1494
Вот они.,1491
Энди!,1491
Ты был прав.,1490
Джеймс.,1488
Отстань!,1488
Мне нужна твоя помощь.,1481
Или нет.,1481
Извините меня.,1480
В предыдущих сериях...,1479
Не сомневаюсь.,1479
До скорого.,1478
Что с ним?,1473
Мэри.,1472
Мне страшно.,1472
Он жив.,1471
Увидимся завтра.,1469
Да ничего.,1467
Мне плевать.,1467
Всегда пожалуйста.,1466
Это тебе.,1466
На колени!,1465
Шучу.,1464
Тебе нравится?,1460
Тони.,1456
У меня?,1454
Посмотри на это.,1451
Стреляй!,1451
Всем привет.,1450
Нам нужно поговорить.,1450
Поторопись.,1449
Очень мило.,1442
Да брось.,1442
Я сейчас.,1441
Так ведь?,1441
Я сожалею.,1439
Эрик.,1438
Ќет.,1438
"Да, я тоже.",1436
Посмотрите.,1435
Уилл!,1433
Классно.,1433
Это неправильно.,1431
Чушь.,1430
Ты кто?,1430
"Да, я...",1430
Открой.,1427
Помоги!,1425
Его статус: идёт перевод,1424
Я вернусь.,1421
Хорошая идея.,1418
Еще!,1418
Вы шутите?,1414
А вот и он.,1414
Который час?,1414
"Ну, хорошо.",1413
Рэй.,1411
Или...,1409
Домой.,1409
Что ты говоришь?,1407
Какого...,1407
Пей!,1406
Умоляю.,1405
Милый.,1404
Идет.,1403
Я согласен.,1403
верно?,1401
Несомненно.,1401
Мне это нравится.,1397
Ричард.,1396
"Ну, конечно.",1395
Поднимайся.,1390
Еще нет.,1390
Ну и?,1390
Идите сюда.,1389
"Ну, давай.",1388
Отличная идея.,1386
Не понял?,1386
На самом деле...,1385
Это прекрасно.,1381
Я серьёзно.,1379
"Нет, конечно.",1378
Оставь меня в покое.,1378
Присаживайся.,1373
Плохо.,1373
Что у тебя?,1372
Приветик.,1372
Да что с тобой?,1371
— Спасибо.,1369
Я сделаю это.,1369
Кому?,1367
А ты как думаешь?,1367
Детектив.,1364
Залезай.,1364
Вряд ли.,1363
Что ты думаешь?,1360
Сержант.,1360
Томми!,1359
Почему это?,1359
Бабушка!,1357
Держитесь!,1357
Какая?,1356
Не буду.,1356
Это не смешно.,1354
Идеально.,1354
Такси!,1352
Бобби!,1351
Вот видишь?,1349
Попался!,1348
Впечатляет.,1348
Парни!,1346
Но как?,1342
Что вам нужно?,1339
Уйди!,1339
Скорей!,1335
Сейчас вернусь.,1333
Конец.,1331
Они здесь.,1329
Подожди-ка.,1329
Но я...,1328
Никак.,1328
Присядь.,1324
Идемте.,1324
Аа!,1323
Еще бы.,1322
Ханна.,1319
Я так и знал.,1317
Забудь об этом.,1316
Уже нет.,1316
Дыши.,1316
Приём.,1315
Что же делать?,1314
Откройте!,1312
"Пожалуйста, не надо.",1311
Проснись!,1311
Молчать!,1310
Мадам.,1309
Вот блин.,1308
Пока-пока.,1300
Я должен идти.,1300
Какого хрена?,1296
Значит...,1296
Это неважно.,1296
Ну и ну.,1296
Энни.,1295
Карл.,1290
Пошёл!,1286
Навсегда.,1286
Люси!,1286
Что ещё?,1285
Вы не понимаете.,1284
Крис!,1283
"Привет, мам.",1282
Я убью тебя!,1282
С тобой все в порядке?,1281
Дурак!,1281
Это глупо.,1276
Почему я?,1276
Живее!,1273
Да неужели?,1271
"О, чёрт.",1271
Очень жаль.,1270
"Привет, пап.",1266
Скоро.,1266
Марк.,1262
"Ну, не знаю.",1262
Счастливо.,1258
Это замечательно.,1258
Бедняжка.,1257
Эдди.,1257
Не стреляйте!,1256
Это здесь.,1252
Откуда мне знать?,1250
Лейтенант.,1250
Кто это сделал?,1250
Вижу.,1248
Дальше.,1245
Шон.,1245
Эбби.,1244
Ну что ж.,1243
Вместе.,1238
Очнись!,1238
Господи Иисусе!,1237
Ты так думаешь?,1237
Естественно.,1237
Что ты собираешься делать?,1230
О чем вы говорите?,1229
Билл.,1227
Имя?,1226
Ты не можешь.,1224
Эмма.,1222
Хороший вопрос.,1222
Всего хорошего.,1221
что?,1220
Подожди секунду.,1218
Отпустите!,1215
Прощайте.,1214
Ещё!,1213
Я могу.,1213
Бегом!,1213
Пошел ты!,1212
Не сегодня.,1209
Что она сказала?,1209
Мне всё равно.,1209
Перестаньте!,1208
Шесть.,1206
Ещё раз.,1204
Я знаю это.,1204
Ах да.,1202
Ваше здоровье.,1201
Вроде того.,1201
Взаимно.,1200
И что это значит?,1200
Ооо!,1199
"Подожди, подожди.",1199
правда?,1198
Отпусти его.,1197
Разве нет?,1197
Подойди.,1196
Я не знал.,1193
Она умерла.,1193
Детка.,1189
Со мной?,1188
Ни с места!,1185
Билли!,1185
Убирайся отсюда!,1183
Подожди минутку.,1183
Мы уходим.,1182
Это не правда.,1182
Наруто!,1180
Чёрт побери!,1179
Шевелитесь!,1179
С ума сойти.,1177
Поэтому...,1176
Док!,1176
Нам пора.,1175
Хорошего дня.,1175
Хороший мальчик.,1174
Знаете...,1173
Она мертва.,1172
Я пытаюсь.,1171
Ты издеваешься?,1171
Конец связи.,1171
Прочь!,1170
Друзья.,1169
Адам.,1169
Так лучше.,1167
У нас проблема.,1165
Кевин.,1164
Сволочь!,1164
Откройте дверь!,1163
Что с тобой случилось?,1161
Это приказ.,1159
Что ты хочешь сказать?,1159
Пит!,1159
Фантастика.,1158
Сожалею.,1158
Типа того.,1156
Шшш.,1152
О господи.,1152
Ещё бы.,1152
Что это за место?,1152
Стив!,1151
Что скажете?,1151
Ешь.,1150
Я дома.,1150
Мои поздравления.,1149
Это круто.,1148
Следующий!,1146
Смотри на меня.,1140
Охрана!,1139
спасибо.,1139
"Знаю, знаю.",1138
Отстань от меня!,1135
"Раз, два...",1135
Мария!,1134
Джонни!,1133
Оппа!,1130
Как всегда.,1130
Обещаешь?,1128
Семь.,1124
Подумай об этом.,1124
Осторожней.,1124
Ты слышишь меня?,1123
Мартин!,1123
Это отвратительно.,1123
Лили.,1123
Какие?,1122
Идёт.,1122
но...,1122
Мы не знаем.,1120
Вы меня слышите?,1120
У меня не было выбора.,1118
Кто они?,1116
"Пошли, пошли!",1115
"Нет, все в порядке.",1114
Красиво.,1113
Дело не в этом.,1110
Пойдёмте.,1108
Больше нет.,1108
Теперь...,1108
Никого.,1107
Любовь.,1105
Это потрясающе.,1105
Чего тебе?,1104
Он мёртв.,1103
Мне нужна помощь.,1103
Уолтер.,1103
Это было...,1103
"Ну, я...",1100
Что-нибудь еще?,1099
Молчи.,1099
Мне это не нравится.,1098
Я это знаю.,1098
Я разберусь.,1097
Как обычно.,1096
Это очень важно.,1096
Бинго.,1094
Мы готовы.,1094
Это опасно.,1093
Вот и хорошо.,1093
Я беременна.,1092
Брайан!,1092
А у тебя?,1091
Райан.,1089
И это все?,1089
Хочу.,1089
Холодно.,1089
Как так?,1088
"Да, так и есть.",1088
Ты молодец.,1087
так?,1085
Все будет в порядке.,1084
Зачем ты это сделал?,1083
Каким образом?,1082
Боб.,1080
Нам надо поговорить.,1079
Убийца!,1078
Это шутка?,1076
Давай сюда.,1075
Лежать!,1074
У меня есть идея.,1074
"Эй, ребята.",1073
На.,1070
Говорите.,1070
Люк!,1069
Ужас.,1068
Удивительно.,1067
Президент.,1067
Выпьем.,1066
А это кто?,1066
"Привет, милая.",1065
Покажи.,1063
Я ничего не вижу.,1061
Откуда вы знаете?,1060
— Ладно.,1060
Его здесь нет.,1058
Его нет.,1058
Скотт.,1058
Блять!,1058
Только не это.,1057
"Да, ладно.",1057
Не подходи!,1056
Не плачь.,1055
Доверься мне.,1055
Заткнитесь!,1054
Дай угадаю.,1054
Вниз!,1054
Вы готовы?,1053
Зачем ты это делаешь?,1053
Хей.,1053
Не стрелять!,1051
Повтори.,1048
Профессор!,1045
Я боюсь.,1045
Закрой глаза.,1045
Тишина!,1044
Чак.,1043
Это моя работа.,1042
Упс.,1042
Томас!,1041
Дай посмотреть.,1040
Дядя!,1040
Что тут происходит?,1040
Это ложь.,1039
Я же говорил.,1037
Пригнись!,1037
Ну не знаю.,1036
"Давай, давай, давай!",1036
"Нет, я не могу.",1036
Ты мне нравишься.,1035
Ну и ладно.,1035
Держи!,1035
Но это не так.,1035
И знаешь что?,1034
Не смей!,1034
Артур!,1033
Ты готова?,1032
Он там.,1032
По рукам.,1031
Погнали.,1031
Конечно же.,1030
Да ты что?,1030
Не я.,1029
Доброе.,1028
Это не...,1026
Вы понимаете?,1026
Сколько тебе лет?,1025
"Да, ты прав.",1022
Это не твоя вина.,1021
Мы здесь.,1021
Эд!,1021
Я не против.,1020
Мэтт!,1020
"Нет, нет, нет, нет, нет.",1019
Разряд.,1019
Тебя.,1018
Как хочешь.,1018
Это возможно.,1018
Он ушел.,1016
Взять его!,1015
Сработало.,1015
Боже правый.,1013
В чем проблема?,1012
Дай мне.,1011
Хватит уже.,1010
Почему...,1010
Мисс?,1009
Время.,1007
Ты справишься.,1007
Что вы сказали?,1007
Это нечестно.,1006
Взгляни.,1006
Ты сможешь.,1005
"Я знаю, знаю.",1005
Что угодно.,1003
Кстати...,1002
Я не уверен.,1001
Э-э...,1001
Этот?,1000
Ты и я.,999
Какое?,999
Бери.,998
Почему ты здесь?,998
Без обид.,998
Снято!,998
Совсем нет.,996
Это же...,996
Слышишь меня?,996
Я хочу домой.,994
Что за чёрт?,994
Чем?,993
Джош.,991
Уже иду.,990
Прыгай!,989
Умница.,988
Я ничего не знаю.,988
Идёмте.,988
Я так и думал.,988
Я перезвоню.,987
Элизабет.,986
Не помню.,985
Ты не знаешь?,984
Отвратительно.,983
Здрасте.,982
Выходите!,981
Вот и он.,981
С днем рождения.,980
Мой отец.,980
Вы кто?,979
И ты тоже.,979
Бог ты мой.,975
"О, хорошо.",975
Возьмите.,975
Это не имеет значения.,974
Не здесь.,973
Слушай меня.,973
Мне пора идти.,971
Ты с ума сошел?,971
Это было ужасно.,970
Дженни!,970
Закрой дверь.,968
Оставьте сообщение.,967
Молодцы.,966
Что-что?,965
И это всё?,963
Почему же?,963
—пасибо.,962
Много.,962
Ты спятил?,960
Можно войти?,960
Ты ошибаешься.,959
Началось.,956
Она ушла.,956
"Да, господин.",955
"Привет, дорогая.",955
Спасибо за помощь.,954
"Знаете, что?",953
Элли.,950
Будет сделано.,949
Сидеть!,948
А-а-а!,948
Лиза!,948
Кто ты такой?,947
Мы сделали это!,947
Джерри.,947
Я согласна.,946
Хорошие новости.,946
Я должен.,945
Полковник.,945
Огромное спасибо.,944
Не трогай!,944
Как жизнь?,942
Лео.,942
Будьте осторожны.,941
Девушка?,941
Так и было.,939
Я шучу.,939
Справедливо.,939
Нашел.,937
И что же?,936
Кто я?,935
а?,933
Ты его знаешь?,933
Я готова.,932
И правда.,931
Или что?,931
'орошо.,930
Какая жалость.,929
"Нет, правда.",929
Где вы?,927
Кэтрин.,927
Бог мой.,925
Что стряслось?,924
Прямо здесь.,923
Малыш.,923
Был.,923
"Нет, пожалуйста.",921
Валяй.,921
Все верно.,921
