sentence,count
Серйозно?,152
Негайно!,152
Молодець.,151
Що трапилося?,150
Тут.,150
Да ладно.,149
Что ты здесь делаешь?,149
Доброе утро.,149
"О, ні.",149
Сер?,148
Що ти тут робиш?,148
Сюда.,147
А ти?,146
Тримай.,146
Слухай.,146
Вогонь!,145
Тобто?,145
Не надо.,144
Я не могу.,144
Це правда.,143
А что?,143
Нормально.,142
Чарлі?,142
Всё в порядке.,142
Авжеж.,141
Сейчас.,141
Пойдем.,140
Дякуємо.,139
Кто?,139
І що?,138
Розумієш?,138
привіт.,138
"Нет, нет, нет.",138
"Ні, дякую.",137
Га?,137
Спокійно.,136
Иди.,136
Я не можу.,136
Окей.,135
Дідько!,134
Перестань.,133
Внимание!,133
Здорово.,132
Сідай.,131
добре.,131
Мам!,130
Кто это?,130
Мм.,129
Мені шкода.,129
Відмінно.,128
Два.,127
Заспокойся.,127
Знаешь что?,126
Що це таке?,126
Вау.,125
Зачекайте.,125
Швидко!,125
Вірно.,124
"О, боже.",124
Іди.,124
Йди сюди.,122
Ах!,122
Послухай.,122
Це я.,122
Ха!,122
Отже...,121
Видишь?,121
Невже?,121
А що?,121
Не хвилюйся.,121
Цукуне.,121
"Да, конечно.",120
"О, Господи!",120
Де він?,120
Ммм.,119
Слушай.,119
Добраніч.,119
Помогите!,119
"Этот перевод, возможно, ещё не готов.",118
Даруйте.,118
"Так, звичайно.",117
Это правда.,117
Готово.,116
Прекрати.,116
Именно.,116
Амінь.,116
Джон.,115
Держи.,115
Йди.,114
Хутко!,114
Погоди.,113
Ну да.,113
Не можу.,113
Три.,112
Смотри.,111
Стривай.,111
Идем.,111
Я люблю тебя.,111
В чем дело?,111
"Да, да.",110
Не волнуйся.,110
Чому ні?,109
Гм.,109
О боже.,109
Ух ты.,109
Геть!,109
Я не...,109
Усе гаразд.,109
Прошу прощения.,108
Клас.,108
Почекай.,108
Супер.,107
Ти в порядку?,107
Заходь.,106
Куди?,106
"Да, сэр.",106
И что?,106
Возможно.,105
А ты?,105
Ви...,104
Лайно.,104
"Добре, добре.",104
Пити!,103
Ну же.,103
Скільки?,102
Всё нормально.,102
Біжи!,102
Что это значит?,102
Неймовірно.,101
— Что?,101
Как дела?,100
Один.,100
Добридень.,100
чесно?,100
— Привет.,100
Як ти?,100
Это я.,100
Послушай.,100
Дивіться!,99
Тримайся.,99
"О, да.",99
Що це було?,99
Успокойся.,98
Поехали.,98
"Ну, так.",98
Розумію.,98
Стійте!,98
Кого?,97
Серьёзно?,97
Все буде добре.,96
Отани!,96
"О, нет.",96
гаразд.,96
Оу.,96
Поліція!,95
Мне очень жаль.,95
Що це означає?,95
— Ага.,95
Поздравляю.,95
Добрий вечір.,95
Чорт забирай!,94
Коли?,93
Заходьте.,93
Йдемо.,92
З тобою все гаразд?,92
Где?,92
Не хочу.,92
Не думаю.,92
Що ти маєш на увазі?,91
Прийом.,91
О ні.,91
Где он?,91
Чисто.,91
Це все.,90
Хто ти?,90
Я так не думаю.,90
Що ви робите?,90
Що з тобою?,90
Нбй.,89
Я розумію.,89
Зажди.,89
— Хорошо.,89
Увага!,89
Ти про що?,88
Спокойной ночи.,88
Там.,88
Все в порядку.,88
Здоров.,88
Бувайте.,88
Я тут.,87
Забудь.,87
Мені дуже шкода.,87
Я не розумію.,87
Ааа!,87
Ты прав.,86
Це неможливо.,86
Доктор!,86
Есть.,86
Ух!,85
Замовкни.,85
ОК.,85
Мока.,85
Хвилинку.,85
Поняла.,85
Итак...,84
Вперёд!,84
Ранее в сериале...,84
Сядь.,84
На добраніч.,84
Це він.,84
Чуєш?,83
Де вона?,83
Що там?,83
Так и есть.,83
Подождите.,82
Це добре.,81
Без проблем.,81
Що скажеш?,81
Да уж.,80
Хмм.,79
Как ты?,79
Можна?,79
Идём.,78
Джек!,78
нет.,78
Він...,78
Шелдоне.,78
Быстрее!,78
Майкл!,77
Слухаю.,77
Удачи.,77
Что ты имеешь в виду?,77
пожалуйста.,77
Не могу.,77
Ты права.,76
Мило.,76
Макс!,76
Ну ладно.,76
Говори.,76
Готовий?,75
Что это было?,75
Пішов!,75
Непогано.,75
Где ты?,75
Немає.,75
За что?,74
Ок.,74
Дуже дякую.,74
Не бійся.,74
Тато!,74
Я понимаю.,74
Це чудово.,73
Браво!,73
О чем ты говоришь?,73
Сідайте.,73
Блядь.,73
Что с тобой?,73
Вот как?,72
Дійсно?,72
Я люблю тебе.,72
"Нет, спасибо.",72
Уходи.,72
Отец!,72
Ни за что.,71
"Так, пане.",71
Молодец.,71
В чём дело?,71
Не может быть.,71
Уперед!,71
Обещаю.,71
Завтра.,71
Почему нет?,70
Щось не так?,70
Я йду.,70
Будьмо.,70
Ще раз.,70
Де ти?,70
Що тут відбувається?,70
Годі!,70
Розслабся.,69
Риса!,69
Михо!,69
Що ти сказав?,69
Садись.,69
Посмотри на меня.,69
Мне так жаль.,69
Не переживай.,69
Ніхто.,69
Ми...,68
Я не понимаю.,68
Разумеется.,68
Так точно.,68
Дякую вам.,68
Сара.,68
Поглянь.,68
Где она?,67
До свидания.,67
Он...,67
Не може бути.,67
Чого?,66
Обіцяю.,66
Пап!,66
Что-то не так?,66
Пане!,66
Гаррі!,66
Постой.,66
В смысле?,66
Що саме?,65
Увидимся.,65
"Давай, давай!",65
Сэр.,65
Стояти!,65
Па.,65
Хіба?,65
Здесь.,65
доброго ранку.,65
Так і є.,65
Люди!,65
Не зараз.,65
Що трапилось?,64
Ось він.,64
Неправда.,64
Прокляття!,64
Знаєте що?,64
Понимаю.,64
Сейчас же.,63
Стоять!,63
Зупинись!,63
Знаєш?,63
Ти впевнений?,63
Готова?,63
Давай же.,63
Як тебе звати?,62
Джо!,62
Это хорошо.,62
За що?,62
Знову?,62
Я в порядку.,62
Неужели?,62
Це ти?,62
правда?,62
Что произошло?,61
Ще!,61
"Да, я знаю.",61
два з половиною чоловіки,61
"Ні, сер.",61
— Спасибо.,61
Зупиніться!,61
Слава Богу.,60
Хлопці!,60
чому ні?,60
Батьку!,60
Не зовсім.,60
Его статус: перевод редактируется,60
Это он.,60
Блин!,60
Забирайся!,59
Це точно.,59
Що ж...,59
Шкода.,59
Нарешті!,59
Продовжуй.,59
Вы в порядке?,59
точно.,59
Это не так.,59
Что ты сказал?,59
Когда?,59
Сэм.,59
Стривайте!,59
Ісусе!,58
Никогда.,58
Скажи.,58
Звідки ти знаєш?,58
Ало?,58
Чекайте.,58
Емі!,58
Немного.,58
"Так, я знаю.",58
"А, так.",58
Облиш.,57
Прости меня.,57
Аа!,57
Раз!,57
Договорились.,57
Про що ти говориш?,57
Быстро!,57
Він тут.,57
Дивно.,57
Его статус: идёт перевод,57
Чесно.,57
Замечательно.,57
Іди сюди.,57
Та ну?,57
Мне пора.,56
Понимаешь?,56
От лайно.,56
Слухайте.,56
Куда?,56
Хто там?,56
Ще ні.,56
Добро пожаловать.,55
Бігом!,55
Нічого собі.,55
Про що?,55
Вітання.,55
За мною!,55
Послухайте.,55
Это невозможно.,55
Не розумію.,54
В самом деле?,54
Я понял.,54
Що ви тут робите?,54
Остановись!,54
Ай!,54
Ну добре.,54
Стойте!,54
Уверен?,53
Для чого?,53
ДА.,53
Картер.,53
"Раз, два, три.",53
У чому справа?,53
Секунду.,53
Хто ви?,53
Бачите?,53
Кто вы?,53
Заткнися!,53
Благаю!,53
Может быть.,52
О Господи.,52
Де ти був?,52
Прошу вас.,52
а?,52
Я не хочу.,51
Ти мене чуєш?,51
Как тебя зовут?,51
Сюрприз!,51
Пойдём.,51
Сучий син!,51
Я серйозно.,51
Тож...,51
Что ж...,51
Чувак.,51
Алекс.,51
Ух ти!,51
Допоможи!,51
Ти здурів?,51
Осторожно.,51
Дуже.,50
Не рухайся.,50
До зустрічі.,50
Відійдіть!,50
Докторе!,50
Я здесь.,50
Дивися.,50
"Ні, ні, ні, ні.",50
Йдіть!,50
Я пойду.,50
А ви?,50
Ты уверен?,50
Абсолютно.,50
Повернись.,50
Так что...,50
Продолжай.,49
Что вы делаете?,49
Беги!,49
Чан Ди!,49
Проходьте.,49
звісно.,49
Сем!,49
Та?,49
Білл.,49
Отак.,49
А я?,49
"Так, так, так.",49
Ты шутишь?,49
Ничего себе.,48
Послухай мене.,48
Ти впевнена?,48
Пішов ти!,48
что ли?,48
Наступний.,48
що ти робиш?,48
Приятно познакомиться.,48
Обережніше!,48
Хэнк.,48
Доброго вечора.,48
Шо?,47
Заждіть.,47
Джейк!,47
Та невже?,47
Як це?,47
Домовилися.,47
Не за что.,47
Кто там?,47
Ласкаво просимо.,47
Ідіть.,47
Больно!,47
Тихіше.,47
Благодарю.,46
Що він сказав?,46
Власне.,46
"Так, дякую.",46
Оо.,46
"Знаешь, что?",46
Очень хорошо.,46
Відійди!,46
Чи не так?,46
Чотири.,46
Фу!,46
Прошу вибачення.,46
Вовсе нет.,46
Та ні.,46
Цікаво.,46
Бене!,46
Ти жартуєш?,46
Я також.,46
Эм...,45
"Ладно, ладно.",45
Тсс.,45
Подобається?,45
Знаешь...,45
І все.,45
Послушай меня.,45
Чуєш мене?,45
Невероятно.,45
Придурок!,45
Може.,45
До завтра.,45
Гу Чжун Пё!,45
Це жахливо.,45
Не роби цього.,45
Фродо!,45
јчй.,45
Хочеш?,44
Не...,44
Что не так?,44
Твою мать!,44
Полиция!,44
І що далі?,44
— Так.,44
Стреляй!,44
Згода.,44
Ну как?,44
Ти правий.,44
Дедушка!,44
Лукас.,44
Прямо сейчас.,44
Теде!,44
Убирайся!,44
Щасти.,44
З дороги!,44
Мені подобається.,44
Наверное.,44
Трясця!,44
хорошо?,44
Ем...,44
Уолт.,43
Мы...,43
Кажи.,43
Забирайся звідси!,43
Поверь мне.,43
Якого біса?,43
Все будет хорошо.,43
Гейб.,43
Вот дерьмо.,43
Йди геть.,43
Готові?,43
Відвали!,43
Зараз же!,43
Зовсім ні.,43
На землю!,43
бувай.,43
Усе добре.,43
Сестра!,43
Кто ты?,43
Капітане!,43
Бери.,42
Ничего страшного.,42
Заходи.,42
О чём ты говоришь?,42
Не-а.,42
Тише.,42
Стріляй!,42
Допоможи мені.,42
Откуда ты знаешь?,42
Томасе.,42
Брат!,42
Де вони?,42
Не буду.,42
Розумієте?,42
вибач.,42
Я кохаю тебе.,42
Біжіть!,42
Он як?,42
— Ладно.,42
Ні-ні-ні.,42
Ти куди?,42
Вот именно.,41
Неважно.,41
ЕнфЬоей.,41
ладно.,41
Дуже приємно.,41
"Так, звісно.",41
Видите?,41
Ти як?,41
Неважливо.,41
Не делай этого.,41
Джеймс.,41
Тікай!,41
Сколько?,41
Маю!,41
Ти знаєш.,41
Пітере!,41
Рой!,41
Это так.,41
Мне нравится.,41
Пані!,41
Рухайся!,41
Навіть не знаю.,41
Вы...,41
Расслабься.,41
Згоден.,41
О чем?,41
Не стріляти!,41
Побачимось.,41
"Ну, добре.",41
Рятуйте!,41
чому?,41
Здрастуйте.,41
Куди ти?,41
Пока нет.,40
Алан?,40
Ось тут.,40
Чого тобі?,40
Ось воно.,40
"Думаю, да.",40
я...,40
Батько!,40
Ходім.,40
Вже?,40
Що мені робити?,40
Вниз!,40
Дерьмо.,40
Мэм.,40
Віддай!,40
спасибо.,40
Куди ти йдеш?,39
Ребята!,39
Гарно.,39
Миса!,39
Ты как?,39
Далі.,39
Живо!,39
Що сталось?,39
Та ти що?,39
Заспокойтеся!,39
"Нет, нет, нет, нет.",39
Ще б пак.,39
Приятного аппетита.,39
верно?,39
Я думаю...,39
Прекратите!,39
Всё.,39
Не совсем.,39
Повернися!,39
І що з того?,39
Я обещаю.,39
"О, чорт!",39
Ходи сюди.,39
Он здесь.,39
О чём ты?,39
Он в порядке.,39
Нія!,39
"О, Боже мій.",39
о Боже.,39
Нічого страшного.,39
Це так.,38
Ну давай.,38
Про що ти?,38
От і все.,38
Зрозуміла?,38
— Правда?,38
Не беспокойся.,38
Слухаюсь.,38
"Так, добре.",38
Шшш.,38
Але чому?,38
Капітан!,38
Порядок.,38
НЕТ!,38
Він живий.,38
Бен!,38
Джессі!,38
"Нет, сэр.",38
"Привет, ребята.",38
Я зрозумів.,38
Девіде?,38
Ау!,38
Мені теж.,37
Мак!,37
Це погано.,37
будь ласка.,37
Нет-нет.,37
Кому?,37
Що ти хочеш?,37
Лягай!,37
Люблю тебя.,37
І що тепер?,37
Что это такое?,37
Можно?,37
Чудесно.,37
Тепер...,37
нічого.,37
Біжимо!,37
Повір мені.,37
Я хочу...,37
І як?,37
Наприклад?,37
Я сам.,37
Велике спасибі.,37
Чим можу допомогти?,37
Ось вона.,37
Ты куда?,36
Підійди.,36
Ворушіться!,36
Я ухожу.,36
Панове!,36
Слава Ісусу Христу.,36
Дихай.,36
Пені?,36
Поглянь на мене.,36
Готов?,36
Туди.,36
Алтон!,36
Холодно.,36
"Так, так!",36
Стули пельку!,36
Встань.,36
— Конечно.,36
Маєш рацію.,36
Не стоит.,36
Відпусти!,36
О чем ты?,36
У!,36
Слишком поздно.,36
Тэун!,36
Пора.,36
"Эй, эй.",36
Ханна?,36
Люба.,36
Джордж.,36
Ублюдок.,36
Ха-ха!,36
"Конечно, нет.",36
А що таке?,36
Клянусь.,36
Отче...,36
Ну так.,36
алло.,36
"О, господи.",35
Честно?,35
давай.,35
Э...,35
Перестаньте!,35
Дуґале!,35
С дороги!,35
Годор.,35
Продовжуйте.,35
Наконец-то.,35
Мене?,35
Мені так шкода.,35
Що не так?,35
Вот он.,35
Слава богу.,35
Час.,35
"О, Боже мой.",35
но...,35
Єво!,35
Ну конечно.,35
Це воно!,35
Сделай это.,35
Сукин сын!,35
"Да, хорошо.",35
Король Півночі!,35
Виходь!,35
дЮ.,35
Боб!,35
Проклятье!,35
Большое спасибо.,34
Какого черта?,34
Бум.,34
конечно.,34
І це все?,34
Согласен.,34
Ти що робиш?,34
Я серьезно.,34
Не сейчас.,34
Это точно.,34
Спасибо тебе.,34
Очень.,34
Спробуй.,34
Мовчи.,34
Не йди.,34
Додому.,34
Коннор!,34
Ты что делаешь?,34
Нема за що.,34
Джеку!,34
Маюко!,34
Син!,34
Бог вам віддячить.,34
Что-то случилось?,34
Що це значить?,34
О нет.,34
Вот и всё.,34
Де ми?,34
Ты серьезно?,33
Спасибо вам.,33
Не можна.,33
Ходімо зі мною.,33
Тримайте.,33
"Хорошо, хорошо.",33
Что там?,33
Бляха.,33
Геть звідси!,33
Здрасьте.,33
Дин.,33
З вами все гаразд?,33
Руки вгору!,33
Може бути.,33
Класно.,33
Візьми.,33
Пам'ятаєш?,33
Помоги мне.,33
Ви мене чуєте?,33
Мені?,33
Скажи мені.,33
Что скажешь?,33
Допоможіть мені!,33
Зараза!,33
От чорт.,33
Коидзуми!,33
Це не я.,33
нужник!,33
Что он сказал?,33
"Да, мэм.",33
Добрий.,33
Секундочку.,33
Чем могу помочь?,33
Зроби це.,33
Не двигайся.,32
Вернись!,32
Трохи.,32
Всё будет хорошо.,32
Про що це ти?,32
Он там.,32
Не дуже.,32
Будь-ласка.,32
А навіщо?,32
Припиніть!,32
Не важно.,32
Интересно.,32
Добрый день.,32
Це неправда.,32
З ким?,32
Він помер.,32
Ты о чем?,32
Діти!,32
Вийшло!,32
Черт возьми.,32
Покажи.,32
Легше.,32
Вибач мені.,32
Майк.,32
Що ще?,32
Я піду.,32
Неплохо.,32
Отвали!,32
Похоже на то.,32
Для чего?,32
Мені треба йти.,32
Пусти!,32
Що за...,32
Не стріляйте!,32
Це вона.,32
Він мертвий.,32
Мими!,32
Підемо.,32
Готовы?,31
Удачі.,31
Ты меня слышишь?,31
В атаку!,31
В чому справа?,31
Леонарде.,31
Ну вот.,31
П'ять.,31
Це не так.,31
Понятия не имею.,31
Где ты был?,31
Где я?,31
Гендальф!,31
Напевно.,31
Янку!,31
"Швидше, швидше!",31
Ти живий?,31
знаєш що?,31
Томас.,31
Я обіцяю.,31
Кейт.,31
То й що?,31
Тікайте!,31
Вот и все.,31
Знаете что?,31
Да ну?,31
Что за...?,31
Чарли.,31
Замолчи!,31
Мені байдуже.,31
Почекайте.,31
Я поняла.,31
Кто он?,30
Вбивці!,30
А це?,30
Идите.,30
Смотрите.,30
Що він робить?,30
Річарде!,30
Клер?,30
Яка різниця?,30
Отойди.,30
Роуз!,30
Що далі?,30
Ти маєш рацію.,30
Асуна!,30
Люблю тебе.,30
Мне...,30
Да ладно тебе.,30
"Ну, не знаю.",30
"Ну, давай.",30
Не пам'ятаю.,30
Завжди.,30
Нізащо.,30
Потрясающе.,30
ФБР!,30
Ну и что?,30
Вона...,30
Достаточно.,30
"Так точно, сер.",30
"О, чёрт!",30
чудово.,30
Не бойся.,30
Блін.,30
Фантастика.,30
Енді!,30
Де я?,30
Неможливо.,30
Дуже смішно.,30
Це нормально.,30
Неа.,30
Бежим!,30
Что мне делать?,30
Дай мені.,30
Я сейчас вернусь.,30
Все скінчено.,30
Ну що ж.,30
Фй;,30
Милый.,29
﻿Так.,29
Ще трохи.,29
Юрку!,29
Кто она?,29
Что ты сказала?,29
Это странно.,29
Хм м.,29
Добрый вечер.,29
Том.,29
Алілуя!,29
Ник!,29
Кайл?,29
"Эй, эй, эй.",29
Це наказ.,29
Повісьте їх!,29
Що скажете?,29
Ну що?,29
я не знаю.,29
Надеюсь.,29
Райан.,29
Вот это да!,29
Согласна.,29
мама.,29
мам!,29
Так-так.,29
Ти серйозно?,29
Кріс.,29
О господи.,29
А це що?,29
Виходьте!,29
Ідіот!,29
Не волнуйтесь.,29
Где они?,29
Сука!,29
я знаю.,29
Ти готовий?,29
Домовились.,29
Майже.,29
Это неправда.,28
Постойте.,28
"Хорошо, спасибо.",28
Ты где?,28
Лі!,28
Струнко!,28
Як тебе звуть?,28
Как ты себя чувствуешь?,28
То есть?,28
Милая.,28
Я пам'ятаю.,28
Пішов геть!,28
Погоди-ка.,28
Я так і знав.,28
Скорее!,28
Ось і все.,28
Странно.,28
Це важливо.,28
Где мы?,28
Она в порядке?,28
Із задоволенням.,28
А що це?,28
На.,28
Жартуєш?,28
Це не правда.,28
Щось сталося?,28
Боженьку.,28
Хаме!,28
Ходи.,28
ИеЭ мпх.,28
Хвилиночку.,28
Смерть!,28
Намасте.,28
Господи Боже!,28
Спасибо большое.,28
Артуре.,28
Идиот!,28
Хей.,28
Ты о чём?,28
Не двигаться!,28
Джорже!,27
Клара!,27
"Гей, гей.",27
Як він?,27
Сегодня?,27
Хто це був?,27
Залиш мене!,27
"Ладно, хорошо.",27
А-а!,27
Бля.,27
Дорогая.,27
Это не важно.,27
Потому что...,27
Никто.,27
Попробуй.,27
Холмс!,27
Нет-нет-нет.,27
Рухом!,27
Та нічого.,27
Дивовижно.,27
Что вы здесь делаете?,27
Посмотри.,27
Не турбуйся.,27
Оце так!,27
У нас проблема.,27
Аминь.,27
"Так, це я.",27
Не рухатися!,27
Побачимо.,27
Пробач мені.,27
Повтори.,27
"Да, это так.",27
Я бачу.,27
Здравствуй.,27
Спенсер?,27
Да нет.,27
Доброй ночи.,27
В порядке.,27
Це просто...,27
Опять?,27
Я нічого не бачу.,27
Всього найкращого.,27
Увидимся позже.,27
Сьогодні.,27
Це круто.,27
вставай!,27
А вы?,27
Я готовий.,27
Скоро.,27
Зупинися.,27
Бачу.,27
Нам нужно поговорить.,27
Мерщій!,27
Всегда пожалуйста.,27
Болить?,26
Ноббі.,26
Тиша!,26
Гаряче!,26
Йду!,26
Брехня!,26
А-а-а-а-а!,26
Карл.,26
І я теж.,26
Побачимося.,26
Евелін.,26
И я.,26
А тепер?,26
И не говори.,26
Я не жартую.,26
Так краще.,26
Это все.,26
Сонні.,26
Поки що.,26
"Гей, гей, гей!",26
Овва.,26
С удовольствием.,26
Ты тоже.,26
Пий.,26
Барбі?,26
"Знаєш, що?",26
Котра година?,26
Что ты тут делаешь?,26
Молодчина!,26
Нічого особливого.,26
До роботи.,26
Чого ти хочеш?,26
Все не так просто.,26
Как она?,26
"Звичайно, ні.",26
Береги себя.,26
"Давай, давай, давай!",26
Все буде гаразд.,26
Осторожнее.,26
Максе!,26
Ти йдеш?,26
Ми До!,26
Бесс.,26
Ти розумієш?,26
Это она.,26
Что здесь происходит?,26
"Раз, два...",26
Без понятия.,26
Хочу.,26
"Гаразд, гаразд.",26
Па-па.,26
Вон!,26
Дура!,26
Она права.,26
Стефане!,26
Ун.,26
Рухайтеся!,26
Быстрей!,26
Ходор.,26
Справедливо.,25
"Да, знаю.",25
Тримайтеся!,25
Кай!,25
Е...,25
"Є, сер.",25
Это нормально.,25
Довольно!,25
Їдь.,25
Я скоро вернусь.,25
Я справлюсь.,25
Су!,25
Так ведь?,25
Енджі!,25
Ти молодець.,25
Як вас звати?,25
Гым Чан Ди.,25
Йди до мене.,25
Друг.,25
Держись.,25
Джен!,25
Спокойно.,25
"Добре, дякую.",25
Мне тоже.,25
Кто это был?,25
Послушайте.,25
Подивись на мене.,25
Подивися.,25
"Ні, не треба.",25
Брехун!,25
Що тепер?,25
Ні ні.,25
Ну як?,25
Минутку.,25
Вода.,25
Помнишь?,25
Возьми.,25
Мне нужно идти.,25
Чому це?,25
Який?,25
Погодите.,25
Посмотрим.,25
Не я.,25
Все вірно.,25
Відповідай!,25
Не понимаю.,25
"Привіт, тату.",25
Пригнись!,25
все гаразд.,25
Не має значення.,25
Уверена?,25
Шевелись!,25
Увидимся завтра.,25
Аякже.,25
Руки вверх!,25
Води.,25
С меня хватит.,25
Ваша Милость.,25
Она...,25
Це смішно.,25
Веселих свят.,25
Ты уверена?,25
Откуда?,25
Отпусти меня!,25
Великолепно.,25
Погляньте.,24
Ґреам Линеан та Артур Метеюз,24
Что он делает?,24
Почему ты здесь?,24
Мотор!,24
Почали.,24
Что за черт?,24
Ти зрозумів?,24
Джейку!,24
Зана!,24
— Почему?,24
Френк!,24
Вот и хорошо.,24
Мабуть.,24
Что думаешь?,24
Це вірно.,24
Уходите.,24
Все кончено.,24
Стрибай!,24
Джейсон.,24
Наруто!,24
Треба йти.,24
"Да, точно.",24
Не важливо.,24
Кто знает?,24
Сомневаюсь.,24
Назавжди.,24
В порядку.,24
Куда ты?,24
Иду.,24
Уже?,24
Встати!,24
Всегда.,24
Шон.,24
"Привіт, хлопці.",24
Шість!,24
Піднімайся!,24
Дермот Морґан,24
Хто він?,24
Хто вони?,24
"Ну, я...",24
Донні!,24
О да.,24
Действительно.,24
Меня?,24
Квіточка Донбасу,24
Я пытаюсь.,24
Чарлі Вафелька!,24
Думаешь?,24
не жартуєш.,24
Хочешь?,24
Що там таке?,24
Таксі!,24
Пішла!,24
Например?,24
Я с тобой.,24
Это ты?,24
Мне надо идти.,24
Нравится?,24
Это ужасно.,24
А-а-а!,24
Ну все.,24
Ну звичайно.,24
Твоя правда.,24
"Так, мем.",23
Це небезпечно.,23
"Знаю, знаю.",23
Всё кончено.,23
Друзі!,23
Цього не може бути.,23
Тому що...,23
Не говори так.,23
не так ли?,23
Это всё?,23
Я тебе знаю.,23
Вже йду.,23
Це тобі.,23
Что делать?,23
А потім?,23
Что это за место?,23
Ти чув?,23
Так що?,23
Зі мною все гаразд.,23
Все готово.,23
Усе.,23
Обязательно.,23
Что тебе нужно?,23
Помогите мне!,23
Чего тебе?,23
Брось.,23
Френк Келі,23
В каком смысле?,23
Джуніоре!,23
Подумай.,23
Уходим!,23
Уже поздно.,23
Подожди секунду.,23
Брешеш!,23
Почти.,23
Ардал Оу Ганлон,23
Прокинься!,23
Пітер.,23
Иди домой.,23
Які?,23
Конечно нет.,23
Адам.,23
Але як?,23
Як мило.,23
Лучше.,23
Що з ним?,23
Господин!,23
Ані руш!,23
Він там.,23
Радий тебе бачити.,23
Проходь.,23
Ты мне нравишься.,23
Это безумие.,23
Ты не понимаешь.,23
Нам треба поговорити.,23
Леди Маргери!,23
Тримай двері!,22
Діа!,22
"Вибачте, сер.",22
Дякую тобі.,22
Так і було.,22
Дэнни.,22
Карен.,22
Що ти бачиш?,22
Еге ж.,22
Еге.,22
Ну хорошо.,22
Боляче?,22
Вільно.,22
Жодних проблем.,22
Чому я?,22
"Нет, я...",22
За мной.,22
Пусте.,22
Немедленно!,22
Слава навіки.,22
Прощай.,22
Думаєш?,22
Вітаємо!,22
Карле!,22
Легко.,22
Отпусти!,22
Пал Ган.,22
Це божевілля.,22
Отдай!,22
Глянь.,22
Валері?,22
От так.,22
Краще.,22
Ось і він.,22
До встречи.,22
Пей.,22
Остановитесь!,22
Як його звати?,22
Хто вона?,22
Ні-ні.,22
"Один, два, три.",22
Ви впевнені?,22
Ви готові?,22
Мадам.,22
О так.,22
Гайда!,22
Мати Божа!,22
Подивіться.,22
Да брось.,22
Разом.,22
Нісенітниця!,22
Разве нет?,22
Скайлер.,22
Прощавай.,22
Чи ні?,22
Відкривай!,22
Томі?,22
Значит...,22
Йо.,22
Присягаюся!,22
