sentence,count
Thấy không?,522
Cứu tôi!,521
Thật đấy.,519
Ngồi đi.,518
Ha!,517
Mm.,515
Chỉ là...,512
Bình tĩnh nào.,503
Ooh!,500
Chờ một chút.,500
Đi mau!,495
Ngay!,493
Ô.,491
Có đấy.,490
A!,490
Thôi mà.,485
Peter.,485
Làm tốt lắm.,483
Anh không sao chứ?,480
Biến đi.,477
Bao nhiêu?,474
Mở cửa ra!,469
Sao cũng được.,468
Lại đây nào.,466
Mau!,465
Claire.,463
Dĩ nhiên.,463
Suỵt!,462
Nghe đây.,462
Xong.,457
Không à?,452
Tiếp tục đi.,452
Có ai không?,450
Em yêu anh.,450
"Vâng, thưa sếp.",449
Rồi sao?,446
Theo tôi.,446
Michael.,444
Alex!,443
Hai.,439
Bắn đi!,436
Tuyệt thật.,435
Tránh đường!,434
Bỏ súng xuống.,432
Chào cô.,432
Một.,432
Xem này.,431
Không hẳn.,428
Cái gì cơ?,428
Mọi người.,427
Im lặng!,426
Đừng bắn!,426
Nhìn đi.,424
Đó.,423
Cái quái gì vậy?,420
Anh đang làm gì vậy?,418
Chuyện gì đã xảy ra?,418
Vâng thưa ngài.,417
Anh làm gì vậy?,416
Giơ tay lên!,416
Đồ khốn.,414
"Oh, yeah.",413
Hoan hô!,411
Còn anh?,410
Xin lỗi nhé.,410
Tôi đây.,408
Khi nào?,406
Vớ vẩn.,405
Hay đấy.,404
Đây này.,404
Dậy đi.,403
Tôi không sao.,403
i.,403
Nhanh lên nào!,402
Sếp.,402
Hiểu chứ?,401
Frodo!,401
Thế nào?,397
Alo?,397
Ai thế?,397
Ngủ ngon.,396
Tớ không biết.,395
Thả tôi ra!,395
Sao rồi?,395
Tin tôi đi.,394
Cứu với!,393
Giỏi lắm.,392
Bây giờ...,391
Đi đâu?,390
Tôi biết mà.,390
Anh muốn gì?,389
Bình tĩnh đi.,388
Tất cả.,386
Tớ biết.,385
Ôi trời ơi.,384
Hay quá.,383
Thôi.,382
Cứu tôi với!,380
Tốt rồi.,380
Không biết.,379
Uh-huh.,378
Sư phụ.,378
Cô ổn chứ?,373
Đứng lên!,372
Cậu ổn chứ?,370
Tôi cũng thế.,370
Tuyệt quá.,369
Tôi không biết nữa.,369
Tới đây.,368
Tôi biết rồi.,365
Ben.,364
Jim.,364
Chắc chắn.,363
Ahh!,359
Trời ạ.,359
Ai cơ?,359
Jake!,359
Đừng làm thế.,357
Rất vui được gặp anh.,357
Em ổn chứ?,356
Có lẽ.,353
Được rồi.,352
Cút đi!,351
Anna.,351
"Này, này.",350
Thật ư?,348
Charlie!,345
Không gì cả.,345
A-lô?,344
David.,344
Lạy chúa.,341
Không có chi.,339
Bye.,338
Vì sao?,337
"Không, cám ơn.",337
Anh nói đúng.,333
Tôi không nghĩ vậy.,332
Vậy hả?,332
đúng không?,331
Ugh!,331
Mike.,331
Thật hả?,330
Kết thúc rồi.,329
Đúng đấy.,329
Tôi chỉ...,329
QKK,328
"Oh, Chúa ơi.",327
Không sao chứ?,327
Thuyền trưởng.,327
What?,326
Không cần đâu.,323
Mời vào.,322
Cẩn thận đấy.,321
Hoàn hảo.,319
Con xin lỗi.,319
Trời.,319
"Vâng, thưa ông.",319
Bắt đầu.,319
Anh nghĩ sao?,318
Không thể.,318
Tiếp đi.,318
Đưa đây.,316
Chú ý!,315
Đợi chút.,314
Hẹn gặp lại.,314
Tôi không quan tâm.,313
Cô...,312
Để tôi.,311
Mời ngồi.,311
Thật tuyệt.,311
Đừng sợ.,311
được chứ?,309
Thật tuyệt vời.,309
Anh biết không?,309
Tệ thật.,308
Cảm ơn cậu.,308
Đó là...,307
Max.,307
Rõ chưa?,307
Cám ơn ông.,307
Cầm lấy.,306
Không có gì đâu.,305
Cô là ai?,304
t?,304
Cúi xuống!,303
Chúng ta đi thôi.,303
Nhìn xem.,303
Không thể được.,301
Thôi được rồi.,301
Cám ơn cô.,301
Hiểu không?,300
Tại sao chứ?,300
Ông là ai?,299
Ngay đây.,299
Cô không sao chứ?,298
Thằng khốn!,297
n.,296
Sarah.,296
Anh cũng vậy.,296
Tôi đi đây.,295
Khốn nạn!,295
Tất nhiên là không.,294
Được đấy.,293
Nó...,292
Đã rõ.,292
Quỳ xuống!,291
Không ạ.,291
Cảm ơn ông.,290
Xin mời.,290
An toàn.,290
Tony.,289
Tớ xin lỗi.,288
Emily.,288
Đó là sự thật.,288
Từ từ.,287
Cảm ơn rất nhiều.,286
Gì đây?,286
Cảm ơn em.,285
Nick!,285
Kevin!,284
Chào bố.,284
Cũng được.,284
Tôi không...,281
Ổn chứ?,280
Ổn.,280
c?,279
Thật.,278
Đẹp quá.,278
Làm gì?,277
Xem nào.,277
Rất hân hạnh.,277
Không quan trọng.,277
Tấn công!,276
Lên đi.,273
Ai đấy?,273
Á!,273
Sao chứ?,273
Em yêu.,272
Ngồi xuống đi.,272
Chào con.,272
Không sao mà.,268
Không ai cả.,268
Chúng ta phải đi thôi.,267
Ai lại đi vồ lấy ngực em gái như vậy chứ?,267
Onii-chan!,267
Sẽ ổn thôi.,266
Tom.,265
Không đúng.,265
Rachel!,264
Ohh!,263
Đâu có.,263
Anh đang làm gì thế?,263
"Không, cảm ơn.",263
Dory!,262
James.,262
Gì thế này?,262
Ông...,261
Đi ra!,261
Đâu?,260
"Oh, không.",260
Như thế nào?,260
Hết rồi.,259
y,258
Đừng làm vậy.,257
Barry.,257
Anh chắc chứ?,257
Danny.,256
Chạy mau!,256
Bỏ đi.,255
Đẹp lắm.,255
Dừng!,254
Ăn đi.,254
Đừng mà!,254
Lui lại!,253
Hm.,253
Oliver.,253
Chuyện gì xảy ra vậy?,253
được rồi.,253
Câm miệng!,252
Thế thôi.,252
Chó chết!,251
Nó đâu rồi?,251
Chào ông.,251
Nghe rõ.,251
Câm mồm!,250
Anh làm gì thế?,250
Chuẩn bị!,250
Aw.,248
Cha ơi!,248
Đi mà.,248
Chào mừng.,247
Uống đi.,247
anh bạn.,247
Sara.,246
Là sao?,245
Lên!,245
Vẫn chưa.,244
Carl.,243
Gandalf!,243
Vô đi.,242
Mở ra!,241
Chào cậu.,241
Thank you.,241
Sao lại không?,240
Đứng im!,240
Xin thứ lỗi.,240
Ray.,239
Anh đi đâu vậy?,239
Em không sao chứ?,239
"Phải, đúng vậy.",239
Sao không?,238
Đồ ngu!,238
Không cần.,238
Mọi thứ.,237
Sao nào?,237
Quay lại đây!,237
Xin chúc mừng.,236
ừ.,236
Chúng ta?,236
Hay thật.,236
Rõ rồi.,235
"Vâng, sếp.",235
Nghĩa là sao?,234
Henry.,234
Cái này.,234
Về nhà đi.,234
Cám ơn rất nhiều.,234
Bác sĩ!,233
Không thành vấn đề.,232
Thế đấy.,232
"Không, không phải.",232
Đại ca!,231
Come on.,230
Đến đây nào.,229
Bỏ ra!,229
Chào mọi người.,229
Alice.,229
Anh yêu.,229
Trời đất.,228
Sao hả?,228
Anh có sao không?,228
Bob!,228
Cậu...,228
Jimmy.,228
Còn gì nữa không?,228
Đừng đi.,226
Will!,225
Tôi hứa.,225
B?,225
Mmm-hmm.,225
George.,225
Quên đi.,225
Không có đâu.,224
Cạn ly.,224
Chết tiệt thật.,224
Cố lên nào.,224
Biết rồi.,224
Của anh đây.,223
"Không, không, không, không.",223
Sao lại thế?,223
Nước.,223
đi thôi.,223
Không được đâu.,222
Tôi phải đi.,220
Con yêu.,220
Giúp tôi!,220
Sao ạ?,220
Không không.,220
Em không thể.,220
Ngay lập tức.,220
Ở yên đó.,219
Con biết.,219
Thưa ông.,219
Tuân lệnh.,218
Chào mẹ.,218
Cảnh sát đây!,217
Là gì?,216
Chưa đâu.,216
Tôi thấy rồi.,214
thưa ngài.,214
Tại sao vậy?,213
Có lẽ vậy.,213
Ngoan lắm.,213
Thư giãn đi.,213
Cứ tự nhiên.,212
Hử?,212
Lên nào.,212
Rút lui!,212
Con...,212
"Ồ, phải.",212
Tommy!,211
Nó đây rồi.,211
Cảm ơn nhé.,211
Nhìn tôi này.,210
Tướng quân.,210
Bỏ tôi ra!,210
Nó ở đâu?,210
Con trai.,209
Đằng này!,208
Ý tôi là...,208
Cảnh sát!,208
Trả lời đi.,208
Em cũng vậy.,207
Không phải tôi.,207
Đi với tôi.,207
Được lắm.,207
Đi ngay!,206
Hay.,206
Buông tôi ra!,206
Đủ rồi đấy.,206
Sao anh biết?,206
Xin đừng.,206
Cái quái gì?,205
Chết.,205
Rất vui được gặp cô.,205
"Ồ, không.",204
Hiro.,204
Là tôi.,204
Ngươi là ai?,204
Con không biết.,203
Chúc mừng sinh nhật.,203
Đồ ngốc!,202
Chuẩn.,202
Đi tiếp đi.,201
Anh không thể.,201
Thành công rồi!,201
Nhìn nè.,201
Tôi phải đi đây.,201
Tránh xa tôi ra.,201
Đi thôi nào.,201
Giết hắn!,201
Ai đây?,201
Đó là gì?,201
Mày!,200
Không sao cả.,200
"Được rồi, đi thôi.",200
Quay lại đi.,200
Bỏ xuống!,200
Tôi sẽ quay lại ngay.,199
Vậy thì...,199
Có gì không?,199
Đau quá!,199
Ngươi!,199
Kéo!,198
FBI!,198
Chuyện gì đang xảy ra vậy?,197
Ối!,197
Cậu biết không?,197
Chết rồi.,197
Không sao rồi.,197
Đừng lo lắng.,197
Cậu không sao chứ?,196
Giết!,196
Vào trong đi.,196
Mary!,196
Thử đi.,196
Jane.,196
Đương nhiên rồi.,196
Tôi đồng ý.,195
Rất nhiều.,195
Mấy giờ rồi?,195
Không phải bây giờ.,195
Thật điên rồ.,194
Không có gì cả.,194
Ra ngoài đi.,194
Thấy rồi.,193
Ôi lạy Chúa.,193
Chết đi!,193
Nhưng mà...,192
C?,191
Ngon.,191
Khốn thật.,191
Đóng cửa lại.,190
"Một, hai, ba.",190
Ông muốn gì?,190
Tốt quá.,190
Steve.,189
Chắc.,189
Lucas!,189
Cảm ơn nhiều.,188
Anh bạn.,188
Chắc chứ?,188
Thế nào rồi?,187
Làm ngay đi!,187
Không vấn đề gì.,187
Còn gì nữa?,186
Joey.,186
Phải vậy không?,186
Dave.,186
Mày là ai?,185
Tiếp theo.,185
Thật là...,185
Tốt đấy.,185
Nhảm nhí.,185
Scott.,185
All right.,185
Ừ.,185
Anh biết mà.,185
Đừng cử động.,184
Anh làm gì ở đây?,184
này.,184
Billy!,183
Bùm!,183
Không phải thế.,183
Ồ không.,182
Đằng kia.,182
Có rồi.,182
Giúp tôi với!,182
Không phải đâu.,182
Vậy thì sao?,182
Còn anh thì sao?,182
Qua đây.,181
Mãi mãi.,181
Nemo!,180
Giờ thì sao?,180
Bill.,180
Nhảy!,180
Uhm.,180
Ngày mai.,180
Ý cậu là sao?,179
Ổn mà.,179
Sherlock!,179
Xin phép.,179
Cảm ơn ngài.,179
Lên xe đi.,178
Cám ơn nhé.,178
Đây là...,178
Ý cô là sao?,178
Từ từ thôi.,178
Tôi rất xin lỗi.,178
Joe.,177
Anh đang nói gì vậy?,177
Matt.,177
Bỏ vũ khí xuống!,177
Chúng ta phải đi.,176
Vậy đó.,176
Cái quái gì thế này?,176
Buông ra!,176
Trống!,175
Hannah.,175
Phải đấy.,175
Bệ hạ.,175
Bảo trọng.,175
vâng.,174
Xin anh.,174
Không phải vậy.,174
Mark.,174
Ra đi!,173
Nói dối.,173
Ta biết.,173
Không biết nữa.,172
Tao sẽ giết mày!,172
Anh hứa.,172
Thế hả?,172
làm ơn.,172
Cái gì thế này?,172
Dean.,172
Để xem nào.,172
Chris.,172
Sean!,171
Thánh thần ơi!,171
Một chút.,171
Bám chắc vào.,171
Tôi sẽ đi.,170
Cứ đi đi.,170
Johnny!,170
Đi theo tôi.,170
Anh đang ở đâu?,169
Vâng thưa sếp.,169
Hừm.,169
Mở cửa!,169
Của tôi!,169
Đệch.,169
Cậu làm gì vậy?,168
Lạ thật.,168
"Ôi, trời.",168
Rose!,168
Về cái gì?,167
Là tôi đây.,167
Annie.,167
Chắc vậy.,166
Tôi nghĩ vậy.,166
"Không, đừng.",166
Tiếp tục.,165
Giúp với!,165
William.,165
Bắt đầu nào.,165
Có mà.,164
Đến lúc rồi.,164
Ra khỏi đây thôi.,164
Trời đất ơi!,164
Anh khỏe không?,163
Roy!,163
Anh biết gì không?,163
Anh cũng thế.,163
Vì cái gì?,163
Kan Mặp Lavigne :.,163
Mm-hm.,163
Chuyện gì thế này?,162
Ngừng bắn!,162
Katie.,162
Vào trong.,162
Đừng nói nữa.,162
Ta đi thôi.,162
ng.,161
Không ư?,161
Đừng bận tâm.,161
"Phải, phải.",161
Đại úy.,161
Cảm ơn.,160
Nên...,160
Làm gì có.,160
Thomas.,159
Mời.,158
Uh-oh.,158
Dừng tay!,158
Ông chủ.,158
Cứ làm đi.,158
Thưa bà.,157
Tôi thề.,157
Kate.,157
Mọi chuyện ổn chứ?,157
T?,157
Yo.,157
Yep.,157
Nghe tôi này.,156
Vậy thôi.,156
Các cậu.,156
Adam.,156
Ý em là sao?,156
Năm.,156
Ra đây.,156
Được mà.,156
Cô làm gì vậy?,156
Bốn.,155
Nghe?,155
"Đi, đi, đi!",155
Daniel.,155
Ta...,155
Đánh đi!,155
Có ạ.,154
nhanh lên!,154
Tối nay.,154
"Không, thưa ngài.",154
Chào cưng.,154
Tôi sẽ làm.,153
Bởi vì...,153
M?,153
Mia.,153
Molly?,153
Thở đi.,153
Nghe hay đấy.,153
Robert.,153
Rất tiếc.,153
Đúng đó.,152
"Ha, ha.",152
Di chuyển!,151
Ed!,151
Có sao không?,151
Nhảy đi!,151
Mẹ à.,151
Jesse.,151
Tôi cũng nghĩ vậy.,151
Nhớ không?,151
Th?,150
Nghiêm!,150
Một lần nữa.,150
Paul.,150
"Vâng, vâng.",150
Xong chưa?,150
Cái...,149
Nó đâu?,149
Xin chào.,149
Rất tuyệt.,149
Kim.,149
Jesus.,148
Thật á?,148
Biết.,148
Richard!,148
Thằng chó!,148
Mẹ mày!,148
Cháu xin lỗi.,148
đi nào.,148
Brian.,147
Well...,147
Hank.,147
Không tệ.,147
Cậu làm gì thế?,147
Cô ấy đâu?,147
Tôi có thể.,147
Charles.,146
Yay!,146
Hiểu.,146
"Một, hai...",146
Làm sao anh biết?,146
Khỏe không?,146
Eddie.,146
Cậu chắc chứ?,145
Gặp lại sau.,145
Ý ông là sao?,145
Đi chết đi.,145
Phải đó.,145
Cô nói đúng.,145
Vậy ư?,145
Cái gì?,144
Còn cô?,144
Cave Subbing Team,144
Im mồm!,144
Rick.,144
Thế chứ!,144
Chuyện gì đây?,144
Tiền.,144
Đúng chứ?,143
"Đi, đi!",143
m?,143
Cám ơn em.,143
Không gì hết.,143
Cậu nói đúng.,143
Amy.,143
Tên cô là gì?,143
Bên này.,143
Nhưng Giun Xám là cái tên mà kẻ này có vào ngày mà Daenerys Stormborn trả tự do cho hắn.,143
Oa!,142
Đường này.,142
Đương nhiên.,142
Thế sao?,142
Rồi ạ.,142
Taxi!,142
Cô muốn gì?,141
Rồi sao nữa?,141
Thật kinh khủng.,141
Maria!,141
Bruce.,141
Phải.,141
Con ổn chứ?,140
Nó đây.,140
Chúng ta phải đi ngay.,140
Pippin!,140
Trật tự!,140
Chưa bao giờ.,140
Anh điên rồi.,139
Không được cử động!,139
Xin cảm ơn.,139
Có thế chứ!,139
Thật không thể tin được.,138
Khỏe.,138
Chạy thôi!,138
Đệt!,138
Dan!,138
Yên nào.,138
Ở đó.,138
Giáo sư.,138
Ngừng lại!,138
Đưa tay đây.,138
Ý anh là gì?,138
Cậu là ai?,137
Có chuyện gì sao?,137
Go!,136
Có chuyện gì à?,136
Chào cháu.,136
Tạ ơn Chúa.,136
nhưng...,136
Ổn thôi.,136
"Oh, God.",136
Gì cũng được.,136
Phụ đề được thực hiện bởi Động Phim,136
Xin lỗi.,136
PHỤ ĐỀ VIỆT:.,136
Nói!,135
Walt.,135
Woody!,135
Caesar!,135
Ra khỏi đây!,135
Tuyệt đấy.,135
Đúng vậy.,135
Để xem.,135
Thanks.,134
Dom!,134
Spartacus!,134
Thật vậy sao?,134
Không phải chứ.,134
Không thể tin nổi.,134
Anh thế nào?,134
Leo.,134
Chúng ta cần nói chuyện.,133
Cám ơn nhiều.,133
Ý hay đấy.,133
Tôi hiểu mà.,133
Arthur.,133
Có đó.,133
Ha ha!,133
Bắt hắn!,133
Tôi ổn mà.,133
Được ạ.,132
Lucy.,132
Chào bà.,132
Chào buổi tối.,132
Em biết mà.,132
Tớ...,131
Anh hiểu chứ?,131
Walter.,131
Chắc không?,131
Cô ơi!,131
Vào đây.,131
Về nhà.,131
Bỏ tay ra!,131
Merry!,131
Nhưng tại sao?,131
Yên lặng.,131
Ngạc nhiên chưa!,131
cảm ơn.,130
Argh!,130
Cô có sao không?,130
Cậu đang làm gì vậy?,130
Trung sĩ.,129
Tiếp.,129
Chúc một ngày tốt lành.,129
Có gì đâu.,129
Đúng thế đấy.,129
Đợi một chút.,129
"Ôi, lạy Chúa.",129
Hyah!,129
Tôi không có.,129
Bắt đầu đi.,129
Andy.,129
Clay.,129
Chậm thôi.,129
Tôi đã nói rồi.,129
Marty!,128
Dừng lại ngay!,128
Đi nào.,128
Giải tán.,128
Hãy cẩn thận.,128
Em cũng yêu anh.,128
Quá muộn rồi.,128
Đội trưởng,128
Cút!,128
Bao lâu?,127
Còn cậu?,127
Này này.,127
Về chuyện gì?,127
Mọi chuyện sẽ ổn thôi.,127
Anh tên gì?,127
Simon!,127
Thế nghĩa là sao?,126
Không còn nữa.,126
Anh đi đâu thế?,126
D?,126
Eric!,126
Cám ơn ngài.,126
Đứng yên đó.,126
Quên nó đi.,126
Không phải lúc này.,126
Bobby.,126
Chuck!,126
Làm thôi.,125
Bắt đầu thôi.,125
Cứt thật.,125
Đó là gì vậy?,125
House.,125
Aang.,125
Cảnh sát trưởng.,124
"Yeah, yeah.",124
Rất đẹp.,124
Có lẽ thế.,124
Lên xe!,124
Em cũng thế.,124
Này!,124
Đẹp đấy.,124
Thì...,124
"Whoa, whoa, whoa.",124
Nina.,124
Chẳng có gì cả.,124
Theo.,124
Tao không biết.,123
Dừng xe lại!,123
Chúa tôi.,123
Edward.,123
Hẳn rồi.,123
Cô ấy...,123
Tôi hả?,123
Đại tá.,123
th?,123
Ngay đó.,123
Cậu nghĩ sao?,122
Nhìn đây.,122
Ngài Tổng thống.,122
Cả hai.,122
Nhé?,122
Thưa sếp.,122
Sự thật.,122
Thôi bỏ đi.,122
Làm sao?,122
Nhắm mắt lại.,122
Đuổi theo!,122
Tỉnh lại đi!,121
Các anh.,121
Tên anh là gì?,121
H?,121
Ethan.,121
Ta không biết.,121
Có không?,121
Vào xe đi.,121
Linda!,121
Lần nữa.,121
Tôi thì không.,121
Cháu không biết.,121
Charlotte.,120
Cẩn thận nhé.,120
Thưa cô.,120
Tôi à?,120
Cô chắc chứ?,120
Đ?,120
Đánh!,120
Ra khỏi đây đi.,120
Ross?,120
Anh đã làm gì?,120
"Ừ, ừ.",119
Đúng rồi đấy.,119
Họ là ai?,119
Vào vị trí.,119
Hôm nay.,119
Monica.,119
Tyler!,119
Ahhh!,119
Biết gì không?,119
Giữ lấy.,119
Súng!,118
Cảm ơn con.,118
Chào nhé.,118
Ô nhục.,118
Đấy.,118
Chào chị.,118
Janet!,118
Cứt!,118
Cám ơn cậu.,118
Câm đi!,117
Emma.,117
"Hey, hey.",117
Spock.,117
Anh đang làm gì ở đây?,116
"Không, không đâu.",116
Anh định làm gì?,116
Kia kìa.,116
Công chúa!,116
Nói tiếp đi.,116
Để tôi yên.,116
Shit!,116
Doug.,116
Thanh tra.,116
"Này, này, này.",115
Bố à?,115
Con không sao chứ?,115
Tôi nghĩ...,115
Evan.,115
Pete.,115
Cô đang làm gì vậy?,115
Gollum.,115
Bảo trọng nhé.,114
Phoebe.,114
Tôi nghe.,114
Đây là gì?,114
Cậu đang làm gì thế?,114
"Đi nào, đi nào.",114
Buzz!,114
Cô nghĩ sao?,114
Ba ơi!,114
Em ổn.,114
Anh nói gì?,114
Noah!,114
Anh à?,113
Chandler.,113
Eh?,113
Carrie.,113
Tôi không nghĩ thế.,113
Chúng ta phải ra khỏi đây.,113
EVE!,113
Đồ khốn kiếp!,113
Elsa?,113
Lạy Chúa tôi.,113
Tôi sẽ...,113
Anh nói gì vậy?,113
Bắt được rồi!,113
Cái gì đó?,112
Không được rồi.,112
Kéo lên!,112
Aragorn!,112
"Khoan, khoan.",112
Amanda.,112
Ông ơi!,111
"Ôi, chúa ơi.",111
Thứ lỗi cho tôi.,111
Ông làm gì vậy?,111
Malcolm!,111
Của cô đây.,111
Tôi á?,111
Có ngay.,111
Jacob.,111
Nhà.,111
Norman.,111
Hân hạnh.,110
Em không sao.,110
Chúng ta làm gì đây?,110
Với ai?,110
Nathan.,110
Có tội.,110
Anh đang nói gì thế?,110
Em chắc chứ?,110
Ổn cả.,110
Thú vị đấy.,110
June.,110
Lùi lại đi.,110
Victor.,110
Chào con yêu.,110
"Vâng, đúng vậy.",110
Ta xin lỗi.,110
Hở?,109
Anh không sao.,109
Anh điên à?,109
Có thật không?,109
Em nói đúng.,109
Xuất sắc.,109
Pablo.,109
Là gì vậy?,109
Tệ quá.,108
Gì hả?,108
Bình thường.,108
a.,108
Báo động!,108
Di chuyển đi!,108
Ryan.,108
Gì nữa?,108
V?,108
Làm gì vậy?,108
Ừa.,108
"Rõ, thưa sếp.",108
Lái đi.,107
Thứ lỗi.,107
Trung úy.,107
yeah.,107
Mọi thứ ổn chứ?,107
Em không biết nữa.,107
Cô đang làm gì thế?,107
Heh.,107
Lấy đi.,107
Cái gì kia?,107
Thế...,107
Luôn luôn.,107
Ấn tượng đấy.,107
Mẹ yêu con.,106
Quá tuyệt.,106
Hắn chết rồi.,106
Ellis.,106
xin lỗi.,106
Kara.,106
Em à?,106
Có thể lắm.,106
Cứ bình tĩnh.,106
Rất vui được gặp cậu.,106
Đây nè.,106
Hắn đâu rồi?,106
Nghiêm túc đấy.,106
Không không không.,106
Hắn là ai?,106
Chỉ thế thôi.,106
Thật không công bằng.,105
Sớm thôi.,105
Tại sao thế?,105
Cái quái gì đây?,105
Anh hiểu không?,105
Theo ta.,105
Xem đi.,105
Ngon lắm.,105
Xem kìa.,105
cám ơn.,105
Nhanh đi!,105
Mẹ xin lỗi.,105
Tốt.,105
Ha ha ha!,104
Boom!,104
Sokka.,104
WALL-E!,104
"Không, không được.",104
Ơ...,104
Đại nhân.,104
Là cái gì?,104
Ai quan tâm chứ?,104
Donnie!,104
Bên trái.,104
