sentence,count
Utzi bakean!,217
Zer duzu?,217
Horra.,215
Alde hemendik!,215
Ene Jainkoa!,212
Zer ba?,210
Ez da ezer.,209
Eh!,208
Bikain.,206
Ostia!,206
Etorri hona.,205
Eutsi.,203
Nora?,202
Zera...,202
"Ez, jauna.",199
Isildu!,198
Non zaude?,196
"A, bai?",196
Ziur zaude?,195
Etorri.,194
Horixe.,193
Ondo al zaude?,193
Ezta?,190
Hemen dago.,189
Zaude.,182
Kontuz ibili.,182
"Bai, badakit.",179
Benga!,178
Zer esan duzu?,178
Ongi etorri.,177
Horrela.,176
Jainko maitea!,175
Zorte on.,175
Oraindik ez.,175
Egia.,175
Alde!,173
Nor zara?,171
Zenbat?,171
Ziur?,171
Badakizu zer?,170
Ezer ere ez.,170
Hor dago.,169
Nor zara zu?,169
Zer gertatzen zaizu?,168
Eta zuk?,167
Ez mugitu!,166
Zoragarria.,166
Bizkor!,165
E!,163
Hau?,163
Zer egingo dugu?,163
Madarikatua!,162
Korri!,162
Hartu.,162
Noiz?,161
Ez horixe.,160
Goazen hemendik.,160
Askatu!,158
Zertaz ari zara?,157
Ezta pentsatu ere.,156
"Eusko Jaurlaritzako Hezkuntza, Hizkuntza Politika eta Kultura...",155
Baliteke.,154
Zer moduz zaude?,150
Nik ere bai.,149
Lasaitu.,149
Maitea.,148
Pozten naiz.,148
Ene bada!,148
Berdin dio.,148
Nola dakizu?,147
Utzi.,146
Ikusten dut.,146
Jon Muñoz,144
Ea ba.,142
Ni naiz.,142
Beno...,141
Kito.,140
Aupa.,139
Ez da egia.,139
Jode!,139
Jesus!,139
Zoaz pikutara!,138
Esnatu!,138
Nahikoa!,138
Kontxo.,136
Gora!,135
Beraz...,135
Hilda dago.,134
Nola duzu izena?,132
Ezin dut sinetsi.,132
Inoiz ez.,132
Bera da.,131
Hori da dena.,131
Ulertzen duzu?,131
Pikutara!,131
Ongi dago.,131
"O, ez!",130
Amen.,129
Zoragarria da.,129
Ongi nago.,128
Ah!,128
Joan!,128
Entzuten didazu?,127
Noski baietz.,127
Bai noski.,127
"Ez, eskerrik asko.",127
Utzi ikusten.,125
Laztana.,125
Ireki!,124
Putakumea!,124
"Ez, mila esker.",124
Itxaron pixka bat.,123
"Bai, jakina.",123
Begiratu.,122
Sailaren Hizkuntza Politikarako Sailburuordetzaren... laguntzarekin egindako azpitituluak,121
Ez da posible.,121
Tira ba.,121
Polizia!,119
Orduan...,119
O!,118
Urte askotarako.,118
Zer esan nahi du horrek?,118
Max!,118
Nork?,117
Ez dut nahi.,117
Andrea.,117
Zer dugu?,117
Isilik!,116
Ni ere bai.,116
Arratsalde on.,115
Ireki atea!,114
Berriro.,114
"Bai, hala da.",114
Ai ama!,114
Nor da hori?,114
Jarraitu.,113
Ea.,113
Hementxe.,112
Beharbada.,112
Zer egin duzu?,111
Zer arraio?,111
Zer iruditzen zaizu?,110
Ikusi duzu?,110
Joan beharra daukat.,110
OK.,110
Igo.,110
Hemen nago.,109
Altxa!,108
Agian.,107
Ez da ezer gertatzen.,107
Hurrengoa.,107
Gezurra.,107
Bueno.,107
Makurtu!,107
Zer izan da hori?,106
Berehala.,106
John!,106
Hiru.,106
Nora goaz?,106
Aizue!,105
Nagusi!,105
Lortu dugu!,105
Ez ukitu!,105
"Ez, ba.",105
Hor.,104
Banekien.,104
Ulertu duzu?,104
Ikusiko duzu.,104
Sinestezina.,103
Epa.,103
Bi.,103
"Goazen, goazen!",102
Esadazu.,102
Ederra da.,102
Lasai egon.,101
Ospa hemendik!,101
Hori.,100
Bat.,100
"Barkatu, jauna.",99
Zoragarri.,99
Hey!,99
Eman.,98
Itzuli!,98
Mugitu!,98
Zuk?,98
Ez duzu ulertzen.,98
Harry.,98
Oraintxe.,97
Txanda.,97
Harrigarria!,97
Badator.,97
Zertan zabiltza?,97
Egunon.,97
Ederra.,96
Zer egiten ari zara?,96
"Bai, andrea.",96
"Tira, goazen.",96
"Ez, mesedez!",96
Besterik ez.,96
Baietz uste dut.,94
Hemen duzu.,93
Halaxe da.,93
Ergela!,93
Zatozte.,93
Argi dago?,92
Egon.,92
Laguntza!,92
Zer uste duzu?,92
Geldi hor!,92
Zer esan du?,92
Ezagutzen duzu?,91
Zein?,90
Agudo!,90
Bota.,89
Ahaztu.,89
Bihar.,89
Amaitu da.,89
Ez da izango.,89
Zer gertatzen ari da?,88
Erotuta zaude.,88
"Bai, mesedez.",88
Zatoz nirekin.,88
Mutilak!,88
Ezinezkoa da.,87
Ez joan.,87
Dena ongi?,87
Ez dago gaizki.,87
Anna!,87
Itzel!,87
Zertan ari zara hemen?,86
Ez esan.,86
Orain ez.,86
Ez nekien.,86
Zer demontre!,86
Zer egingo duzu?,85
"Oh, ez.",85
Eser zaitez.,85
Lurrera!,85
Hortxe.,85
Hemen da.,84
Dena.,84
"Eskerrik asko, jauna.",84
Sua!,84
Mike!,83
Bihar arte.,83
Nola zaude?,83
Leo!,83
Ona.,83
Ezin duzu.,83
Gogoratzen?,82
Ez da hori.,81
Kapitaina!,81
Bakarrik...,81
Esan dizut.,80
Alua!,80
Utzi joaten!,80
A!,80
Asko sentitzen dut.,80
Uste dut...,80
Azkarrago!,79
Moztu!,79
Ba...,78
Oraintxe bertan.,78
Nik ez.,78
Ez dago arazorik.,78
Itxi atea.,77
Hau da...,77
Sam.,77
Ez egin hori.,77
Barrura.,77
Dory!,77
Andy!,77
"Bat, bi, hiru.",76
Zu zara?,76
Uau!,76
Joan egin da.,76
Osasuna.,76
Zer esaten ari zara?,76
Lau.,76
Kendu!,75
Bikaina.,75
Bai jauna.,75
Asko.,74
Besterik?,74
Seguru?,74
Ene jainkoa.,74
"Kaixo, laztana.",74
Txantxetan ari zara?,74
Eta hau?,74
"Bai, esan?",73
Non daude?,73
Gau on.,73
Auskalo.,73
Topa!,73
Aah!,73
Zer egiten duzu hemen?,73
Oso ona.,73
Ikusten duzu?,73
ITZULPENA,73
Horixe baietz.,72
Nahi duzu?,72
Ez du axola.,72
Dena ondo?,72
David.,72
Bai ba.,72
Baita zera ere!,72
Ulertuta.,72
Inola ere ez.,72
Itxoin pixka bat.,71
Adi!,71
Joan beharra dut.,71
Bukatu da.,71
Hil!,71
Egizu.,70
Jaiki.,70
Badoa!,70
Lagunduko dizut.,70
Horrela da.,70
Baita zuri ere.,70
"Tira, tira.",69
Zer egin behar dut?,69
Ben.,69
Hor konpon.,69
Poliki.,69
Erantzun.,69
Ai!,69
Berandu da.,69
Hortik.,68
Barkaidazu.,68
Puta!,68
Ideia ona.,68
Zertaz?,68
Zer gertatzen da hemen?,68
Zer egin behar duzu?,68
Eskerrak.,68
Eta orain?,67
Unetxo bat.,67
Ikusiko dugu.,67
Joe!,67
Bizirik dago!,67
Zer gertatu zaizu?,67
Behera!,67
Gustatzen zait.,67
Aska nazazu!,67
Gustatzen zaizu?,67
Lasaitu zaitez.,67
Joan behar dut.,67
Ikusi arte.,67
Akabo.,66
Eta gero?,66
Lotsa.,66
Pentsatu.,66
Amatxo!,66
Entzuidazu.,66
Zenbat urte dituzu?,66
Izugarria da.,65
Zer gehiago?,65
Zer gertatu zen?,65
Nik bai.,65
Pixka bat.,65
Hortaz?,65
"Kaixo, aita.",65
Joan egin behar dugu.,65
Badakizu zergatik?,65
Berdin.,64
"Itxaron, itxaron.",64
Hori ez da egia.,64
Ikus dezagun.,64
Zaindu.,64
Zer gertatzen zaio?,64
"Ai, ene!",63
Ulertzen didazu?,63
Zoazte.,63
Oso polita.,63
Nor zen?,63
"Bai, hori da.",63
Ez nago ziur.,63
Andereño!,63
Irten!,62
A bai?,62
Azkenean!,62
Ona da.,62
Ez dio axola.,62
Ez esan hori.,62
"Bat, bi.",62
Entzun duzu?,62
Oso polita da.,62
Zer nahi duzue?,62
Horixe da.,62
Edan.,62
Laster arte.,62
Oker zaude.,61
Noski ezetz.,61
Zer dela eta?,61
Egingo dut.,61
Jaitsi!,61
Nik ere ez.,61
Zu ere bai.,60
Joan egin behar dut.,60
Ez dakizu?,60
Ulertu dut.,60
Hemen zaude.,60
Emadazu.,60
Utzi pasatzen!,60
Polita da.,59
Ez dago hemen.,59
Ez da.,59
Iritsi gara.,59
Dirua.,59
Nola du izena?,59
Beste bat.,59
Berdin zait.,59
Harrapatu!,59
Nemo!,59
Kaka putza!,59
Neu naiz.,59
Hemen gaude.,58
Zuretzat.,58
Nekatuta nago.,58
Nahi duzun bezala.,58
Eta orain zer?,58
George!,58
Aitatxo!,58
Prest zaude?,58
Woody!,58
Nirea da.,58
Zer zabiltza?,58
Joan zaitezke.,58
Ekin!,58
Arriskutsua da.,58
Eve!,57
Txorakeriak.,57
Hmm.,57
Hobeto.,57
Nora zoazte?,57
Jack.,57
Erotu egin al zara?,57
Zer ordu da?,57
"Ez, noski.",57
"Bai, eskerrik asko.",57
"Bai, baina...",57
Ez dakit ba.,56
Zer ostia!,56
Goazen ba.,56
Nirea!,56
Zer ondo!,56
Johnny!,56
Itxaron hemen.,56
Batere ez.,56
Nola dakizu hori?,56
Prest nago.,56
Gehiago.,56
"Mugi, mugi!",56
Zer deritzozu?,55
Etorri nirekin.,55
Berriz.,55
"Kaixo, maitea.",55
Ryan!,55
Louise!,55
Beldur naiz.,55
Baietz?,55
Non zeunden?,55
Entzun didazu?,55
Non gaude?,55
Zertan ari da?,55
Badatoz.,54
Han.,54
Txantxetan?,54
Kendu erditik!,54
Mei!,54
Zer nazka!,54
"Ah, bai?",54
Badaukat.,54
Erakutsi.,54
Norekin?,54
Ni banoa.,53
Ongi al zaude?,53
Zer dio?,53
Erabat.,53
Zein da zure izena?,53
Nori?,53
Erraza da.,53
Ez tiro egin!,53
Mary!,52
Eguberri on.,52
Putasemea!,52
Esan nizun.,52
Non egon zara?,52
Buzz!,52
"Bai, egia da.",52
Utz nazazu!,52
James.,52
Charlie!,52
"Bat, bi, hiru, lau...",52
Jaunak.,52
Begira honi.,52
Mmm.,52
Atsegin handiz.,51
Harrigarria da.,51
Zergatik diozu hori?,51
Zer esan nahi du?,51
Pozten naiz zu ezagutzeaz.,51
"Bai, bai, bai.",51
Begiratu niri.,51
Lortu dut.,51
Eseri zaitez.,51
Ezinezkoa.,51
Zein da arazoa?,51
Bera...,51
Ikaragarria.,51
Eman buelta.,51
Izorrai!,50
Jan.,50
Zer iruditzen?,50
Ez du zentzurik.,50
Segi aurrera.,50
Lortu duzu.,50
Nik ere maite zaitut.,50
Anaia!,50
Ezetz.,50
Ura.,50
Ondo egina.,50
"Kaixo, ama.",49
Beti.,49
Ez gelditu!,49
Zer egin dezaket?,49
Arrazoi du.,49
Izugarria.,49
Listo.,49
Geratu hemen.,49
Ez dakit zer esan.,49
Alajainkoa!,49
Ez izan beldurrik.,49
Bost.,49
Hona.,49
Jainkoari eskerrak.,49
Michael.,48
Zer ari zara hemen?,48
Martin!,48
Ez begiratu!,48
Isilik egon!,48
Hitz egin behar dugu.,48
Derek?,48
Ez da beharrezkoa.,48
Ados nago.,48
♪ Totoro,48
Joan zaitez.,48
Zertan?,47
Joan behar dugu.,47
Ikusi!,47
Nongoa zara?,47
Putakumeak!,47
Etxera.,47
Zeri buruz?,47
Eskerrik asko etortzeagatik.,47
Hemen daude.,47
"Bai, horixe.",46
Motel!,46
Ed!,46
"Bai, ezta?",46
Ez dakit zer egin.,46
Denak.,46
Bill.,46
Horixe bera.,46
Itzuliko naiz.,46
Nora joan da?,46
Sar naiteke?,46
Arrazoia duzu.,46
Joan da.,46
Esaidazu.,46
"Lasai, lasai.",46
Lagunak!,45
Peter.,45
Mm-hmm.,45
Laster.,45
Ni arduratuko naiz.,45
Nick?,45
"Bai, mila esker.",45
Isildu zaitez!,45
Beti bezala.,45
Frodo!,45
Hori da guztia.,45
Berehala nator.,45
Ei!,45
Burutik jota zaude.,45
Ziur nago.,45
Ezin dut gehiago.,44
Cooper!,44
"Azkar, azkar!",44
Steve!,44
Egin dezagun.,44
Niretzat?,44
Egun ona izan.,44
Kendu paretik!,44
Marie!,44
Kabroia!,44
Zenbat da?,44
Ez dago.,44
On egin.,44
Joder!,44
"Kaixo, zer moduz?",43
Ez zait gustatzen.,43
Ezagutzen zaitut.,43
Zin dagizut.,43
Non nago?,43
Deitu.,43
Berehala etorriko naiz.,43
"Mesedez, ez.",43
Sartu barrura.,43
Seguru zaude?,43
Hitzematen dizut.,43
Has gaitezen.,43
Mark.,43
Eskertzen dizut.,43
Garrantzitsua da.,43
Momentu bat.,43
"Mila esker, jauna.",43
Alex!,43
Eskuinera!,43
Hala dirudi.,43
Zertan ari zarete?,43
Zer berri?,43
Ikusi dut.,43
"Ez, itxaron.",42
"O, bai.",42
Pozten naiz zu ikusteaz.,42
Zer ari da gertatzen?,42
Zurekin hitz egin behar dut.,42
Atera!,42
Oso ona da.,42
Begiradazu!,42
Chiyoko!,42
Polita.,42
Bejondeizula!,42
"Igandea, Igande Odoltsua.",42
Nazkagarria da.,42
Ondo pasa.,42
Izan ere...,42
Banator.,42
Saiatuko naiz.,42
Gose naiz.,42
Gutxi gorabehera.,41
Eskuak gora!,41
Bada.,41
Ez dut ezer egin.,41
Kafea.,41
Begira hau.,41
Erakutsiko dizut.,41
Zoaz etxera.,41
Uuu!,41
Lan bikaina.,41
Izena?,41
Bobby.,41
Hor zaude?,41
Esaiozu.,41
Une bat.,41
Ordua da.,41
Zer egingo dugu orain?,41
Ez naiz joango.,41
Lagunduko didazu?,41
Hara bestea!,41
Egin dezakezu.,41
Geratu.,40
Deituko dizut.,40
Inor ez.,40
Harrapatu zaitut!,40
Ulertzen dizut.,40
Uste dut baietz.,40
Itxaron apur bat.,40
Zutik!,40
Itxi begiak.,40
Hartu hau.,40
Hortxe dago.,40
Bazoaz?,40
Ezagutzen nauzu.,40
Jarraitu niri.,40
Ikaragarria da.,40
"Gabon, jauna.",40
Reese!,40
Hannah!,40
Gero hitz egingo dugu.,40
Zuk uste?,40
Mila esker etortzeagatik.,40
Lucy.,39
Wall·E!,39
Burutik zaude?,39
"Geldi, geldi!",39
Zeren zain zaude?,39
"Bai, aita.",39
Erne!,39
Ordena!,39
Baita ni ere.,39
Arraroa da.,39
"Bai, bada.",39
Zure laguntza behar dut.,39
Ez da zure errua.,39
Oso atsegina zara.,39
"Ez, ez da.",39
Adibidez?,39
Betiko.,39
Benetan ari zara?,39
Gaur gauean.,39
"Ez, milesker.",39
Ezin dugu.,39
Ez dut gogoratzen.,39
Nola ezetz?,39
Gero.,39
Zeri begira zaude?,38
Aitona.,38
Berorren maiestatea.,38
Zurekin joango naiz.,38
Ez du merezi.,38
Eta hori?,38
Zoaz popatik hartzera!,38
Ray.,38
Ahaztu ezazu.,38
Zer egingo dut?,38
Seme.,38
Etxera joan nahi dut.,38
Adarra jotzen ari zara?,38
Fuck!,38
Bazatoz?,38
Niri?,38
Neskak.,38
"Bai, ulertzen dut.",38
Adio.,38
Erotu egin zara?,38
Sinestezina da.,37
Goazen etxera.,37
Batzuetan.,37
Ez dakit zergatik.,37
Esan nahi dut...,37
Telefonoa.,37
Zuk ere bai.,37
Ez dakit zertaz ari zaren.,37
Jo!,37
Ulertu duzue?,37
Ez dizut entzuten.,37
Erotuta dago.,37
Viki!,37
Tom!,37
"Ez, ez dut uste.",37
Altxatu.,37
Oraintxe nator.,37
Bakarrik zaude?,37
Jarri.,37
Nor dabil hor?,37
Dena ongi dago.,37
Hor daude.,37
Duk-soo!,37
Aspaldiko!,36
Berdin da.,36
Ez dizut ulertzen.,36
...Sailaren Hizkuntza Politikarako Sailburuordetzaren laguntzarekin egindako azpitituluak,36
Hementxe dago.,36
Ezin duzu hori egin.,36
Lastima.,36
Ez dut ezer ikusten.,36
Ez ba.,36
Ez ahaztu.,36
Ahal dut?,36
Paul!,36
Julie!,36
Eman eskua.,36
Nire errua da.,36
Utzi sartzen!,36
Nahi duzuna.,36
Zuzen zaude.,36
Hodor.,36
Ez dakit ezer.,36
Amona!,36
Esan egia.,36
Itzali!,36
Ez dut ezagutzen.,36
Zer kristo!,36
"Goazen, goazen, goazen!",36
"Egun on, jauna.",36
Annie!,36
Interesgarria.,35
Benetan diozu?,35
Hil ezazu!,35
Zer egin dut?,35
Itxi ahoa!,35
Hitz egin.,35
Zurea da.,35
Aurkitu dut.,35
Egon geldi.,35
Ze arraio?,35
Jim!,35
Hartu arnasa.,35
Normala da.,35
Zuzen.,35
Zure txanda.,35
"Ez, ez da hori.",35
Gezurtia!,35
Etxera noa.,35
Geratu hor.,35
Badakigu.,35
Gogoratzen duzu?,35
Beranduegi da.,35
Izorra hadi!,35
Kim.,35
Ez ni ukitu!,35
Gertu?,35
Mac.,35
Tiro!,35
Horixe ezetz.,34
"Lagundu, mesedez!",34
Ze ondo.,34
Pete!,34
Nondik?,34
Ekarri.,34
Kitto.,34
Ergela zara!,34
Zer zabiltza hemen?,34
Emaidazu.,34
Utzi niri.,34
Horrelako zerbait.,34
Chris!,34
Nahi baduzu.,34
Emadazu hori.,34
"Segi, segi!",34
Hori ona da.,34
Zer pena!,34
Donna.,34
Hori duk eta!,34
Arazorik ez.,34
Lehendakari jauna.,34
Ez arduratu.,34
Lanera.,34
Laguntza behar duzu?,34
Barka.,34
"Ongi, ongi.",34
Zabaldu.,33
"Ez, lasai.",33
Badakizu zer esan nahi dudan.,33
"Bai, ba.",33
Zazpi.,33
Arren.,33
Hilda.,33
Elkarrekin.,33
Jaungoikoa!,33
Ezin dut hori egin.,33
"Bai, ondo nago.",33
"Ez, ez, ez, ez.",33
Eman hori.,33
Badabil.,33
Zer arraio da hori?,33
Ez dizut sinesten.,33
"Oh, bai.",33
Baboa!,33
Saiatu.,33
Laura.,33
Utziko didazu?,33
Oker nengoen.,33
Maria!,33
Anderea!,32
Gaur?,32
Ohh!,32
Bakea!,32
Onartzen dut.,32
"Bai, ama.",32
Ez dago astirik.,32
Zer egiten duzu?,32
Ok.,32
"Bai, benetan.",32
Irakurri.,32
Jimmy!,32
Kevin.,32
Gandalf!,32
Blake!,32
Biak.,32
Hain zuzen ere.,32
Orain zer?,32
Amaitu dugu.,31
Animo!,31
Bai ote?,31
Gorroto zaitut!,31
Bikaina da.,31
Gelditu hemen.,31
Ez da horrela.,31
Benetan ari naiz.,31
"Bai, zera!",31
Itzuli hona!,31
Nire kontu.,31
Itxura ona duzu.,31
Antoine...,31
Isil zaitez.,31
Zer polita!,31
Ez dakigu.,31
Veda?,31
Nondik zatoz?,31
Sekulakoa.,31
Josh!,31
Asko gustatzen zait.,31
Itxura ona du.,31
Bost minutu.,31
Askoz hobeto.,31
Ongi pasa.,31
Zer moduz dago?,31
Izorratu!,31
Eutsi gogor!,31
Heldu!,31
Harrapatu dut.,31
Ez haserretu.,31
Sartu hor!,31
Nazkagarria.,30
Inoiz ere ez.,30
Egun ona pasa.,30
"Ai, Jauna!",30
Audrey.,30
Betikoa.,30
Agintzen dizut.,30
Utzi hori.,30
Josie.,30
Haurdun nago.,30
Zin dagit.,30
Jainkoaren izenean.,30
Hor duzu.,30
Etxea.,30
Uztazu.,30
Pentsa ezazu.,30
Lisa!,30
Nola dago?,30
"Ez, ez dakit.",30
Berandu zatoz.,30
Tarzan!,30
Ez duzu uste?,30
Ideiarik ere ez.,30
Hori uste duzu?,30
Alajaina!,30
Orain bai.,30
Gu...,30
Aleluia!,30
Lo dago.,30
Arre!,30
Eutsi atea!,30
Ez dut hil nahi.,30
Non bizi zara?,30
Sei.,30
Behar zaitut.,30
Biziki sentitzen dut.,30
Ezkerrera.,30
Ezagutzen dut.,29
Nahi dut.,29
Aparta.,29
Ireki ezazu.,29
Itxita dago.,29
Zer diozue?,29
Neska.,29
Sasikumea!,29
Huo An!,29
Eta orduan...,29
Iepa.,29
Begira horri.,29
Bost axola.,29
Gureak egin du.,29
"Eseri, mesedez.",29
Sinesten dizut.,29
Oso.,29
Taxi!,29
"Agur, jauna.",29
Esan zerbait.,29
Galderarik?,29
Ezin da.,29
Lasai zaitez.,29
"Ez, aita.",29
Askatasuna.,29
Harold.,29
Hitz ematen dizut.,29
Euskaratzailea: @Luistxo,29
Jill!,29
Sekula ere ez.,29
Hitz egin dezakegu?,29
Aio.,29
Gauza bat esango dizut.,29
"Ez, oraindik ez.",29
Alice!,29
Zer esan dizu?,29
Barkatzen dizut.,29
Gose zara?,29
Bultza!,29
Zer esan nahi duzu horrekin?,29
Nahi duzunean.,29
Madarikazioa.,28
Bitxia da.,28
"Bai, ados.",28
Lotsagabea!,28
Bingo!,28
Gogoko dut.,28
Ikusi duzu hori?,28
Ondo lo egin.,28
"Ados, ados.",28
Begiraiozu.,28
Itxi!,28
Hauxe.,28
Scarlett!,28
Hiltzailea!,28
"Ez, ezin dut.",28
Egon lasai.,28
Hori ezinezkoa da.,28
Zerekin?,28
Gaur ez.,28
Catherine.,28
Egia al da?,28
Da...,28
Umeak!,28
Nor dira?,28
Hemen ez dago ezer.,28
Zergatik egin duzu hori?,28
Gizonak!,28
Dale!,28
Etxera eramango zaitut.,28
Bob.,28
Gezurra da.,28
Nork daki?,28
Sheriff?,28
Dena ondo dago.,28
Zer gertatu zaio?,28
Badakit nor zaren.,28
Zer ikusten duzu?,28
Dena ondo aterako da.,28
Esker mila.,27
Cooper agentea.,27
Zenbat denbora?,27
Esango diot.,27
Nazkatuta nago.,27
"Agur, ama.",27
Ez larritu.,27
Ez zait axola.,27
Goazen barrura.,27
Bai gero?,27
Lagunduidazu.,27
"Bai, sarjentu!",27
Ez dago inor.,27
Eser zaitezte.,27
Jeanne!,27
Zer deabru...?,27
Gustatzen?,27
Zein ongi.,27
Badut.,27
"Agur, aita.",27
Niri ere bai.,27
Ulertua.,27
Lortuko dugu.,27
Alegia...,27
Benetan sentitzen dut.,27
Zer jazo da?,27
Kendu hortik!,27
Inoiz.,27
Ez zakiat.,27
Nora doa?,27
Zochor.,27
Lanpetuta nago.,27
Arranopola!,27
Saiatzen ari naiz.,27
Entzun duzue?,27
Mina!,27
Noiz arte?,27
Arrazoi zenuen.,27
Ez da hala?,27
Barkaidazue.,27
Eraso!,27
Atera hortik!,27
Utikan!,27
Ozenago!,26
Minutu bat.,26
Honela?,26
Kendu bidetik!,26
Guztiak.,26
Zoratuta zaude?,26
Sophie!,26
Zer axola dio?,26
Hala espero dut.,26
Hala uste dut.,26
Zer daukazu hor?,26
Egunero.,26
Dena ongi aterako da.,26
Hemendik atera behar dugu.,26
Baita nik ere.,26
Nor da hau?,26
Ni ere ez.,26
Jane!,26
Mildred!,26
Gaixorik zaude?,26
Gaixoa.,26
Jakina baietz.,26
Denok.,26
Ezkutatu!,26
Ba bai.,26
Zerbait edan nahi duzu?,26
"Mila esker, andrea.",26
Sean!,26
Leland.,26
Zer izen duzu?,26
Ez ireki!,26
Ez hurbildu!,26
Zer nahi duzu egitea?,26
Samantha!,26
Jelena!,26
Jaunok.,26
Lan ona.,26
Gustatuko zaizu.,26
Ez nuen hori esan nahi.,26
Nola sentitzen zara?,26
"Egia esan, ez.",26
Zabaldu atea!,26
Beldur zara?,26
Goseak zaude?,26
Hori egia da.,26
Ongi egina.,26
"Barkatu, andrea.",26
Zein da?,26
Lagundu zaitzaket?,26
Ez dut ikusten.,26
Nondik atera duzu?,26
Zelan?,26
Jenerala.,26
Steph.,26
Ez naiz gose.,26
Egin dezaket.,26
Batek daki.,26
Ia.,25
"Tira, mugi!",25
Frank.,25
Danny.,25
Lagun zaitzaket?,25
Doug?,25
Horrela hobeto.,25
Bistan da.,25
Dan...,25
Nola ausartzen zara?,25
Edo ez.,25
"Espetxeko rocka"" dantzatzen",25
Ez zaitez joan.,25
Temple.,25
Zer nahi du?,25
Elaine!,25
Egin tiro!,25
"Bai, ni naiz.",25
Maite nauzu?,25
Joan beharra dugu.,25
Etorriko zara?,25
"Oh, kaka!",25
Polikiago.,25
"Orduan, zer?",25
Amaiera.,25
Utz nazazu bakean!,25
William.,25
Etorri zara.,25
Baboak!,25
Entzun dizut.,25
Ezin dut ikusi.,25
"Bai, anderea.",25
Ikusi nahi duzu?,25
Maitasuna.,25
Ez dago ezer.,25
Gorria.,25
Wow!,25
Zer egin?,25
Oso erraza da.,25
Hitza ematen dizut.,25
"Hala da, bai.",25
U-rru!,25
Beranduegi.,25
Ua!,25
Nik ez dut ezer egin.,25
Zer ari haiz?,25
Ez egin.,25
"Bai, nagusi.",25
Ni ez.,25
"Badakit, bai.",25
Alferrik da.,25
Ikus dezaket?,25
Hori uste dut.,24
Mutilok!,24
Baina zergatik?,24
Pozik?,24
Zoaz hemendik.,24
Zer moduz bidaia?,24
Arazoren bat?,24
Gelditu hor.,24
"Sentitzen dut, jauna.",24
Zer du?,24
Pozten nau ikusteak.,24
Hau zuretzat da.,24
Ez izan ergela.,24
Barkadazu.,24
"Egun on, andrea.",24
Odola!,24
Prest gaude.,24
Hala egingo dut.,24
Laguntza behar dut.,24
Marnie!,24
Iparraldeko erregea!,24
Etxean nago.,24
Aski!,24
Galdera ona.,24
Prest zaudete?,24
Zeri egiten diozu barre?,24
Zer pasatzen da?,24
Bazen garaia.,24
Bazenekien?,24
Atsegin dut.,24
Gogoratu.,24
Fidatu nitaz.,24
Zaude isilik!,24
Zer esan dut?,24
Zurekin noa.,24
Nik egingo dut.,24
Altxa zaitez.,24
Azkar ibili.,24
