sentence,count
Izvoli.,6472
Ma daj.,6462
"O, ne.",6426
Šta radiš?,6402
Zar ne?,6392
Ko je to?,6331
Nema na čemu.,6328
o?,6275
Jasno?,6238
Neću.,6223
Hoću.,6198
Požuri!,6144
Pogledaj.,6109
Je li?,6107
Gdje?,6101
Ko si ti?,6069
Izvolite.,6057
Uredu.,6029
DA.,6004
Pazi!,5964
Hajdemo.,5954
Kreni!,5868
Dobar dan.,5777
Samo malo.,5772
Svakako.,5752
I ja.,5702
Točno.,5681
Vidi.,5635
Stanite!,5611
Znaš?,5508
Samo...,5502
Razumem.,5493
Što se događa?,5480
Čekaj malo.,5472
Ah!,5431
"Da, znam.",5349
Zasto?,5291
Umukni!,5285
Tamo.,5258
Kako ste?,5253
"Oh, da.",5219
"Oh, Bože.",5215
Tako.,5144
Čekajte!,5144
Šališ se?,5128
Nemam pojma.,5126
Hmm.,5124
NE.,5089
Čestitam.,5075
"O, moj Bože.",5065
Ovamo!,5046
Moram da idem.,4998
Gde?,4990
Gdje je?,4981
Ha?,4971
Slušaj me.,4940
Gotovo je.,4940
Zbogom.,4919
Ovuda.,4869
Bravo!,4835
Sigurno?,4783
Uđi.,4778
Koliko?,4752
"Oh, ne.",4738
Moj Bože.,4696
Jesi.,4696
A?,4659
Što se dogodilo?,4653
Pogledaj me.,4586
Dušo.,4563
To je...,4552
Nema veze.,4539
Ovdje.,4532
Mislim...,4514
Policija!,4507
Divno.,4485
Okej.,4463
Brže!,4453
Kako se zoveš?,4446
Moram ići.,4400
Što to radiš?,4388
Ne baš.,4386
Zaboravi.,4383
Odlazi!,4278
Nastavi.,4242
O čemu pričaš?,4240
Imam ga.,4178
Ja ću.,4166
Gledaj.,4137
Apsolutno.,4113
Tko?,4100
Opusti se.,4095
Dakle...,4057
Obećavam.,4048
Sve.,4038
"Oh, moj Bože.",4037
Uh...,4026
Jebi ga!,4019
Reci mi.,3993
"Ne, nije.",3987
Tišina!,3916
Ajde.,3914
Što je ovo?,3863
Kada?,3825
Sad!,3811
Sedi.,3806
Dogovoreno.,3804
Vau.,3785
Shvatam.,3782
Spreman?,3776
Jebem ti!,3766
Ne razumijem.,3740
Pomozi mi.,3716
"Hajde, idemo.",3692
Vidimo se kasnije.,3666
Ne mrdaj!,3641
Savršeno.,3627
Šta ima?,3584
Sretno.,3581
Što radiš?,3566
"Dobro, dobro.",3562
Ovde.,3538
Ustani.,3534
Gosp.,3526
Dolazim.,3498
Izlazi!,3498
Stoj!,3494
Doviđenja.,3477
Uđite.,3465
Daj!,3465
Idem.,3447
Fino.,3446
Gde je?,3427
Znaš što?,3417
Šta se događa?,3404
Drži se.,3395
"Hajde, hajde.",3387
Reci.,3375
Gdje si?,3372
Vrlo dobro.,3367
Nije važno.,3341
Koga?,3334
Pogledaj ovo.,3331
Nisi.,3325
Jesi dobro?,3323
Sačekaj.,3287
Slažem se.,3287
Tko je to?,3271
Napolje!,3259
Odmah se vraćam.,3253
Šta nije u redu?,3242
Pokret!,3239
Spremni?,3231
Prekini!,3221
Jest.,3218
Opa!,3216
Istina.,3206
Sviđa mi se.,3198
Misliš?,3193
Da vidimo.,3193
To je on.,3177
Tako mi je žao.,3176
Zaveži!,3172
Prestanite!,3163
"Ne, nisam.",3151
Daj mi to.,3140
Šta se dogodilo?,3120
Vidim.,3115
Nikada.,3092
Izvinite me.,3061
Nešto nije u redu?,3031
Šta misliš?,3026
O!,3018
Pogledajte.,3010
Lijepo.,3006
Šta to znači?,3001
Nikad.,2985
Izvinjavam se.,2972
Ne razumem.,2963
Nemoguće.,2956
Hvala Bogu.,2940
Ovo?,2938
Mrtav je.,2937
Jebote!,2932
Cao.,2917
Kapetane.,2910
Što je bilo?,2895
Ni ja.,2888
Kako ide?,2884
I meni.,2861
Kako to?,2853
Pomozite mi!,2843
Slušajte.,2838
Ne još.,2825
Tri.,2806
Onda?,2804
Pa šta?,2803
Dovraga!,2799
Zbog čega?,2796
Kako je?,2785
Kako znaš?,2781
Vidite?,2775
"Da, jesam.",2769
Naravno da ne.,2766
Jack!,2764
Ne mogu da verujem.,2762
Šta hoćeš?,2755
Tko si ti?,2753
Kako se zove?,2752
Sam.,2742
Odlicno.,2740
Začepi!,2733
Sve će biti u redu.,2732
Samo trenutak.,2722
"Ne, gospodine.",2716
Pustite me!,2714
To sam ja.,2714
Gotovo.,2712
Zbilja?,2697
Amen.,2695
O Bože.,2687
Dođavola!,2675
Lepo.,2673
Oče!,2669
Nazad!,2668
Vidi ovo.,2668
Čuvaj se.,2662
Dva.,2655
"Da, jeste.",2649
Sjedni.,2629
Još nešto?,2625
Šteta.,2614
Čuješ li me?,2604
Vjeruj mi.,2600
U pravu je.,2598
Kunem se.,2593
Jesi li?,2590
Znam to.,2582
Ima li koga?,2581
Probudi se.,2581
Cekaj.,2577
Sjedi.,2567
"Ne, u redu je.",2563
Nadam se.,2563
Mogu li?,2557
Wow.,2550
U čemu je problem?,2530
Otvori.,2524
Jesmo.,2521
Gubi se!,2521
Idite!,2520
Okreni se.,2520
Jeste li dobro?,2520
"Da, tako je.",2507
Ustaj!,2505
Znao sam.,2499
Otvori vrata!,2498
Jedan.,2497
Neverovatno.,2496
Primljeno.,2495
Pali!,2494
Zao mi je.,2485
Vrati se!,2458
"Oh, sranje.",2452
Bože moj.,2451
Evo je.,2450
Istina je.,2445
Pusti ga.,2444
Majko!,2435
Ulazi.,2430
Aah!,2414
Gospode!,2413
Imam.,2413
Upravo tako.,2406
Šta je to bilo?,2398
Gde si?,2396
Jesi li siguran?,2380
Mi?,2379
Siguran si?,2372
Je li sve u redu?,2371
Uzmi.,2352
Odjebi!,2348
Eto.,2345
Uradi to.,2325
"U redu, u redu.",2322
Je li tako?,2318
Razumeš?,2317
Smirite se.,2316
Razumiješ?,2315
Mmm.,2313
Kvragu!,2312
Dobro veče.,2298
Imam te.,2291
Ko je?,2282
Opet.,2277
"Hej, hej.",2274
Požurite!,2263
Da vidim.,2260
Pucaj!,2250
Dođite.,2250
Zaboga!,2239
Nije loše.,2235
Eno ga!,2234
Šta to?,2229
Ispričavam se.,2215
G.,2203
O čemu?,2202
Nista.,2200
Sve u redu?,2195
Čudno.,2179
Shvaćam.,2179
Dolje!,2178
Huh?,2176
Stani malo.,2176
sta?,2174
Gospodo.,2173
Nije bitno.,2165
Rekao sam ti.,2147
To je istina.,2146
Ovako.,2143
Valjda.,2142
Ti si.,2133
Bježi!,2129
Naprijed.,2127
Vidimo se sutra.,2126
To je u redu.,2126
"O, sranje.",2125
Ne mogu vjerovati.,2111
Zašto da ne?,2111
Tu si.,2099
U REDU.,2092
Pozdrav.,2087
Kako god.,2086
Napred!,2085
Hm.,2082
Momci!,2081
Trči!,2078
Niko.,2070
Hey.,2063
Dole!,2061
Srećno.,2053
Nikako.,2051
Neće.,2043
Van!,2037
Za šta?,2036
Nevjerojatno.,2030
Evo nas.,2027
Čovječe.,2016
Ko ste vi?,2012
Šta kažeš?,2011
On...,2009
"Jedan, dva, tri.",2007
Nastavite.,2003
Doktore!,2002
Boze!,2000
O moj Bože.,2000
"Ne, ne, ne, ne.",1998
Okay.,1992
Izvrsno.,1988
Svi.,1977
Pardon.,1969
Jesi li u redu?,1969
Mogu li vam pomoći?,1968
Koliko je sati?,1965
Gospođo.,1965
To nije istina.,1953
Šta radiš ovde?,1952
Gdje je on?,1948
Dobra ideja.,1948
Malo.,1940
Sviđa ti se?,1936
Ovdje sam.,1926
Laku noc.,1925
Idemo odavde.,1921
Živeli.,1915
Šta to radite?,1909
Šta ti je?,1906
Zezaš me?,1902
Živjeli.,1901
Eto ga.,1890
Je.,1882
Spremna?,1879
"Znam, znam.",1878
Kako to mislite?,1878
Yeah.,1865
Bog.,1864
Pažljivo.,1864
Sutra.,1862
Dosta je.,1856
Lažeš.,1852
Moram.,1850
Mogu.,1846
Dolazi ovamo!,1839
Hvala Vam.,1837
Ne možeš.,1825
O čemu se radi?,1822
Šta ti misliš?,1816
Nisam siguran.,1813
Zanimljivo.,1813
"Da, gospođo.",1813
On je...,1806
Alo?,1805
Nemam.,1803
Pomoć!,1783
Tiho.,1780
Evo ti.,1778
Ma nemoj?,1775
Ooh!,1773
Koji?,1772
Dolazi.,1766
Gđo.,1762
Moramo ići.,1751
Koji kurac?,1749
"O, bože.",1748
Pogledaj se.,1746
I ti.,1741
"Hvala, gospodine.",1725
Ne brinite.,1724
Znaš to.,1720
Čisto.,1718
Imam ideju.,1717
Frank.,1717
Ovaj...,1716
Michael.,1710
Znate šta?,1709
Gdje je ona?,1708
Krenite!,1707
Sto?,1706
Šuti!,1705
Nema.,1703
Samo polako.,1702
Odlazim.,1701
Mene?,1701
Charlie.,1699
DOBRO.,1697
Šalim se.,1695
ŠTA?,1694
Baš tako.,1690
Veruj mi.,1688
Amin.,1683
To je sjajno.,1681
Ovdje je.,1676
Ko je on?,1674
Jao!,1674
Što to znači?,1672
Sedite.,1672
Ej!,1671
Ne miči se.,1668
Stop!,1667
Mm-hmm.,1666
Ja ne.,1663
Samo napred.,1663
Gore.,1660
Gdje ideš?,1658
To je nemoguće.,1656
Uredu je.,1653
Šta si rekao?,1649
"Čekaj, čekaj.",1647
Ne sada.,1643
Do đavola!,1642
Ljudi!,1636
Prijem.,1634
"Idemo, idemo!",1627
To je super.,1627
Šta da radim?,1625
Ne brini se.,1612
Ne radi to.,1610
Dodji.,1609
Gdje si bio?,1607
Jebiga!,1606
Ostavi me na miru.,1604
Pusti je.,1602
Mike.,1599
Nije me briga.,1599
Kako je bilo?,1599
Šta želiš?,1593
Iznenađenje!,1592
Nije istina.,1590
Šefe.,1590
Što misliš?,1589
Ne bih rekao.,1588
Sigurna si?,1573
I ja tebe.,1569
"Da, hvala.",1567
Možeš.,1552
Diži se!,1551
Jesu.,1550
Doista?,1536
Slušam.,1535
Jesi li lud?,1533
Šta je s tobom?,1529
Kako si ti?,1529
Isuse Kriste.,1529
Ne diraj me!,1527
To si ti.,1525
Dobar posao.,1520
Uzmi ovo.,1519
Ne pucajte!,1516
HEJ.,1513
Ne želim.,1512
Skloni se!,1508
Mm.,1507
"U redu, idemo.",1504
Ponovo.,1504
Sarah!,1502
Što radiš ovdje?,1495
Miči se!,1494
Gluposti.,1492
Vi?,1490
Šta je rekao?,1484
Da li si dobro?,1483
Moramo da idemo.,1481
Ovde sam.,1476
Pođi sa mnom.,1476
"Da, da, da.",1474
Odvratno.,1473
cekaj.,1469
Ma hajde.,1468
Oprosti mi.,1465
Ja nisam.,1463
Pusti!,1461
Ona...,1461
Hoćeš?,1456
Beži!,1455
Imaš pravo.,1454
Hvala puno.,1449
Vozi!,1446
Ozbiljan sam.,1443
Cool.,1443
Šta radiš ovdje?,1443
"Da, dobro sam.",1443
Večeras.,1443
Nema potrebe.,1437
I ja sam.,1437
Da gospodine.,1433
FBI!,1430
Fantastično.,1429
Tko ste vi?,1428
"Ne, nisi.",1428
Znala sam.,1423
Baš me briga.,1418
Jesi li sigurna?,1415
Tko je?,1414
John.,1412
Sjednite.,1410
Ti si lud.,1407
Glupost.,1405
Tacno.,1403
Pretpostavljam.,1399
Mrzim te!,1396
Možeš ti to.,1395
Ne vjerujem.,1392
Stižem.,1392
Alex.,1392
Svejedno.,1391
Sara!,1389
Za mene?,1388
Nismo.,1387
sto?,1386
O čemu to pričaš?,1386
Brate!,1379
Gde ideš?,1372
Daj da vidim.,1364
"Hej, hej, hej.",1364
Nema na cemu.,1359
Sereš.,1359
Pažnja!,1358
U pomoć!,1357
Tu sam.,1357
Prigovor.,1357
Bez brige.,1356
Do viđenja.,1351
Šta ti radiš ovde?,1350
Pet.,1345
Imamo problem.,1344
Gde je on?,1338
HAJDE.,1337
Dolaze.,1335
Uspori.,1334
Ostani tu.,1332
Čoveče!,1330
Upomoc!,1328
Ben!,1326
Tamo je.,1326
Gubi se odavde.,1324
Um...,1323
Jesam li?,1321
Bolje.,1319
"Hej, ti!",1318
Kad?,1317
Ne znaš?,1316
Ovo je...,1315
Kasno je.,1314
Nije dobro.,1312
A vi?,1310
O da.,1309
Kreći!,1309
Natrag!,1307
Samo naprijed.,1306
Sta je to?,1303
O čemu govoriš?,1302
Uskoro.,1298
Kako misliš?,1295
Znate?,1292
Prekinite!,1284
Samo sam...,1280
"Zdravo, dušo.",1278
Još ne.,1278
Jutro.,1275
Još.,1272
Moramo razgovarati.,1272
Vidimo se uskoro.,1266
Pričekaj.,1266
Gledajte.,1262
Nevjerovatno.,1261
Tu je.,1261
Kul.,1260
Nisam znao.,1259
Hoće.,1256
Što je to bilo?,1254
"Da, jesi.",1254
Otišao je.,1253
Šta je sa tobom?,1251
Mark?,1248
Bilo šta.,1242
Što ima?,1242
Šta da radimo?,1241
Jake!,1239
Trenutak.,1239
Jane.,1239
Evo ih.,1238
Odlazite!,1237
Naravno da jesam.,1237
Za tebe.,1235
Kate.,1234
Idiote!,1233
Kako se osjećaš?,1232
Ponekad.,1231
Ubij ga!,1228
Ne verujem.,1225
Ne seri.,1224
Krećemo.,1224
Sumnjam.,1223
Krenimo.,1221
Što nije u redu?,1221
Ne više.,1220
Ja samo...,1220
Razmisli.,1216
Pokušavam.,1215
Javi se.,1214
Naravno da jeste.,1213
Četiri.,1212
Dobrodošli.,1212
Koje?,1211
Whoa!,1207
Nećeš.,1207
Ime?,1206
Mir!,1206
Gospodaru!,1205
Ne možemo.,1205
Ušuti!,1205
Hvala vam puno.,1202
Novac.,1202
Neznam.,1198
Unutra.,1197
Diši.,1190
O ne.,1190
Ućuti!,1189
Želim.,1187
Sjećaš se?,1185
George.,1184
Kasnije.,1182
To je sranje.,1181
Makni se!,1179
Predivno.,1178
Jimmy.,1177
U redu sam.,1174
Pazite!,1173
Slatko.,1171
Još malo.,1170
Hocu.,1169
Učini to.,1168
Pogledajte ovo.,1166
Držite se!,1164
Stigli smo.,1159
Necu.,1158
Bojim se.,1158
Za što?,1157
Zatvori vrata.,1157
Razumio.,1155
Stvarno mi je žao.,1154
Gde si bio?,1154
Džek?,1153
Pa što?,1152
Radim na tome.,1151
Odmah dolazim.,1150
"Da, ali...",1149
Mrdaj!,1148
Nemojte!,1146
Isuse Hriste!,1145
Koga briga?,1142
Danas.,1140
Sačekajte.,1140
Hoćemo li?,1139
Ohh!,1137
I ja isto.,1137
Pošteno.,1135
Koliko dugo?,1131
"Da, u redu.",1131
Kasniš.,1131
Idi kući.,1131
"A, da.",1124
Ne zanima me.,1124
Uvijek.,1123
Za mnom.,1122
Ovde je.,1121
Daj mi ruku.,1118
Ko zna?,1118
Gde je ona?,1118
Nisu.,1117
Shvatio sam.,1117
Ona je...,1117
Šta si uradio?,1116
Ne pucaj!,1115
Gdje su?,1114
Imam je.,1113
Kraj.,1113
Što to?,1111
Ne boj se.,1104
Davide!,1103
Takođe.,1102
Kurvin sine!,1102
Spreman sam.,1102
"Ne, ne mogu.",1100
Ko je ovo?,1099
Ne može.,1098
Što želiš?,1095
HVALA.,1095
Sta to radis?,1094
Uspjeli smo.,1093
Pogledaj ga.,1092
Koji vrag?,1091
Što ti je?,1091
Mrtva je.,1089
Claire!,1089
Tatice!,1084
Tu.,1083
Kučkin sine!,1083
Je li dobro?,1083
Gdje idemo?,1081
Šta sad?,1080
Tom.,1080
Sta se desava?,1079
Joe!,1076
Kuda?,1075
Još jednom.,1074
Kako da ne.,1071
Govori!,1071
Odgovori mi!,1071
Sestro!,1070
Gdje ćeš?,1069
Ćuti!,1066
zao mi je.,1066
Šta ti radiš ovdje?,1066
Ja jesam.,1066
"Dobro, hvala.",1064
Naredniče!,1064
Jako mi je žao.,1061
A sada...,1060
Drago mi je da te vidim.,1058
Mirno!,1057
Nije to ništa.,1056
"Ne, čekaj.",1056
Dobar dečko.,1053
Evo me.,1052
Bako!,1052
Au!,1051
Ovo je za tebe.,1051
NE ZNAM.,1049
To je ona.,1046
Kome?,1045
Ubiću te!,1044
Dodji ovamo.,1043
Ne znamo.,1042
Ovo je ludo.,1042
"Zdravo, tata.",1041
Sigurni ste?,1041
Otvorite vrata!,1041
To je smiješno.,1040
Nisam ja.,1040
Definitivno.,1040
Jesi li spreman?,1040
Mnogo.,1039
Daj mi.,1038
Iskreno.,1037
Zato...,1035
Strava.,1034
Samo idi.,1032
Razumiješ li?,1031
I onda?,1031
"Pa, da.",1030
Rekla sam ti.,1030
Nisam sigurna.,1028
Puno vam hvala.,1024
"Ne, ja...",1024
Ma da.,1022
Ko je ona?,1022
Ljubav.,1021
cao.,1021
Odakle si?,1021
Ostani.,1020
Briga me.,1020
Uradimo to.,1019
Nitko.,1019
Mamice!,1017
Pokaži mi.,1017
Kako je to moguće?,1017
Ne sjećam se.,1014
Mora da se šališ.,1013
Prekasno je.,1013
Daj mi ga.,1011
Ali zašto?,1009
Oboje.,1009
Mislim da ne.,1006
Jesam li u pravu?,1005
A ovo?,1005
Ti to ozbiljno?,1005
Što kažeš?,1004
Drago mi je što te vidim.,1004
Gdine.,1004
U pravu ste.,1004
Lezi!,1003
Ko je to bio?,1003
Henry.,1002
To je ludo.,1002
Razmisli o tome.,1000
Moraš.,1000
Budalo!,999
Siguran sam.,999
Jeste li sigurni?,996
Oprezno.,996
I ja tebe volim.,995
Ja znam.,993
Prekasno.,991
Imamo ga.,990
Nema ga.,989
I jesam.,989
Max!,987
Šest.,985
Dosta je bilo.,985
Odbij!,984
Odakle ti to?,982
Chris!,982
Ti i ja.,981
Hvala što ste došli.,980
Taksi!,980
ldemo.,980
"Da, gdine.",978
Ima.,978
Rachel.,977
Draga.,977
Slušajte me.,977
Kim?,977
"Da, dobro.",977
Moja greška.,973
Pogodak.,973
"Da, pa...",973
Vidi ti to.,972
"Hajde, dušo.",971
Probaj.,969
Dobro onda.,967
Volim i ja tebe.,966
Pazi se.,965
Cijenim to.,963
Hoćemo.,963
Dobar je.,963
Drži.,962
Zašto ja?,962
Ana!,962
Prijatelji?,961
Peter.,960
"Vidi, vidi.",957
Šta imaš?,957
Sagni se!,956
Baš.,955
To je divno.,954
Da pogodim.,953
Ne hvala.,953
Poručniče.,952
Ne treba.,952
Fuj!,951
Sačekaj malo.,950
Šta još?,947
Kako se zovete?,945
Joj!,942
Ko je tamo?,941
Ne shvatam.,939
Ostani ovdje.,939
Psst!,939
Čega?,938
Jebemti!,938
Sta je?,938
Tome!,938
Tako nekako.,938
Nemamo vremena.,938
Mirh@,937
Konačno.,936
Pomozite!,936
"O, Boze.",935
K vragu!,935
Harry.,935
Radi.,935
Šalite se?,934
Vrijeme je.,932
Gospođice?,932
Nego šta.,931
Sta se desilo?,931
Izlazite!,928
Eno je.,926
A onda?,924
Rez!,924
Šta radite?,924
Super je.,923
Vidis?,923
Tako treba.,922
Sklonite se!,921
Slobodno.,921
Pozor!,921
Eva!,921
Spremni smo.,919
A zašto?,918
Ma ne.,917
"Ne, dobro sam.",916
Jedi.,916
Anna.,916
Upadaj.,916
Nestao je.,916
Kučkin sin.,913
Uzmi ga.,912
Imam nešto za tebe.,912
Sedam.,912
Gle!,911
"Zdravo, mama.",911
Bio si u pravu.,911
"Da, sir.",910
Kučko!,909
Kuda ćeš?,908
Dobra večer.,908
Sine.,907
Čujete li me?,906
Bingo.,906
Ne šalim se.,902
Znas sta?,901
Kako izgledam?,901
Znate što?,900
Kako izgleda?,899
Možeš li?,899
Što ti radiš ovdje?,899
Veoma dobro.,899
Tommy.,896
Ne bih rekla.,896
Meni?,893
Dame.,892
Kopile!,892
Posao.,891
Tebe.,891
Skoro.,891
Uživaj.,890
Mogu ja to.,890
Dobro smo.,888
Hoćeš li?,888
O bože.,887
Radim.,887
Krasno.,887
Otvorite!,883
"U redu, dobro.",883
Je li to istina?,882
Šta je sad?,882
Impresivno.,881
"Molim te, nemoj.",881
To nije dobro.,880
Ovo je sranje.,879
Nije problem.,878
Pobogu!,878
Idemo kući.,876
"Stani, stani.",876
Shvataš?,874
Smiješno.,874
Ne znam o čemu pričaš.,873
Dr.,873
Strašno.,872
"Polako, polako.",872
Pa da.,871
Kako je prošlo?,871
Moguće.,869
Jako dobro.,868
A-ha.,868
Sa zadovoljstvom.,868
Hello?,868
A ja?,865
Pustite ga.,865
Gde idemo?,864
Mozda.,864
Idem ja.,863
James.,863
Zajedno.,862
Pusti to.,859
Prati me.,859
Veoma.,858
Bićeš dobro.,857
Pratite me.,856
Generale.,855
Kako se usuđuješ?,855
Bum!,854
Stiže.,853
Do vraga!,853
Nedostaješ mi.,853
Sećaš se?,848
I to je to.,847
Ispričajte me.,846
Pametno.,846
Ruke gore!,846
Samo kažem.,845
To je odvratno.,844
Paul.,844
"Dobro, u redu.",840
Užasno.,840
Nije to.,839
Čarli?,836
Tko je on?,836
Uspeli smo!,836
Sledeći.,835
Hi.,835
Tocno.,834
Ideš?,834
Oh moj Bože.,834
Odmaknite se.,833
Ja sam kriv.,832
"Oh, bože.",832
Ja cu.,832
Ko su oni?,832
Napokon.,831
Kao...,831
ZAŠTO?,830
Nisam to rekao.,829
Nick.,827
Dobro pitanje.,827
Dobro ste?,826
Šta želite?,826
Dame i gospodo.,826
Ruke u vis!,825
Prijatno.,825
Čuvajte se.,822
Što hoćeš?,822
Zaboravio sam.,822
Sretan Božić.,822
Ozbiljna sam.,822
Dobro došli.,822
Što to radite?,821
Gledaj ovo.,821
Obecavam.,818
Gde ćeš?,817
Moram ici.,817
Johne!,816
Jok.,816
Uživajte.,816
IDEMO.,814
"Jedan, dva...",814
Kako to mislis?,813
"Ne, nemoj.",811
Znaš zašto?,811
Izađi.,810
Ne mogu da vjerujem.,810
To je čudno.,810
Danny!,810
Mary.,809
Samo tako.,809
Tako sam i mislio.,809
Trudna sam.,809
Ili...,808
Važno je.,806
Vatra!,805
Umirem od gladi.,804
Biće sve u redu.,804
Pozuri!,803
Annie!,803
Zatvori oči.,802
Pst!,802
Nazovi me.,802
Sacekaj.,802
Samo se šalim.,801
Kući.,800
"Dobro, idemo.",800
Sretan rođendan.,799
Slusaj.,798
Od koga?,796
"Idi, idi!",795
Dobro izgledaš.,795
Puno hvala.,795
Za sada.,794
Mislio sam...,793
Subs Bros Inc.,793
Ne idi.,792
Čekajte malo.,792
Ostavite poruku.,791
Nije ovdje.,791
Steve!,791
Gladan sam.,790
Nije tako.,788
Idemo dalje.,787
Obećavaš?,787
Osam.,786
Što si rekao?,785
Odmakni se.,784
"Da, ja sam.",784
Izvini me.,783
Ulazi unutra.,783
Budi miran.,782
Tu smo.,781
"Oprostite, gospodine.",779
Bez uvrede.,779
Kuda ideš?,779
Ahh!,779
Zauvijek.,778
Jednostavno.,778
Boli.,778
Frenk!,777
Imaš ga?,777
Baci oružje!,777
Da li je sve u redu?,777
Kako vam mogu pomoći?,777
Gdje smo?,776
Završili smo.,775
Helen.,775
Svaka čast.,775
Bilo mi je drago.,775
da.,775
Mislim da jesam.,774
Dalje.,774
Subs Bros,773
Razumeo.,773
ŽAO MI JE.,772
Ne znam zašto.,772
To je tačno.,772
Zašto to radiš?,770
Sviđa mi se to.,770
Recite.,770
Ovo je dobro.,769
Ups.,769
Imam posla.,767
Dosta mi je.,767
S ubs,767
Gđice.,765
"Ah, da.",764
Eric!,763
Odustajem.,763
Ššš.,763
"Hej, momci.",763
Pomoći ću ti.,762
Oni?,762
Šta sada?,762
Tačno tako.,761
Naravno da jesi.,760
A to je?,760
Poljubi me.,759
Apsolutno ne.,759
Vratiću se.,758
Također.,758
Izgleda.,755
"Hej, dušo.",754
Ništa posebno.,754
Straža!,754
Nisam ni ja.,754
Moguće je.,754
Dobra je.,754
Kako hoćeš.,753
Spavaj.,751
Pričaj.,751
Pričekajte.,750
Gde su?,750
Mrtav.,750
Smjesta!,750
Ray.,749
Ne moraš.,748
Billy!,746
Jebemu!,745
Bobby.,745
Hajdemo odavde.,745
ZDRAVO.,744
Živ je.,744
Da li?,743
Koliko imaš godina?,743
Sta je bilo?,742
Vidimo se tamo.,742
Šta onda?,742
"Oh, stvarno?",741
Moramo.,741
Zvuči dobro.,740
Majkl!,740
Baci ga!,740
Spusti pištolj.,740
Čuo sam.,739
Carl.,739
Ne vjerujem ti.,738
Maknite se!,736
Sklanjaj se!,735
Sjedite.,735
Voljno.,734
"Hvala vam, gospodine.",733
Na posao.,733
Učini mi uslugu.,733
Samo izvoli.,732
Piće?,732
Redu.,731
Ne razumiješ.,730
Lisa!,730
Ja sam dobro.,729
ZNAM.,729
"U redu, hvala.",729
Sta je ovo?,728
Guraj!,727
Desno.,726
NARAVNO.,726
To nije u redu.,725
Reci mu.,725
Koju?,725
Nije fer.,724
To nema smisla.,724
Zašto si to uradio?,724
Seronjo!,722
Pij!,721
Ne govori to.,718
O čemu ti to?,716
Biće u redu.,716
Umoran sam.,716
Nema smisla.,716
Odlazimo.,715
O čemu ti pričaš?,715
Otišla je.,715
Amy.,714
Što radite?,714
Kamo ideš?,714
Šta hoćeš da kažeš?,713
Verovatno.,713
Vidjet ćemo.,712
Ne radi.,712
Nema sanse.,712
Ponovi.,711
Dragi Bože.,711
Pomeri se.,710
Ubit ću te!,709
I jeste.,709
Nego?,709
Kasnim.,709
Što je s tobom?,708
Otvaraj!,708
Gdje si bila?,708
Uvek.,708
"Ne, molim te.",707
Voda.,707
Pomalo.,707
Očigledno.,706
"Hvala, tata.",706
Ostani sa mnom.,706
Telefon.,706
Prijatelj.,706
Ostani ovde.,706
Baš lepo.,705
Kako je ona?,705
