sentence,count
എന്തുപറ്റി?,111
സത്യം.,109
അതുകൊണ്ട്?,109
ഡോ.,109
എന്താണ്?,107
ഉറപ്പാണോ?,106
നന്നായി.,106
പറ.,106
എന്നിട്ട്?,106
ഹാരി!,106
പക്ഷേ...,105
ഒരിക്കലുമില്ല.,103
പറ്റില്ല.,103
ദയവായി.,102
അവിടെ.,101
എനിക്ക്...,101
എന്താ പ്രശ്നം?,101
സർ.,98
ഓക്കെ.,98
എന്താണത്?,96
താങ്ക്യൂ.,96
അനങ്ങരുത്!,94
എന്നോട് ക്ഷമിക്കണം.,93
എന്താണിത്?,92
ഇരിക്കൂ.,92
കണ്ടോ?,92
ഏയ്.,87
എന്താ അത്?,86
താങ്ക്സ്.,86
സ്വാഗതം.,85
ഇതെന്താ?,84
എന്നെ വിട്!,81
യാ.,81
എന്താ കാര്യം?,80
ഹാ..,80
മ്..,79
പേടിക്കണ്ട.,79
എന്താ ഇത്?,77
മനസിലായോ?,77
അല്ലെ?,77
കോപ്പ്.,77
എന്തായിത്?,76
മിണ്ടരുത്!,75
എണീക്ക്.,75
ശെരി.,74
പപ്പാ!,73
ഇല്ലേ?,73
ഓട്!,73
എന്തിനു?,73
വാ പോകാം.,71
ഹേ...,70
ശരിയല്ലേ?,69
നമസ്കാരം.,69
ഹെയ്.,69
ഞാനും.,69
നോ..,69
അതിനെന്താ?,68
സൂക്ഷിച്ച്.,68
ഒരു മിനിറ്റ്.,68
മിണ്ടാതിരി!,66
അത് തന്നെ.,66
ആരാ അത്?,66
എന്റെ ദൈവമേ!,65
നിര്‍ത്തൂ!,65
ഓടിക്കോ!,65
ഇപ്പോള്‍...,64
കിട്ടി.,64
ഗുഡ് നൈറ്റ്.,62
എന്തിനാ?,62
ഗുഡ് ബൈ.,62
കെ.,62
അത് ശരിയാണ്.,62
നടക്ക്!,60
ങേ?,60
അങ്ങനെ തന്നെ.,60
ഹും.,59
ഓഹോ.,59
പതുക്കെ.,59
ആരാണത്?,58
പോലീസ്!,58
അത് കൊള്ളാം.,57
അതായത്...,57
ആരാണ്?,56
എന്‍റെ ദൈവമേ!,56
ശുഭരാത്രി.,56
പോവാം.,56
ക്ഷമിക്കൂ.,56
പേടിക്കേണ്ട.,55
മമ്മി!,54
എനിക്കും.,54
കാഞ്ചി.,54
കാണാം.,54
അങ്ങനെ.,54
മിസ്റ്റര്‍.,54
വളരെ നല്ലത്.,54
വേഗം വാ!,54
ഇതെന്താണ്?,53
ഒന്ന്.,53
നിക്ക്!,53
ഗംഭീരം.,53
ശരി സാർ.,53
ആരാ?,52
ചെല്ല്.,52
സുപ്രഭാതം.,52
മിണ്ടാതിരിക്ക്!,52
ഇവിടെ വരൂ.,52
സഹായിക്കൂ!,51
വെള്ളം.,51
അത് കുഴപ്പമില്ല.,50
എങ്ങനെയുണ്ട്?,50
ഒരിക്കലും.,50
യെസ്.,50
വേഗമാകട്ടെ!,49
വേണം.,49
എനിക്ക് മനസ്സിലായി.,49
രണ്ട്.,49
എന്തൊക്കെയുണ്ട്?,48
തെണ്ടി!,48
തുറക്ക്.,48
ഗീത,48
ഇങ്ങോട്ട് വാ.,48
എഴുന്നേല്‍ക്ക്!,47
ആഫ്രിക്കൻ ഭാഷ,47
പി.,47
പിന്നെന്താ.,47
കേട്ടോ?,47
"ഇല്ല, ഇല്ല.",46
താങ്ക് യൂ.,46
ഹെലോ.,46
എല്ലാം.,46
ആയിക്കോട്ടെ.,45
ജാനെറ്റ്!,45
"ശരി, സര്‍.",45
സാര്‍!,45
ഗുഡ്ബൈ.,44
ഗുഡ് ഈവനിംഗ്.,44
അത് സാരമില്ല.,44
അങ്ങനെയാണോ?,44
കാരണം...,44
എങ്ങോട്ട്?,44
അല്ലാ.,44
അതെന്താണ്?,44
മാറ്!,44
അപ്പോള്‍...,44
വാടാ!,44
പണ്ടാരം.,43
മാഡം.,43
എഴുന്നേൽക്ക്!,43
നിൽക്കൂ!,43
നിങ്ങള്‍?,43
നിങ്ങളോ?,43
നാറ്റ്!,43
ഗോവിന്ദ.,42
വീണ്ടും!,42
ഇന്നാ.,42
മനോഹരം.,42
തുലയട്ടെ.,42
സുഖമല്ലേ?,42
നന്നായിരിക്കുന്നു.,41
ഗുഡ്.,41
എപ്പോള്‍?,41
മനസ്സിലായി.,41
എക്സ്ക്യൂസ് മി.,41
ശ്രദ്ധിക്കൂ.,41
പോള്‍?,41
പിന്നെ കാണാം.,40
അതാരാ?,40
ഇപ്പോഴോ?,40
ഒക്ജ,40
എന്നോട് ക്ഷമിക്ക്.,40
♪ ഫുക്ക് ഫുക്ക് ഫുക്ക് ഫുക്ക് ♪,40
മം...,40
ക്യാപ്റ്റന്‍.,39
ദാ..,39
ചിലപ്പോള്‍.,39
അപ്പാ!,38
അതിന്?,38
എന്നെ നോക്ക്.,38
നോക്കട്ടെ.,38
സെയ്റ്റ!,38
നീയോ?,38
നന്നായിട്ടുണ്ട്.,37
കുഴപ്പമൊന്നുമില്ലല്ലോ?,37
പോട്ടെ!,37
എന്നെ വിടൂ!,37
ഇസ്സി!,36
ഫ്രോഡോ !,36
ആഹാ.,36
ഇന്റീ.,36
ഹോ!,36
എങ്ങിനെ?,36
എടാ!,36
റെഡി.,36
സലാം.,35
അടിപൊളി.,35
നമുക്ക് നോക്കാം.,35
അഭിനന്ദനങ്ങള്‍.,35
ഒഹ്..,35
ജോണ്‍?,35
ജോൺ,35
വിഡ്ഢി!,35
നിർത്തൂ!,34
നിനക്കോ?,34
പ്ലീസ്‌.,34
എല്ലാം ശരിയാകും.,34
എനിക്ക് പോകണം.,34
അതെയതെ.,34
നല്ല കുട്ടി.,33
ആരെ?,33
ഗുഡ് മോണിംഗ്.,33
ആയിരിക്കാം.,33
സന്തോഷം.,33
ഒക്കെ.,33
മാറി നില്‍ക്ക്.,33
മോനെ,32
ഇങ്ങു വാ.,32
മിണ്ടാതിരിക്ക്‌!,32
ഡാഡി!,32
ഏ?,32
ഡാഡ്?,32
സിമോണ്‍!,32
സഹായിക്കണേ!,32
"വേണ്ട, വേണ്ട.",32
എല്ലാവരും.,32
അകത്തേക്ക് വരൂ.,32
ങ്ഹാ...,32
കണ്ടില്ലേ?,32
സിദ്ധീഖ് അബൂബക്കർ,32
എന്തായാലും...,31
എന്താ സംഭവിച്ചത്?,31
മുന്നോട്ട്!,31
പിടിക്ക്.,31
എഡ്!,31
അപ്പൊ...,31
പേര്?,31
അല്ലല്ല.,31
കഷ്ടം.,31
അതു തന്നെ.,31
കഴിഞ്ഞോ?,30
എന്നാലും...,30
എനിക്ക് പറ്റില്ല.,30
ശ്...,30
നീ എന്താ ചെയ്യുന്നത്?,30
എന്താ പറഞ്ഞത്?,30
"ശരി, ശരി.",30
അങ്ങനെയാകട്ടെ.,30
പുറത്ത് പോ!,30
എന്തെ?,30
എന്താ പറ്റിയത്?,29
അത് ശരി.,29
അഗു!,29
സുഖം.,29
ഒരിക്കലുമല്ല.,29
മോനേ!,29
ശ്രദ്ധിക്കുക!,29
മൈര്!,29
എന്ത് വേണം?,29
പ്രഭോ?,29
മാസ്റ്റര്‍!,28
കമോണ്‍.,28
എനിക്കോ?,28
നാക്ക്!,28
ആന്‍!,28
ഹൈ.,28
അത്രേയുള്ളൂ.,28
അവന്‍...,28
ഹ്?,28
എന്താ നിന്‍റെ പേര്?,28
എത്ര?,28
അഭിനന്ദനങ്ങൾ.,28
മ്മ് ...,28
ഡോർസ!,28
ഹഹ്?,27
മമ്മാ!,27
ശരിയാ.,27
സൂക്ഷിക്കണം.,27
നില്‍ക്കു!,27
"വേണ്ട, നന്ദി.",27
ഇല്ലില്ല.,27
മാക്സ്!,27
പെട്ടെന്നാവട്ടെ!,27
എല്ലാം ശരിയാവും.,27
കൂടാതെ...,27
എടുത്തോളൂ.,27
ശുഭദിനം.,27
ഹലോ ?,27
കഴിഞ്ഞു.,27
എന്തു?,27
ഈ വഴി.,26
ഹൈദർ,26
"ഓ, ദൈവമേ.",26
ഇതാരാ?,26
മൂന്ന്.,26
നമുക്ക് പോവാം.,26
നീങ്ങ്.,26
ഗുഡ് മോണിങ്ങ്.,26
ബ്‌ളോണ്ടി...,26
പുറത്തു പോ!,26
നിനക്ക് മനസ്സിലായോ?,26
അവനെ പിടിക്ക്!,26
"അതെ, അതെ.",26
പീ മാക്ക്.,25
നിര്‍ത്താന്‍!,25
എന്നെ വിശ്വസിക്കൂ.,25
നീയെന്താ ചെയ്യുന്നത്?,25
പിടിക്കവനെ!,25
ഒന്നും.,25
ഹല്ലോ.,25
നീ ആരാണ്?,25
അതുതന്നെ.,25
എപ്പോൾ?,25
കലക്കി.,25
ദ വേ ബാക്ക്,25
സത്യമായിട്ടും.,25
താങ്ക് യു.,24
ടോമി.,24
എനിക്ക് കുഴപ്പമൊന്നുമില്ല.,24
എവിടേക്ക്?,24
അര്‍ജുന്‍!,24
അവനെവിടെ?,24
സാം.,24
ഞാനല്ല.,24
ജായേ,24
വേഗമാവട്ടെ!,24
റിക്ക്.,24
സെറ്റ്സുകോ.,24
മയിര്.,24
ആരാണിത്?,24
അസംബന്ധം.,24
ആഞ്‌ജലീന,24
മൗഗ്ലി.,24
അതെങ്ങനെ?,24
പോടാ.,24
ശ്രദ്ധിക്ക്.,23
അപ്പോ...,23
പറ്റും.,23
വെയ്ന്‍.,23
അത്ഭുതം.,23
വൂ!,23
എന്നാല്‍...,23
നിങ്ങളെന്താ ചെയ്യുന്നത്?,23
തീര്‍ന്നു.,23
പൊയ്ക്കോ.,23
കഴിക്ക്.,23
ആയി.,23
സത്യമാണോ?,23
അതോ...,23
ഇനിയെന്താ?,23
പാറു.,23
ഞാനാണ്.,23
വേണോ?,22
ചേട്ടായി..,22
അത് മതി.,22
സൽമ.,22
നീ എവിടെയാ?,22
നിങ്ങൾ...,22
എനിക്ക് അറിയില്ല.,22
വിന്നീ!,22
ഉണ്ടോ?,22
അഹ്...,22
ഡി ജെ !,22
സരൂ...,22
ഇവിടെയോ?,22
സുഖമാണോ?,22
ഛെ,21
ഉവ്വോ?,21
കുഴപ്പമൊന്നുമില്ല.,21
അതെന്തിനാ?,21
നിനക്ക് കുഴപ്പമൊന്നുമില്ലല്ലോ?,21
സമ്മതിച്ചു.,21
ശാന്തനാവൂ.,21
ഇനി...,21
എനിക്ക് കുഴപ്പമില്ല.,21
വായോ.,21
ബോസ്.,21
മനസ്സിലായില്ല.,21
ഏയ്‌!,21
രക്ഷിക്കണേ!,20
എനിക്ക് മനസ്സിലായില്ല.,20
അങ്ങനെയല്ല.,20
എന്താണ് നടക്കുന്നത്?,20
എന്താണിവിടെ നടക്കുന്നത്?,20
എന്താ നടക്കുന്നത്?,20
എനിക്ക് കഴിയില്ല.,20
എന്നാൽ ശരി.,20
നാല്.,20
എവിടെ പോകുന്നു?,20
നാളെ കാണാം.,20
മിണ്ടാതിരിക്കൂ!,20
ഔ!,20
കുഴപ്പമില്ലല്ലോ?,20
ഹം.,20
അന്നാ!,20
ഹെക്ടര്‍!,20
മര്‍ഫ്!,20
കണ്ടതില്‍ സന്തോഷം.,20
നീ എവിടെ പോകുന്നു?,20
അതു ശരി.,20
ജമാൽ!,20
ക്യാപ്റ്റൻ.,20
ഇതോ?,20
മനസ്സിലായില്ലേ?,20
മരണത്തിലേക്ക്.,20
അതെനിക്കറിയാം.,20
അവസാനം...,20
ആരാണ് നീ?,19
നാളെ.,19
നിനക്കറിയാമോ?,19
ഞാന്‍ പോകുന്നു.,19
എനിക്കറിയണം.,19
"ഓ, നാശം.",19
എപ്പോ?,19
പിന്നല്ലാതെ.,19
ക്ഷമിക്ക്.,19
പാരിസ്.,19
എന്ത്‌?,19
പ്ലീസ്സ്!,19
നിനക്കറിയുമോ?,19
അങ്ങനെയാവട്ടെ.,19
അപ്പോൾ..,19
ഓവര്‍.,19
"അതെ, സർ.",19
എന്താണ് സംഭവിക്കുന്നത്?,19
എന്താണ് സംഭവിച്ചത്?,19
എന്തായി?,19
ഇപ്പോൾ.,19
ജോര്‍ദാന്‍ പ്രവഹിക്കൂ,19
ശരി ശരി.,19
ജാക്ക്.,19
പന്നി!,19
മാറി നിൽക്ക്.,19
ഹ!,19
എന്തുകൊണ്ട് പറ്റില്ല?,19
ബ്രൂണോ!,19
ഇതാണോ?,19
നിനക്കെന്താ വേണ്ടത്?,19
"ശരി, സാര്‍.",19
ആരാ അവിടെ?,18
കര്‍ത്താവേ.,18
എക്സ്ക്യൂസ് മീ.,18
കള്ളന്‍!,18
കാഞ്ചി ഭായ്.,18
ഉറപ്പായും.,18
എടുക്ക്.,18
ദുര്‍ഗ്ഗാ ദേവിയെ സ്തുതിക്കുക!,18
വിഷമിക്കേണ്ട.,18
ഗുഡ് ലക്ക്.,18
എന്താണെന്ന്?,18
ജയിക്കട്ടെ.,18
ഫസല്‍ റഹ്മാന്‍,18
ചേട്ടാ...,18
ചിയേഴ്സ്.,18
എന്തോന്ന്?,18
റെയ്ച്ചല്‍!,18
തുടരൂ.,18
ഞാന്‍ പോവുകയാണ്.,18
ഡോക്ടർ.,18
സീസര്‍!,18
വാലസ്!,18
അവനെ വിട്!,18
സാലി ?,18
മതിയാക്ക്!,18
"അതെ, എനിക്കറിയാം.",18
ദൈവം അനുഗ്രഹിക്കട്ടെ!,18
അടിക്ക്!,18
എസ്റ്റർ?,18
മിസ്സിസ്.,18
വേണ്ടേ?,18
സ്യൂക്!,17
കുറച്ച്.,17
വിട്ടുകള.,17
അ...,17
അപരാധി.,17
സ്വാതന്ത്ര്യം!,17
വാതില്‍ തുറക്ക്.,17
അകത്തു വരൂ.,17
ആണ്.,17
ഐ ലവ് യു.,17
സമയമായി.,17
ഏത്?,17
അവളെവിടെ?,17
എന്തെങ്കിലും കുഴപ്പമുണ്ടോ?,17
ഇഷ്ടമായോ?,17
മോളെ!,17
റാണി..,17
എത്രയാ?,17
എന്റെ കൂടെ വാ.,17
ഇത് ഞാനാണ്.,17
അവിടെ നില്‍ക്ക്.,17
പറയ്.,17
നിങ്ങൾ ആരാണ്?,17
നിനക്കെങ്ങനെ അറിയാം?,17
കിട്ടിയോ?,17
ജൂലിയ...,17
യാഹ്!,17
എന്നാല്‍ ശരി.,17
"അതെ, സാര്‍.",17
ദൂരെ പോ!,17
"അല്ല, അല്ല.",17
വിചിത്രം.,17
ഷിറ്റ്!,17
എൽസാ!,17
നീയും.,17
എല്ലാം ശരിയായി.,17
എം.,17
അതന്നെ,17
നീ എവിടെയായിരുന്നു?,17
കിട്ടിപ്പോയ്.,17
നീ കണ്ടോ?,17
എനിക്ക് തോന്നുന്നില്ല.,17
ഞാന്‍ നോക്കട്ടെ.,16
ഒരുപാട്.,16
വായടക്ക്!,16
നാറി!,16
സിന്ദാബാദ്.,16
ക്രം!,16
അതു സാരമില്ല.,16
സാബോ!,16
എന്നെ സഹായിക്കൂ.,16
റിഡിക്കുലസ്!,16
അറിയില്ലേ?,16
എവിടെയാണ്?,16
നിശബ്ദരാകൂ.,16
അമ്മ...,16
പറഞ്ഞോളൂ.,16
എന്ത് കൊണ്ട്?,16
"അതെ,",16
അങ്ങിനെ.,16
മാന്നി.,16
എന്താ നിന്റെ പേര്?,16
ആമേൻ.,16
ജി,16
എടുത്തോ.,16
നിങ്ങളാരാണ്?,16
രക്ഷിക്കൂ!,16
എന്താ നിങ്ങളുടെ പേര്?,16
ഫോറസ്റ്റ്!,16
കേറ്.,16
അത് വിട്ടേക്ക്.,16
"അതെ, ശരിയാണ്.",16
അത്ര തന്നെ.,16
എന്തു കൊണ്ട്?,15
എന്താ വേണ്ടത്?,15
ഒരു..,15
ഇപ്പോൾ തന്നെ.,15
പണം.,15
വരിക.,15
പാടില്ല.,15
ഞാൻ നിന്നെ സ്നേഹിക്കുന്നു.,15
ഇല്ലല്ലോ.,15
"വരൂ, വരൂ.",15
മിസ്റ്റർ.,15
ഡാ..,15
ഒരു കുഴപ്പവുമില്ല.,15
അത് നന്നായി.,15
പുറത്ത്.,15
എനിക്ക് അറിയാം.,15
എന്ത് പറയുന്നു?,15
പറയാം.,15
എനിക്ക് വിശക്കുന്നു.,15
ലതിക!,15
ങാ.,15
മിസ്സ്.,15
അതു ശരിയാണ്.,15
ഇത് റോങ്ങ്‌ നമ്പര്‍ ആണ്.,15
നായിന്റെ മോൻ!,15
ശാന്തനാകൂ.,15
എങ്ങോട്ടാ?,15
അവന്‍ മരിച്ചു.,15
യുങ്ങ്.,15
ഇത് നോക്ക്!,15
എസ്.,15
തൊറിന്‍,15
അതു കൊള്ളാം.,15
ഈശ്വരാ.,15
"എസ്, സർ.",15
ഓടൂ!,15
ഇതാരാണ്?,15
പ്രവഹിക്കൂ..,15
അതല്ല.,15
അങ്ങനെതന്നെ.,15
നീ എന്താണ് ചെയ്യുന്നത്?,15
ഓൾഗാ!,15
കൊല്ലവനെ!,15
ഉണ്ടല്ലോ.,14
നിനക്കറിയോ?,14
ബാപ്പു.,14
"പോ, പോ, പോ!",14
വലിക്ക്!,14
എന്തുകൊണ്ടില്ല?,14
ശെരിക്കും?,14
എന്താ ഇവിടെ നടക്കുന്നത്?,14
എന്താ ഇവിടെ?,14
നിനക്ക്...,14
ലീലാധര്‍ മഹാരാജ്,14
വളരെ നന്നായിട്ടുണ്ട്.,14
അതാരാണ്?,14
"യെസ്, സാർ.",14
ഇപ്പോള്‍ തന്നെ.,14
പിടിയവനെ.,14
അതെനിക്കറിയില്ല.,14
ശ്രദ്ധിച്ച്.,14
ഹാജര്‍,14
നീയെന്താണ് ചെയ്യുന്നത്?,14
ജോൺസ്.,14
എന്താടാ?,14
ദേ..,14
ഞാന്‍ നിന്നെ സ്നേഹിക്കുന്നു.,14
വരുന്നു!,14
എന്താ നിന്റെ പ്രശ്നം?,14
നോക്കാം.,14
അതെ സാർ.,14
മർഫ്.,14
ശ്രദ്ധിക്കു.,14
ഉമ്മീ!,14
നോക്കു.,14
എല്ലാം കഴിഞ്ഞു.,14
ഒരുമിച്ച്.,14
നേരോ?,14
വാതിൽ തുറക്ക്.,14
നിനക്ക് വട്ടാണോ?,14
എന്ത് തോന്നുന്നു?,14
നമുക്ക്...,14
നായിന്റെ മോനെ!,14
"വാ, വാ.",14
വിജയം!,14
എനിക്കറിഞ്ഞു കൂടാ.,14
"അതെ, തീര്‍ച്ചയായും.",14
ഞാന്‍ പറഞ്ഞില്ലേ.,14
എനിക്കതറിയാം.,14
"ശരി, സർ.",14
എന്നാൽ...,14
എന്നെ തൊടരുത്.,14
എന്റെ അടയാളങ്ങള്‍,14
അഖില്ലിസ്.,14
"എന്റെ ആത്മാവ്,..",14
ബ്രൂസ്.,14
പാവം.,14
മിസ്‌.,14
വിശക്കുന്നുണ്ടോ?,14
നീ ആരാ?,14
എന്തെങ്കിലും പ്രശ്നമുണ്ടോ?,14
ഇത് കണ്ടോ?,14
മരിച്ചു.,14
എന്തെങ്കിലും.,14
നിങ്ങളാരാണ്‌?,14
ചെയ്തു.,14
ചെയ്യ്!,14
ഡോക്ടര്‍.,14
എന്നാ ശരി.,13
രക്ഷിക്കു!,13
മിസിസ്.,13
കണ്ടതിൽ സന്തോഷം.,13
പ്രശ്നമില്ല.,13
മനസിലായില്ല?,13
ഞാന്‍ പറയാം.,13
ഒന്നൂല്ല.,13
മനസിലായി.,13
ഭീരു.,13
മായ്ക്ക.,13
എന്തായിരുന്നു അത്?,13
എന്നെ വിശ്വസിക്ക്.,13
ജെയ്ക്!,13
"ഓ, അതെ.",13
ഒകെ.,13
കേള്‍ക്കുന്നുണ്ടോ?,13
എന്തിനാണ്?,13
റോൺ!,13
എന്ന് വെച്ചാൽ?,13
"പോ, പോ!",13
മുത്തശ്ശാ!,13
മിജ,13
പീറ്റര്‍.,13
നമുക്ക് തുടങ്ങാം.,13
തുടങ്ങാം.,13
എനിക്ക് വീട്ടില്‍ പോകണം.,13
വീണ്ടും കാണാം.,13
സ്റ്റാര്‍ലിംഗ്.,13
ഉറപ്പ്.,13
എന്താ ചെയ്യുന്നത്?,13
ശരി സർ,13
"ശരി,",13
എന്താ കുഴപ്പം?,13
നില്‍ക്കവിടെ!,13
നിങ്ങളാരാ?,13
"♪ അലസന്മാർ, ♪",13
നീ എന്താ പറഞ്ഞത്?,13
വില്ലീ.,13
എനിക്കറിഞ്ഞൂടാ.,13
എനിക്കറിയില്ലായിരുന്നു.,13
നീ പൊയ്ക്കോ.,13
അഞ്ച്.,13
അടങ്ങ്.,13
നീ പറഞ്ഞത് ശരിയാണ്.,13
ഇത് ഞാനാ.,13
അതുകൊണ്ടെന്താ?,13
എനിക്ക് പോണം.,13
ശരി സര്‍.,13
വാതില്‍ തുറക്കൂ!,13
ഇല്ല സര്‍.,13
ആയിരുന്നു.,13
എന്താ സംഭവിക്കുന്നത്?,13
ആരാ ഇത്?,13
നിങ്ങള്‍ക്ക് നന്ദി.,13
ഇവാൻ,13
ഗുഡ്നൈറ്റ്‌.,12
എനിക്കെങ്ങനെ അറിയാം?,12
ഏഴ്.,12
പുറത്തിറങ്ങ്!,12
കേൾക്കുന്നുണ്ടോ?,12
എന്നോട് പറ.,12
ദാ അവിടെ.,12
തന്തയില്ലാത്തവന്‍!,12
ഗ്രെനോയി,12
ഗൂ-ക്യൂംഗ്!,12
എന്നെയോ?,12
"ഓ, തീര്‍ച്ചയായും.",12
"ഓ, ദൈവമെ.",12
അവരെവിടെ?,12
നിങ്ങള്‍ക്കോ?,12
വിട്!,12
ഹാഗ്രിഡ്!,12
അത് സത്യമാണ്.,12
സഹായിക്കു!,12
ദൈവം...,12
വേദനിക്കുന്നു,12
കോഫി.,12
നീയെവിടെയാണ്?,12
നന്നായി ഉറങ്ങിയോ?,12
ഇതുപോലെ.,12
ഇസ്?,12
അതെന്തേ?,12
നിക്കി ...,12
അനങ്ങല്ലേ.,12
സ്ട്രൈക്കാ!,12
അത് പോയി.,12
ദൈവമെ.,12
ചിലപ്പോൾ.,12
നിമോ.,12
നിങ്ങള്‍ ആരാണ്?,12
ഇഷ്ടപ്പെട്ടോ?,12
ഉറങ്ങൂ.,12
നിരപരാധി.,12
ദോ!,12
ഇറങ്ങ്.,12
നീയെന്താ ഇവിടെ ചെയ്യുന്നത്?,12
എത്രയായി ?,12
എല്ലാം ശരിയാണ്.,12
യുവറോണര്‍...,12
ജയ് ജയ് കൃഷ്ണ ഹരേ.,12
ഗില്‍,12
ഗാന്ധി.,12
ജീസസ്!,12
മിസ്.,12
ഹന്നാ!,12
ഏതാണ്ട്.,12
അത്രേ ഉള്ളൂ.,12
പുറത്തുകടക്കൂ.,12
സത്യമാണ്.,12
ഡോക്റ്റർ ജോൺസ്.,12
ഞാന്‍ ചെയ്യാം.,12
അടങ്ങ്‌.,12
വളരെ മോശം.,12
കണ്ടു.,12
പോകു.,12
ശ്ശ്...,12
അവിശ്വസനീയം.,12
കത്ത്...,12
കേട്ടില്ലേ?,12
കൂപ്പര്‍!,12
എന്തിന് വേണ്ടി?,12
കഴിക്കൂ.,12
സബാഷ്!,12
നീ എന്താ ചെയ്യുന്നേ?,12
ആമേന്‍.,12
ആരുടെ?,12
ഞാൻ പോകുന്നു.,12
ലോറാ!,12
എന്താ സംഭവം?,12
മാധവ്.,12
സത്യമായും.,12
ഞാൻ സഹായിക്കാം.,12
ടാക്സി.,12
എനിക്ക് വേണ്ട.,12
ഗുഡ് മോര്‍ണിംഗ്.,12
"ഓഹ്, ദൈവമേ.",12
വാ വാ.,11
എനിക്ക് തോന്നി.,11
ആന്യാ!,11
ചിയേര്‍സ്!,11
എവിടെയാണത്?,11
കാംഗ്,11
വോ..,11
നിനക്കെന്തു വേണം?,11
എവിടുന്നാ?,11
ചെയ്യാം.,11
എഴുന്നേല്‍ക്കൂ.,11
ഉറപ്പല്ലേ?,11
മഴ!,11
അതിന്റെ ആവശ്യമില്ല.,11
പോകല്ലേ!,11
ഷെന്‍ ടെന്‍.,11
ഇപ്പൊ...,11
അവള്‍...,11
അത് കൊണ്ട്?,11
ജഗ്ഗു..,11
"ശരി, നന്ദി.",11
ആര്‍ക്കറിയാം?,11
ഗുഡ് ഈവനിങ്ങ്.,11
ദൈവത്തിനു നന്ദി.,11
യെസ് സര്‍.,11
ഹൈങ്കൽ വിജയിക്കട്ടെ.,11
പതിയെ.,11
മഹത്തരം.,11
♪ ♪ വേഗം ഒരു പുതപ്പിനുള്ളിൽ ഒളിച്ചോ ♪,11
പോ ഇവിടുന്ന്!,11
തെറ്റ്.,11
അത്രമാത്രം.,11
എന്താണിവിടെ?,11
റോക്കി.,11
നീയാരാ?,11
പാര്‍ന്‍,11
ഡിയ!,11
നീയെവിടെയായിരുന്നു?,11
നന്നായിരുന്നു.,11
അത് ശരിയാ.,11
സെഹ്,11
ആരാ നീ?,11
ഇവിടെ നിൽക്ക്.,11
അത് വിട്.,11
അത് മറന്നേക്ക്.,11
എനിക്ക് തോന്നുന്നു,11
എന്ത്കൊണ്ട്?,11
എങ്കില്‍ ശരി.,11
ആര്‍ യൂ എഫ് വരുന്നു.,11
എന്താ ഉദ്ദേശിച്ചത്?,11
ഞാന്‍ സഹായിക്കണോ?,11
നിങ്ങൾക്കെന്താ വേണ്ടത്?,11
നാശം പിടിക്കാന്‍!,11
നന്ദിയുണ്ട്.,11
പോരാടും!,11
അകത്തേക്ക് പോ.,11
ഹീതര്‍ !,11
സലിം!,11
നിനക്കതറിയാം.,11
ഇങ്ങനെ,11
തന്തയില്ലാത്തവനെ!,11
എന്റെ കൂടെ വരൂ.,11
എന്തെങ്കിലും പറയാനുണ്ടോ?,11
അങ്ങനെയല്ലേ?,11
