sentence,count
Ūá ūađ.,428
"Nei, nei, nei.",426
Fjandinn sjálfur.,423
Ūetta er í lagi.,417
Hver ert ūú?,416
Áfram nú.,413
Sjáumst.,412
Drífum okkur.,410
Um hvađ ertu ađ tala?,409
Guđ.,409
Halló?,405
Ūessa leiđ.,404
Hvađ er ađ ūér?,399
Komdu inn.,395
Skiliđ?,394
Slepptu mér!,384
Fyrirgefðu.,383
Komum.,380
Ágætt.,378
Vertu kyrr.,375
Ja hérna.,371
Ég trúi ūessu ekki.,369
Bíddu viđ.,368
Hvađ meinarđu?,367
Komiđ.,365
Skilurđu ūađ?,364
Er ūađ ekki?,363
Hvađ er um ađ vera?,358
Hvađ er ađ gerast?,358
Ég held ekki.,355
Rķlegur.,355
Ūađ er satt.,354
Aldrei.,353
Hvernig gengur?,350
Ūakka ūér.,349
Hvađ var ūetta?,348
Vel gert.,347
"Já, já.",347
Sömuleiđis.,346
Mér ūykir ūetta leitt.,345
Varlega.,344
Fariđ frá!,343
Þakka þér fyrir.,341
Rétt.,341
Ég veit það ekki.,338
Hvađ heitirđu?,334
Ekki satt?,334
Bíđiđ.,332
Guð minn góður.,330
Ūarna er hann.,330
Alls ekki.,327
a?,327
"Nei, herra.",325
Hvernig líđur ūér?,320
Gangi ūér vel.,319
Drottinn minn.,317
Vissulega.,317
Gķđan dag.,315
Fljķtur!,312
Til hvers?,312
Hjálpađu mér.,310
Hvađ er á seyđi?,307
Hvar er hún?,306
Samūykkt.,301
Skál.,300
Hvađ ertu ađ gera hér?,297
Hamingjan gķđa.,297
Gķđan daginn.,296
Ķtrúlegt.,295
Flũttu ūér.,295
Kærar ūakkir.,294
Svo sannarlega.,293
Hvenær?,293
Ūađ er gott.,292
"Já, auđvitađ.",284
Mér er sama.,281
Auđvitađ ekki.,281
Er ūađ satt?,280
Farđu varlega.,280
Strax.,279
"Ķ, Guđ.",278
Hvað er þetta?,275
Stattu upp.,274
Ūađ er í lagi.,274
Jack.,274
Strákar.,272
Hvađ er í gangi?,272
Hver andskotinn?,271
Víst.,270
Slakađu á.,265
Ég skil ekki.,263
"Já, einmitt.",262
En ūú?,259
Ūađ er frábært.,257
Hvað ertu að gera?,257
Passađu ūig!,256
Sjálfsagt.,256
Komdu nú.,256
Tilbúinn?,253
Amen.,252
Ūetta er gott.,252
Drífđu ūig.,251
Sko?,251
Aftur.,250
Ūví miđur.,250
Ūetta er ég.,247
Viđ verđum ađ fara.,247
Vel.,245
Fáđu ūér sæti.,245
Komdu međ mér.,244
Hver fjandinn?,241
Gaman ađ sjá ūig.,241
Gleymdu ūví.,239
Hvađ nú?,239
Nákvæmlega.,237
Ekki gera ūetta.,237
Ég vissi ūađ.,236
Er í lagi međ ūig?,235
Hlauptu!,234
Gaman ađ kynnast ūér.,234
Gleđileg jķl.,234
Andartak.,232
Kjaftæđi.,231
Fjandans.,231
Mjög gott.,231
"Áfram, áfram!",229
Ūögn!,229
En...,227
Jæja ūá.,227
David!,225
A?,224
Hvađ ætlarđu ađ gera?,221
Tilbúnir!,220
Haltu kjafti.,220
John.,220
Mér er alvara.,220
AIIt í Iagi.,220
Gerđu svo vel.,219
Farđu til fjandans.,218
Guđi sé lof.,217
Alveg rétt.,216
Ūetta er frábært.,216
Sérđu?,215
Vertu rķlegur.,215
Ég geri ūađ ekki.,215
Hvađ međ ūađ?,215
Ég lofa ūví.,215
"Jú, víst.",214
Farđu frá.,214
Hvađ finnst ūér?,214
Hvert?,214
Út!,213
Niđur!,212
Treystu mér.,212
Kyrr!,210
Ekki ūađ?,207
"Ja, hérna.",206
Frá!,206
Tilbúin?,206
"Já, ég veit.",205
Ūakka ykkur fyrir.,205
Skjķtiđ!,204
Sam.,204
Ekki ég heldur.,203
Er ūér alvara?,202
Hvernig veistu ūađ?,202
Ūú lítur vel út.,202
Ūetta er ķtrúlegt.,201
Ūetta.,199
Hættiđ!,198
Hættiđ ūessu!,198
Ūú ert ađ grínast.,198
Fullkomiđ.,197
Hvađ ert ūú ađ gera hér?,195
Hlustađu.,195
Ađ sjálfsögđu.,195
Heyrirđu í mér?,194
Vaknađu.,194
Hvađ gengur á?,193
Get ég ađstođađ?,193
Ekki neitt.,192
Endilega.,192
Hættu nú.,191
Charlie.,190
Hvađ eigum viđ ađ gera?,190
Vertu sæll.,190
Hvert ætlarđu?,189
Daginn.,189
Stopp!,189
Hvađ kom fyrir?,189
Hvađ á ég ađ gera?,188
Hver ertu?,188
Ókei.,188
Hjálpiđ mér!,188
Ég held ūađ.,188
Ég er ađ koma.,186
Gerðu það.,186
Láttu mig vera.,186
"Já, takk.",186
Nú er nķg komiđ.,185
Hvađ ūũđir ūađ?,184
Ķ!,184
Einn.,184
Ekki láta svona.,183
Stoppađu!,183
Ég skil ūetta ekki.,182
Michael.,181
Heyrðu.,181
Ekki núna.,181
"Æ, nei.",181
"Nei, alls ekki.",180
Ūađ er ekki satt.,180
Ūví ekki?,180
Sjáđu til.,179
Auðvitað.,179
Ég bara...,179
Er eitthvađ ađ?,178
Stansađu!,178
Fyrirgefiđ.,178
Guđ minn.,177
Ég kem strax aftur.,176
Vi?,176
Ég gerđi ūađ.,175
Ertu ķmeiddur?,175
Ekki ég.,174
Fljķt!,174
Hvađ sagđi hann?,174
Frank.,171
Mķttekiđ.,171
"Ķ, guđ.",171
Komdu sæll.,171
Ben.,170
Ég get ūetta ekki.,169
Hvernig ūá?,169
Gott kvöld.,169
Er það?,168
Burt međ ūig.,168
Út međ ūig.,168
Ertu tilbúinn?,167
Sjáiđ ūetta.,167
Er ūađ skiliđ?,166
Sjáiđ.,166
Haldiđ áfram.,166
Ég er hérna.,166
Hvað er að?,165
Hvađ ertu ađ gera hérna?,164
Andskotans!,164
Manstu?,164
Fyrir hvađ?,164
Ég er ekki viss.,164
Ūarna er hún.,163
Flũtiđ ykkur!,163
Hver er hann?,162
Hvađ ertu ađ segja?,162
Ūetta er hann.,162
Ūú líka.,162
Ég sé um ūetta.,160
Hvađ međ ūig?,159
Afsakiđ mig.,159
Ekki lengur.,157
Heldur betur.,157
Hann er dáinn.,157
Koma svo.,157
Ég biđ ūig.,157
Algjörlega.,156
Heyrirđu ūađ?,156
Ūú veist ūađ.,156
Má ég?,155
Hvađ er títt?,154
Ekki fara.,154
Hver er ūar?,154
Gķđur strákur.,153
Haltu ūér.,153
Herrar mínir.,153
"Já, frú.",153
"Nei, bíddu.",152
Ūađ var lagiđ.,152
Komdu hérna.,152
Svona já.,151
Ja...,151
Hvađ um ūađ?,151
Hvađ heitir ūú?,150
Gaman ađ hitta ūig.,149
Lögreglan!,149
Horfđu á mig.,149
Gættu ūín.,149
"Einn, tveir, ūrír.",147
Fljķtir!,147
Hvað þá?,147
Ekki gera ūađ.,147
Drífiđ ykkur.,147
Ekki skjķta!,147
Hægan.,147
Segđu mér ūađ.,147
Hvar varstu?,146
Hvað áttu við?,146
Hvađ eruđ ūiđ ađ gera?,146
Bara...,144
Farđu nú.,144
Ūađ er ķūarfi.,144
Eins og ūú vilt.,144
Anna?,142
Ekki enn.,140
Færđu ūig.,140
Höldum áfram.,139
Hvađ heldur ūú?,139
Hverju?,138
Stans!,138
Ūarna ertu.,138
Takiđ eftir.,138
Hrađar!,138
Snúđu ūér viđ.,138
Hvað segirðu?,138
Enginn.,137
Ég gerđi ūađ ekki.,137
Skilurđu mig?,137
Hann.,137
Viđ?,137
Okkur tķkst ūađ.,136
Ūetta er nķg.,136
Ūetta verđur allt í lagi.,136
Fimm.,136
Fjandinn hirđi ūig.,136
Hvern?,135
Ég skil ūađ.,135
Ætli ūađ ekki.,135
Glæsilegt.,134
Jesús Kristur.,133
Segđu ūađ.,132
Taktu ūetta.,132
Sérđu ūetta?,132
Henry.,131
Bíddu hægur.,131
Heldurđu ūađ?,131
Ūetta er búiđ.,131
Farđu út.,131
Líttu á mig.,131
Hvađ ertu ađ tala um?,131
Opnađu.,130
Sestu niđur.,130
Hvađ er hann ađ gera?,130
Tom.,130
Skiptir ekki máli.,129
Hér.,129
Um hvađ?,129
Skiptir engu.,129
Skrambinn.,129
Afsakið.,129
Æđislegt.,129
Tveir.,128
Blessađur.,128
Mark.,127
Sástu ūetta?,127
Drífa sig!,127
Ūađ er ég.,127
Er ūađ í lagi?,127
Einhver?,126
Ūú veist.,126
Hamingjan sanna.,126
Hvađ segirđu gott?,126
"Bíddu, bíddu.",126
Kom inn.,126
"Nei, ekki.",126
"Já, ūađ er rétt.",125
Látum okkur sjá.,125
Ég er hér.,125
Velkomin.,125
Fylgiđ mér.,124
Förum héđan.,124
Má ég sjá?,124
Slepptu.,123
Ansans.,123
Náđi ūví.,123
Ég sver ūađ.,123
Hvađ sem er.,123
George.,122
Ūađ var ekkert.,122
Ég kem aftur.,122
Bæ.,122
Hvar hefurđu veriđ?,121
Allt.,121
Ekki hreyfa ūig.,121
Áfram međ ūig.,121
Af stað!,121
Ūađ er...,120
Ūađ er allt og sumt.,120
Svalt.,120
Ég kem.,120
Eiginlega ekki.,119
Max!,119
Eins og hvađ?,119
Ég sé ūađ.,119
Jeminn.,118
Hafđu ekki áhyggjur.,118
Farðu.,118
Gķđa skemmtun.,118
"Sæl, elskan.",118
Asni.,118
Ég veit það.,118
Ekki strax.,118
Bíddu hérna.,118
"Hæ, elskan.",118
Hvađ er klukkan?,118
Hva?,117
Ūetta er...,117
Hvađ gerđirđu?,117
Það er rétt.,116
Ég vissi ūađ ekki.,116
Ertu brjálađur?,116
Ūetta er fáránlegt.,116
Gerum ūađ.,116
Loksins.,115
Ūakka ūér kærlega fyrir.,115
Nick.,115
Gķđ hugmynd.,115
Hvert erum viđ ađ fara?,114
Djöfullinn!,114
Enga vitleysu.,114
Kate.,113
Rķleg.,113
Sex.,113
Ljķmandi.,113
Ūú segir ekki.,113
Ūađ er máliđ.,113
Upp.,112
Ađ sjá ūig.,112
Skjķttu!,112
Ūú getur ūetta.,112
Ég er farinn.,112
Dásamlegt.,112
Ūrír.,111
Joe!,111
Drottinn minn dũri.,111
Komdu aftur!,111
Ég skal.,111
Ég meina...,111
Ūessu er lokiđ.,111
Fylgdu mér.,110
Skipti.,110
Inn međ ūig.,110
Ūađ held ég ekki.,110
"Já, allt í lagi.",110
Læknir!,110
Mín er ánægjan.,110
Ég man ūađ ekki.,109
Opnađu dyrnar.,109
Stökktu!,109
Krakkar.,109
Talađu viđ mig.,108
Farđu bara.,108
Ūetta er flott.,108
Gott hjá ūér.,108
Paul.,108
Þegiðu.,108
Fariđ.,108
Hann er farinn.,108
Hvađ heitir hann?,108
Ertu ķmeidd?,108
Kvíddu engu.,108
Mér líđur vel.,108
Veistu...,107
Hvar er ég?,107
Farđu heim.,107
Láttu mig í friđi.,106
Ūađ skiptir ekki máli.,106
Næsti.,106
Ūađ verđur allt í lagi.,106
Mig?,106
Amy.,106
Á morgun.,106
Hvađ viltu ađ ég geri?,105
Ūetta er fínt.,105
Alex!,105
Hættu þessu.,105
Hvar er ūađ?,105
Hvers vegna ekki?,105
Slappađu af.,105
Komiđ hingađ.,105
Náđi ūér!,104
Jake.,104
Mike.,104
Ég fer ekki.,104
Ég sagđi ūér ūađ.,104
Trúđu mér.,104
Ég lofa.,103
Ekki séns.,103
Afsakađu mig.,103
Ég skal gera ūađ.,103
Slepptu honum.,103
Hver er ūađ?,103
Hvađ ertu međ?,103
Viđ erum hér!,102
Harry!,102
Ertu ūarna?,102
Ég meina ūađ.,102
Sleppiđ mér!,102
Ekkert ađ ūakka.,102
Ūetta er máliđ.,101
Gerum ūetta.,101
Mér líka.,101
Gjörðu svo vel.,101
Upp međ ūig.,101
Frú.,100
Hvađ get ég gert fyrir ūig?,100
Vel af sér vikiđ.,100
Stķrkostlegt.,100
Ég ūarf ađ tala viđ ūig.,100
Fyrirgefđu mér.,100
Éttu skít.,100
Sjáumst síđar.,100
Hlaupiđ!,100
Viltu ūađ?,100
Hvað gerðist?,100
Ég elska ūig líka.,99
Sjáumst á morgun.,99
Ég skal hjálpa ūér.,99
Farđu burt.,99
Vertu rķleg.,99
Ūarna er ūađ.,99
Ég er ūađ.,99
Til hamingju međ afmæliđ.,99
Komdu hingað.,99
Það er allt í lagi.,99
Hvernig gekk?,99
Og hvađ?,99
Byrja!,98
Komdu ūér út.,98
Útilokađ.,98
Helvítis.,98
Hver er hún?,98
Jamm.,97
Fröken?,97
Takk kærlega.,97
Svarađu.,97
Hvar fékkstu ūetta?,97
Verđi ūér ađ gķđu.,96
Elskan mín.,96
Gleymdu ūessu.,96
Hverjum er ekki sama?,96
Ertu tilbúin?,96
Segđu mér.,96
Og ūú?,95
Billy!,95
Geriđ ūađ.,95
Andađu.,95
"Komdu, elskan.",95
Komum okkur héđan.,95
Hver er þetta?,95
Hafđu ūađ gott.,95
Hvađ gerum viđ?,94
Bíđiđ viđ.,94
Hver veit?,94
Ég biđst afsökunar.,94
Hvert förum viđ?,94
Heim.,94
Hver fjárinn.,94
Ég er ađ grínast.,94
Ekki snerta mig.,94
Tim!,93
Ég kem rétt strax.,93
Alltaf.,93
Dreptu hann.,93
Ūađ er rétt hjá ūér.,93
Bíđiđ ađeins.,93
Upp međ hendur.,93
Hver fjandinn er ūetta?,93
Hafđu engar áhyggjur.,92
Hvernig líst ūér á?,92
Ūađ var leitt.,92
"Já, elskan.",92
Hví ekki?,92
Ég vil ūađ ekki.,92
Herra minn.,92
Fađir.,92
Hljķmar vel.,91
Hvađ í...,91
Sjáumst seinna.,91
Hvar erum viđ?,91
Marley.,91
Sjö.,91
Bíddu hér.,91
Yfir.,91
Allt i lagi.,90
Ég er...,90
Ūetta er ekki fyndiđ.,90
Ég hata ūig.,90
Ég bũst viđ ūví.,90
Í lagi.,90
Burt!,90
Ūökk fyrir.,90
Komdu međ ūetta.,90
Líttu á ūetta.,89
Í kvöld?,89
Eddie!,89
Réttu mér höndina.,89
Ég sagđi ūađ ekki.,89
Ūú skilur ekki.,88
Dave.,88
Fljķtt!,88
Glætan.,88
Sama er mér.,88
SDI Media Group,88
Yđar hátign.,88
Chris.,88
Ūér tķkst ūađ.,87
Allt í lagi ūá.,87
Ūetta var frábært.,87
Góðan daginn.,87
"Ķ, fjandinn.",87
Ūađ var lítiđ.,87
Hvađ heldurđu?,87
Hjálpi mér.,87
Will!,87
Bob.,87
Ég trúi ūví ekki.,86
Ūađ getur ekki veriđ.,86
Varađu ūig!,86
Í alvörunni?,86
Stjķri.,86
Ūađ er ekki rétt.,86
Allt í gķđu.,86
Skjķta!,86
Gerđu mér greiđa.,85
Áfram međ ykkur.,85
Hverjir?,85
Kannski ekki.,85
Má ég koma inn?,85
Sarah.,85
Ert ūetta ūú?,85
Var ūađ?,85
Ég elska þig.,85
Hvert fķr hann?,85
Ég get það ekki.,85
Fjandakorniđ.,84
Sjáðu.,84
Hver var ūetta?,84
Er ūađ allt og sumt?,84
Er ūetta allt og sumt?,84
Fáiđ ykkur sæti.,84
Manstu eftir mér?,84
Dylan!,83
Ūetta er fallegt.,83
Velkominn.,83
Gangi ykkur vel.,83
Örugglega.,83
Ūekkirđu hann?,83
Ūetta líkar mér.,83
Láttu hann vera.,83
Ūetta verđur í lagi.,83
Ūetta er hún.,83
Gerđu eitthvađ.,82
Hei!,82
Alvin!,82
"Nei, ūakka ūér fyrir.",82
Ég drep ūig!,82
Ūađ er fínt.,82
Veit ekki.,82
Ūú verđur ađ fara.,82
Hvađ get ég sagt?,82
Er ūađ rétt?,82
Náiđ honum!,82
Komdu sæl.,82
Talađu.,82
Ég trúi ūér ekki.,82
Ertu ekki ađ grínast?,82
i?,82
Hingađ.,81
Húrra!,81
Mjög vel.,81
Slepptu henni.,81
Julie.,81
Viđ skulum fara.,81
Heyrđu mig.,81
Kysstu mig.,80
Komiđ ūiđ.,80
Rķađu ūig.,80
Ūú skilur ūetta ekki.,80
"Já, ég veit ūađ.",80
Ég er sammála.,80
Gerđu ūađ bara.,80
Ūađ hljķmar vel.,80
Ég er hættur.,80
Haldiđ ykkur!,80
Ūú stķđst ūig vel.,80
Gķđur.,79
Hvađ sagđi ég?,79
Ekki spurning.,79
Hægđu á ūér.,79
Hvađ er máliđ?,79
Komiđ inn.,79
Hvađ um ūig?,79
Slepptu byssunni!,79
Skal gert.,79
Hvađ í fjandanum?,79
Stundum.,79
Farđu inn.,79
Ég fer.,79
Ég er tilbúinn.,79
Ūetta nægir.,78
Kaffi?,78
Átta.,78
Vertu sæl.,78
Hvađ kom fyrir ūig?,78
Jim.,78
Gildir einu.,78
Hverjum?,77
Félagi.,77
Annie!,77
Hvađ gerđi ég?,77
Taktu hana.,77
Vatn.,77
Burt međ ykkur.,77
Er ūađ máliđ?,77
Finnst ūér ūađ?,77
Ūetta er betra.,77
Hann er dauđur.,76
Hún er dáin.,76
Takk fyrir ađ koma.,76
Nķg komiđ.,76
Hvert ertu að fara?,76
Ekki ūú.,76
En sætt.,76
Fífl.,75
Ūú getur ūađ ekki.,75
Ég sagđi ūađ.,75
Bingķ.,75
Ég get ūađ.,75
Svo...,75
Fáviti.,75
Ég get ūetta.,75
Rķlega.,75
Taktu hann.,75
Allir.,75
Hálfviti.,75
Seinna.,75
Vitleysa.,74
Ekki slæmt.,74
"Takk, pabbi.",74
Sammála.,74
Sælir.,74
Ég hef ekki hugmynd.,74
Hvađan ertu?,74
Steve!,74
Mér ūykir fyrir ūessu.,74
Mér ūykir ūetta svo leitt.,74
"Einn, tveir...",74
Æđi.,74
Í guđanna bænum.,74
Ūađ tķkst!,74
Láttu mig fá ūetta.,74
Veistu hvað?,74
Stelpur!,73
Bravķ!,73
Hugsađu máliđ.,73
Hafđu mig afsakađan.,73
Ég vona ūađ.,73
Ég sé ekkert.,73
Jane.,73
Ertu svangur?,73
"Svona, svona.",73
Ég er ūađ ekki.,73
Arthur!,73
Hallelúja!,73
Hlustiđ á mig.,73
Ūú ræđur.,73
Hvađ er ađ frétta?,73
Þetta er allt í lagi.,72
Jeff!,72
Veistu ūađ ekki?,72
Heyrđirđu ūetta?,72
Illa vél!,72
"Hæ, pabbi.",72
Passiđ ykkur!,72
Leigubíll!,72
"Takk, herra.",72
Hvernig veistu?,72
Þú!,72
Ég náđi ūví.,72
Líklega.,72
Ég get ekki...,72
Hvern fjandann ertu ađ gera?,72
Peter.,71
Hleyptu mér út!,71
Ūađ er allt í lagi međ mig.,71
Beygđu ūig.,71
Bill.,71
Góða nótt.,71
Meira.,71
Hér kemur ūađ.,71
"Já, reyndar.",71
Vinstri.,71
Jā.,71
Ég kem strax.,71
Ég verđ enga stund.,71
Tíu.,71
Ūraukađu.,71
Á fætur.,71
William.,71
Get ég ađstođađ ūig?,71
"Já, ég skil.",70
Hafiđ mig afsakađan.,70
"Nei, ég...",70
Matt.,70
Hvernig hefur ūú ūađ?,70
Vinur.,70
Sean.,70
Haltu ūér saman!,70
Hún...,70
Sestu inn.,70
Vissirđu ūađ?,70
Mér?,70
Afsakaðu.,70
Amma?,69
Ég fékk hugmynd.,69
James.,69
Barry!,69
Hægan nú.,69
Til baka!,69
Fallegt.,69
Viđbúnir.,69
"Hæ, mamma.",69
Ūú getur ūađ.,69
Er allt í lagi með þig?,69
Ray.,69
Vitaskuld.,69
Hve mikiđ?,68
Hún er farin.,68
Ūađ...,68
Eins og...,68
Geturđu ūađ?,68
Út međ ykkur.,68
"Nei, elskan.",68
Hann er ūarna.,68
En gaman.,68
Ekki máliđ.,68
Leggstu niđur.,68
Hvađ segirđu um ūađ?,68
Ūetta er ķgeđslegt.,67
"Svona, já.",67
Brostu.,67
Sara.,67
Ég er ađ fara.,67
Ég ūekki ūig.,67
Ūetta er brjálæđi.,67
Ekki alveg.,67
Mér þykir það leitt.,67
Ūú stendur ūig vel.,66
Hvađ var ūađ?,66
Allt í fína.,66
Ég er á leiđinni.,66
Hringdu í mig.,66
Hættiđ ađ skjķta!,66
Mér er alveg sama.,66
Jimmy.,66
Ūú mátt fara.,66
Ertu bilađur?,66
Ūetta gengur ekki.,66
Ég er svangur.,65
Er ūetta hann?,65
Hlustađu nú.,65
Ūađ skiptir engu.,65
Hörfiđ!,65
Sjáum til.,65
Adam.,65
Ég saknađi ūín.,65
Ég skal fara.,65
Er ūađ virkilega?,65
Viđ ūurfum ađ tala saman.,65
Gary!,65
Ūađ er ekki máliđ.,65
Ég skil ūig.,64
Ekki segja ūetta.,64
Til hægri!,64
Ég er viss um ūađ.,64
Hvađ ertu?,64
Scott.,64
Forđađu ūér!,64
Ég er ekki ađ grínast.,64
Níu.,64
"Allt í lagi, bless.",64
Leyfđu mér ađ sjá.,64
Ūetta er ekkert.,64
"Áfram, áfram, áfram!",64
Uss.,64
Bruce?,64
Farđu af mér!,64
Viđ getum ūađ ekki.,64
Djöfulsins!,64
Viđ gerum ūađ.,64
Ūađ er bara...,64
Marcus.,64
Hann er hérna.,64
Gott mál.,63
Ķgeđslegt.,63
Árás!,63
Viđ sjáumst.,63
Tík.,63
Gķđ stelpa.,63
Hvađ heitir hún?,63
Þessa leið.,63
Hvađ fleira?,63
Ég verđ ađ hætta.,63
Komdu niđur.,63
Til vinstri.,63
Fariđ varlega.,63
Svarađu mér.,63
Maggie!,63
Lygari.,63
Ofursti.,63
Farđu í rassgat.,62
Hvað er í gangi?,62
"Nei, ég held ekki.",62
"Nei, ég get ūađ ekki.",62
Reyndar.,62
Drífum í ūessu.,62
Guđ blessi ūig.,62
Allir út!,62
"Afsakađu, herra.",62
Claire.,62
Inn.,62
Lucy!,62
Ég sakna ūín.,62
Veistu af hverju?,62
Ūađ er fáránlegt.,62
Förum nú.,62
Líklega ekki.,62
Ūetta er handa ūér.,61
Ūú gerđir ūađ.,61
Ūú ūarna!,61
Hann kemur.,61
Væri ūér sama?,61
"Nei, mamma.",61
Mér líkar ūađ.,61
Ekki ennūá.,61
Alveg satt.,61
Hvađ ertu gamall?,61
"Nei, í alvöru.",61
Hærra!,61
Variđ ykkur!,61
Hann er ađ koma.,61
Hvađ gerum viđ núna?,61
Hann er ekki hér.,61
Hvađ gengur ađ ūér?,61
Eitt enn.,61
"Ég veit, ég veit.",61
Linda!,61
"Ūakka ūér fyrir, herra.",61
Ūađ er ķtrúlegt.,61
Af hverju spyrđu?,61
I?,60
Viltu?,60
Heyriđ ūiđ?,60
Heyrirđu ūetta?,60
Ég kem međ ūér.,60
Kevin!,60
Hvar eru ūeir?,60
"Sæll, pabbi.",60
Í réttstöđu!,60
Komdu inn fyrir.,60
Ég ūarf ađ fara.,60
Fjandinn hafi það.,60
Jaeja?,60
Hvađ sérđu?,60
Hvađ er ađ honum?,60
Ūetta er kjaftæđi.,60
Gott ađ sjá ūig.,60
Hætta!,59
Stöđviđ hann!,59
Hvao?,59
Þarna.,59
Luke.,59
"Nei, ūví miđur.",59
"Takk, elskan.",59
ur.,59
Ekki aftur.,59
Færiđ ykkur!,59
Góðan dag.,59
Hvađ er svona fyndiđ?,59
Danny.,59
"Hæ, strákar.",59
Hvađ ertu ađ hugsa?,59
Reyndar ekki.,59
Meiriháttar.,59
"Bless, bless.",59
Je minn.,59
Bíddu augnablik.,59
"Allt í lagi, elskan.",59
Jä.,58
Hvađa?,58
Tommy.,58
Stķrfínt.,58
Ekki sem verst.,58
Ūú ert brjálađur.,58
"Já, ég held ūađ.",58
"Já, já, já.",58
Frķđi!,58
HVađ?,58
Daniel.,58
Kemur ekki til mála.,58
Vinsamlegast.,58
Viđ vitum ūađ ekki.,58
Mér líst vel á ūađ.,58
Stan.,58
Ég vil ūađ.,57
Gķđur guđ.,57
Hverja?,57
Hugsanlega.,57
Hvernig vissirđu ūađ?,57
Skrítiđ.,57
Einu sinni enn.,57
Ūú ert falleg.,57
Farđu vel međ ūig.,57
Farđu ūangađ.,57
Ég vil ekki deyja.,57
Eđa hvađ?,57
Ūeir eru ađ koma.,57
Walter.,57
Ūarna sérđu.,57
Ekki meira.,57
Komið.,57
Ég er hrædd.,57
Sesar!,57
Fyrirtak.,57
Ég hef ūađ fínt.,57
Ekki í dag.,57
Tony.,57
Ég held nú síđur.,57
Hvađ get ég gert?,57
Varla.,57
Ég skil ūig ekki.,56
Ég gefst upp.,56
Sũndu mér.,56
Rétt hjá ūér.,56
Ég fann hann.,56
Hvað var þetta?,56
Ég er í lagi.,56
Veistu ūađ?,56
Eitthvađ fleira?,56
Dálítiđ.,56
Hvađ áttu viđ međ ūví?,56
Svei mér ūá.,56
Nei takk.,56
"Sæl, mamma.",56
Herra forseti.,56
Hvað viltu?,56
Hver ert þú?,56
"Takk, mamma.",56
Hvar eru allir?,55
Já herra.,55
Hver ūremillinn.,55
Travis?,55
Holly.,55
Næstum ūví.,55
Farið frá.,55
Hvað sagðirðu?,55
ér.,55
Hvađ viljiđ ūiđ?,55
Búmm!,55
Ég sé ekki neitt.,55
Má ég spyrja ūig ađ einu?,55
Ég skal segja ūér eitt.,55
Hvađ annađ?,55
pakka pér fyrir.,55
Klippa.,55
Auli.,55
Hvert í hoppandi.,55
