sentence,count
¿Lo hiciste?,10385
Escuchen.,10383
No lo entiendes.,10375
Habla.,10370
"Sí, sí, sí.",10355
Despejado.,10330
Más o menos.,10321
En absoluto.,10321
"Hola, papá.",10319
Caramba.,10316
Está loco.,10290
Sólo...,10279
George.,10278
Joe.,10259
¿Huh?,10244
Sube.,10221
UU.,10195
¿Dónde estamos?,10140
Aguanta.,10103
Buen chico.,10086
Henry.,10079
Eso es genial.,10078
¿verdad?,10065
¿Y ahora?,10024
Hermano.,10017
Feliz cumpleaños.,9985
Recibido.,9800
Max.,9797
Tenías razón.,9775
No te vayas.,9771
Estaré bien.,9759
¿Lo entiendes?,9756
Tengo miedo.,9749
No digas eso.,9738
Qué bueno.,9714
Amigo.,9710
No hagas eso.,9708
Interesante.,9707
Paul.,9674
Señorita.,9657
¿Que pasa?,9621
Puedes hacerlo.,9594
Cinco.,9585
"Hola, mamá.",9571
¿Qué piensas?,9567
Tenemos que hablar.,9558
¿Estás listo?,9539
No es justo.,9539
¿Hablas en serio?,9473
"Lo sé, lo sé.",9471
Dale.,9427
No es eso.,9417
Me encantaría.,9408
Es que...,9397
"No, espera.",9374
¿Te encuentras bien?,9351
¿Es una broma?,9323
No se.,9311
"Bien, gracias.",9305
Agua.,9286
Es bueno.,9266
¿Como?,9243
Casi.,9200
¿Adónde vamos?,9197
Nick.,9179
¿Como qué?,9178
Respira.,9122
¿Por que?,9119
Nada más.,9113
¡Sorpresa!,9091
Imbécil.,9086
¿Tienes hambre?,9069
No exactamente.,9050
¿No lo sabes?,9028
Lo digo en serio.,9028
¡Ey!,9015
Santo cielo.,9010
¿Qué están haciendo?,9008
Jim.,8985
¡Más rápido!,8977
A ver.,8961
Esto es una locura.,8947
Jane.,8937
Pronto.,8916
Enhorabuena.,8903
¿Qué más?,8868
¿Quién era?,8856
No lo puedo creer.,8825
Aah!,8820
"Ay, no.",8810
¡Váyanse!,8784
¡Oh Dios!,8784
Sígueme.,8782
Vengan.,8779
Como sea.,8779
"Sí, por favor.",8776
Trato hecho.,8768
¿Qué has hecho?,8759
Whoa!,8749
Estarás bien.,8717
Te odio.,8713
No es posible.,8689
Estará bien.,8688
si.,8686
No creo.,8636
Ni idea.,8636
No lo hice.,8631
Como quieras.,8628
Me alegro.,8623
¿Dónde estoy?,8604
Puede ser.,8599
La tengo.,8567
No tengo ni idea.,8566
Es ella.,8548
Es hermoso.,8542
¿Qué quieres que haga?,8540
Jimmy.,8528
Salgamos de aquí.,8527
Un minuto.,8510
Míralo.,8487
No se mueva.,8480
¿Tú crees?,8476
¿Es eso?,8451
Teniente.,8445
Ajá.,8415
Lo dudo.,8394
Dímelo.,8387
A mí también.,8354
¿Algo?,8352
Voy.,8339
Tío.,8326
No es necesario.,8325
"Sí, bueno...",8324
No está aquí.,8324
Calla.,8318
¿Sabe?,8306
¡Hijo de perra!,8295
¡No disparen!,8283
James.,8271
Vete de aquí.,8265
Creo que no.,8265
Tony.,8258
Te conozco.,8246
Lo estoy.,8229
Shh.,8202
Eso es imposible.,8195
"Oh, si.",8172
Um...,8161
¿Está claro?,8130
No tengas miedo.,8113
Ten.,8097
Ni hablar.,8087
Dios santo.,8085
Tengo hambre.,8078
Anna.,8075
Claire.,8055
¿Qué hago?,8050
Impresionante.,8048
Vas a estar bien.,8042
Piénsalo.,8038
¿Lista?,8033
¿Está seguro?,8018
Jesucristo.,8014
Totalmente.,7998
¿Dónde vas?,7998
"Sí, seguro.",7984
Yo lo haré.,7983
Walter.,7982
Suena bien.,7974
¿Están bien?,7974
"Oye, oye.",7961
¿Ahora qué?,7942
No podemos.,7928
Está muerta.,7928
Más.,7904
Fue un accidente.,7902
Danny.,7901
Está vivo.,7869
"Oh, vamos.",7864
Pues...,7844
Toma esto.,7838
No te creo.,7832
¡Bastardo!,7823
¡Jake!,7819
¡Taxi!,7808
Es importante.,7794
Sal de aquí.,7787
Jamás.,7782
vamos.,7781
Vámonos de aquí.,7773
¿Qué significa?,7748
Tú no.,7716
¡Jódete!,7713
¡Maestro!,7711
¿Qué opinas?,7700
¡Oh Dios mío!,7698
Ya veremos.,7696
"Por favor, no.",7681
Ya lo creo.,7672
Dios mio.,7660
¡Maldito!,7644
Tu...,7638
Permiso.,7636
¿Y entonces?,7622
¿Alguien?,7622
Dispara.,7619
¿Café?,7576
Mm-hmm.,7574
Lo hizo.,7563
Abre.,7561
¿Qué pasa contigo?,7554
Probablemente.,7545
¡Largo!,7543
Sargento.,7524
Negativo.,7520
Muchísimas gracias.,7511
¿A dónde?,7507
Hasta mañana.,7504
Tome.,7488
Escuche.,7484
"No, no puedo.",7482
"Sí, pero...",7468
¡Regresa!,7464
Esto es ridículo.,7460
Me alegro de verte.,7452
¿Quién es él?,7424
"Lo siento, señor.",7415
"¿Ah, no?",7412
Esto es...,7412
Amigos.,7401
Por el amor de Dios.,7401
¿Se encuentra bien?,7396
Mary.,7367
¿Qué hay?,7359
¿Quieres?,7346
"No, claro que no.",7346
Hoy.,7331
Debemos irnos.,7330
¿Y usted?,7329
Yo también te quiero.,7315
Kate.,7309
Estoy seguro.,7308
Ahí tienes.,7306
Necesito tu ayuda.,7303
"Bueno, sí.",7291
Mm.,7282
¡Vuelve!,7280
Por ahí.,7279
¿Cómo dice?,7256
Bill.,7237
Dinero.,7230
Comprendo.,7212
Por fin.,7206
¿Quiénes son?,7206
No está bien.,7204
"Sí, yo también.",7203
Yo sólo...,7192
Eso parece.,7192
Entre.,7184
Siguiente.,7180
Aquí estamos.,7179
¿Cómo dices?,7166
¿Qué has dicho?,7158
"Espera, espera, espera.",7146
Eso no es verdad.,7142
En marcha.,7140
¿Sabes por qué?,7138
Llámame.,7137
Sin duda.,7119
Qué raro.,7108
Seis.,7107
Chris.,7100
¡Mátalo!,7097
¡Deténgase!,7092
Hablo en serio.,7091
Cierra la puerta.,7090
No me gusta.,7076
Funciona.,7054
Tranquilízate.,7042
Suéltalo.,7040
Tommy.,7022
Lo siento tanto.,7022
¿Porqué?,7021
¡Will!,7014
Quédate ahí.,7006
Definitivamente.,6998
¡Basta ya!,6993
¿Quiénes?,6984
Bobby.,6965
¡Santo Dios!,6964
Da igual.,6959
Ooh.,6959
Bob.,6956
¿Es así?,6939
Ahí estás.,6915
¿Cuánto tiempo?,6908
Bienvenidos.,6902
¿A quién le importa?,6896
¿De qué se trata?,6881
Qué asco.,6875
Bingo.,6875
Sí señor.,6874
"No, no, no, no, no.",6865
¿Y esto?,6855
Daniel.,6848
¿De quién?,6831
Su Majestad.,6821
Espera aquí.,6814
¿Lo conoces?,6807
¿Eso crees?,6801
Vamos a ver.,6800
"Vale, vale.",6798
Muerto.,6794
Es un placer.,6784
A veces.,6783
"Vamos, chicos.",6781
"Oh, gracias.",6776
¿Que es eso?,6768
¿Hay alguien ahí?,6757
Siete.,6756
¡Quietos!,6743
Yeah.,6743
Demasiado tarde.,6743
Lo tenemos.,6726
"No, yo...",6724
Billy.,6722
Rachel.,6714
La verdad.,6709
¡FBI!,6709
Lo soy.,6692
¡Oh no!,6690
Eso no es cierto.,6689
Aquí viene.,6689
Es horrible.,6671
¡Muchachos!,6664
Ray.,6655
Creo.,6655
Mark.,6652
lo siento.,6641
Seguro que sí.,6636
¡Mentiroso!,6634
¿Recuerdas?,6630
Amor.,6630
"Vamos, cariño.",6617
¡Johnny!,6615
¿Puedo ayudarte?,6615
Síganme.,6606
Enseguida.,6586
¿Qué hacen?,6575
Eso es correcto.,6573
¡Deténganse!,6571
Tómalo.,6570
¡Aléjate!,6559
¿Estás ahí?,6552
Es mío.,6551
Muy gracioso.,6545
Váyase.,6542
Qué pena.,6531
Puedo hacerlo.,6507
Es demasiado tarde.,6506
"Bueno, bueno.",6505
¿Quién es ella?,6494
Vayan.,6474
Ahora vuelvo.,6469
"No, nada.",6458
Todo va a estar bien.,6452
Hola a todos.,6451
¡Manos arriba!,6450
Tenemos un problema.,6447
Es perfecto.,6444
¿Con quién?,6438
Es maravilloso.,6432
De nuevo.,6428
Eso es cierto.,6425
No hay tiempo.,6420
¿De qué está hablando?,6415
¿Cuál es tu nombre?,6412
¡Perra!,6408
Vamonos.,6404
Te equivocas.,6402
Miren esto.,6396
Lo hicimos.,6385
Muy bueno.,6381
¿Quién está ahí?,6379
¿Por qué estás aquí?,6378
Qué lástima.,6373
Steve.,6369
¿Qué ocurrió?,6365
Voy para allá.,6359
¿Qué carajo?,6358
"Venga, vamos.",6349
¿Cómo te va?,6343
Esto es increíble.,6326
¡Abuelo!,6318
Ninguno.,6299
Lo intentaré.,6299
¡Desgraciado!,6295
¡Abuela!,6294
"Disculpe, señor.",6294
¡Aléjate de mí!,6292
¿Cómo es eso?,6291
Un placer.,6286
Vete al carajo.,6286
Coronel.,6285
¿A dónde vamos?,6278
¿Me escuchas?,6276
Bebe.,6262
Todo saldrá bien.,6262
Vuelvo enseguida.,6260
¡Cabrón!,6248
¡Paren!,6248
"Vamos, hombre.",6240
sí.,6236
Qué bonito.,6235
¿Quién es ese?,6228
¡Cállese!,6226
¡Suéltala!,6225
¿Cuál es?,6214
Sip.,6209
Todo estará bien.,6205
Estamos listos.,6203
Estoy listo.,6200
"Oh, lo siento.",6198
Richard.,6192
Eddie.,6176
Vete al diablo.,6160
¿Qué es todo esto?,6151
Quédate.,6146
Llegas tarde.,6142
¿Vienes?,6137
Lo haremos.,6136
Lo logramos.,6131
Para siempre.,6115
¿Para mí?,6107
No te preocupes por eso.,6103
¿Qué pasa aquí?,6095
¡Agáchate!,6094
Cualquier cosa.,6087
¿Tienes miedo?,6061
Es tarde.,6058
Andy.,6057
¿Por qué dices eso?,6054
¡No se muevan!,6053
Eso es ridículo.,6046
¿Ah sí?,6040
Clark.,6039
¿Qué está pasando aquí?,6032
"Si, si.",6027
¿En verdad?,6021
¿Qué puedo hacer?,6020
Emma.,6015
Amy.,5999
No estoy segura.,5998
Déjame adivinar.,5981
Duele.,5977
Hombre.,5971
Este.,5964
Ohh.,5949
Allí está.,5936
¿Cómo qué?,5924
¡Profesor!,5923
Annie.,5914
¿Y eso?,5914
¡Pare!,5911
¿Hay algún problema?,5905
¡Suéltenme!,5903
¿Por qué yo?,5900
"Sí, Señor.",5899
¿Realmente?,5896
O no.,5894
Pues sí.,5848
En realidad no.,5844
Matt.,5844
Te lo agradezco.,5843
Sr.,5836
Dámela.,5835
Yo solo...,5829
Estúpido.,5825
Lucy.,5824
Tranquilos.,5822
Siéntense.,5821
¡Déjame ir!,5809
Te ves bien.,5803
Dígame.,5802
Encantada.,5802
Kevin.,5796
Vete a casa.,5791
¿Cómo te atreves?,5789
¿Entonces qué?,5776
¡Retrocedan!,5771
¿Adónde va?,5769
Emily.,5769
¡Corten!,5768
Retrocede.,5767
"Gracias, gracias.",5766
Es una orden.,5765
No sé qué decir.,5763
"Uno, dos...",5757
Comandante.,5748
Eso no importa.,5742
¡Salta!,5739
¿Necesitas ayuda?,5738
¿Y luego?,5723
¿Qué hace aquí?,5721
Hijo.,5702
¿Algún problema?,5695
¿Te acuerdas?,5682
Es la verdad.,5680
O...,5674
¿Con qué?,5674
¡Te mataré!,5672
"No, no lo creo.",5671
A la mierda.,5660
Te necesito.,5659
General.,5657
¿Quién habla?,5656
Tú y yo.,5649
¿Saben qué?,5649
Ahí están.,5638
Afuera.,5634
No sé qué hacer.,5633
"Bueno, gracias.",5625
¿Pero qué?,5622
¡Apúrense!,5610
Ya verás.,5608
Ninguna.,5598
No llores.,5590
Estás aquí.,5588
¿Segura?,5584
Querida.,5576
¿Quien?,5570
Qué gracioso.,5567
"No, lo siento.",5566
Es fantástico.,5563
Funcionó.,5563
No lo recuerdo.,5561
Cierra la boca.,5561
No hace falta.,5554
¿Qué ha dicho?,5553
"Hola, amigo.",5552
No está.,5547
¿Lo harás?,5537
"Sí, soy yo.",5535
No puedo hacer eso.,5529
¿Lo sabías?,5521
Adam.,5519
Es ridículo.,5504
Es precioso.,5491
¿Sabes que?,5489
¿Va todo bien?,5489
No veo nada.,5480
¿Cómo es posible?,5478
"Vaya, vaya.",5477
¿Qué importa?,5473
No tengo hambre.,5471
¿Pasa algo?,5464
Tenemos que salir de aquí.,5462
"No, señora.",5461
¡Papa!,5458
Hermoso.,5455
¿Que es esto?,5447
"No, para nada.",5444
¡De prisa!,5439
Vamos allá.,5438
Para ti.,5437
¡Salgan!,5436
¡Suélteme!,5428
¿Cuál es tu problema?,5418
¿Qué crees?,5415
Ya lo tengo.,5410
¿Cómo lo sabe?,5409
No entiendes.,5401
¿Cómo están?,5400
Entren.,5398
"Sí, eso es.",5397
Justo aquí.,5390
¿Estás lista?,5389
¡Sal de ahí!,5385
¿Puedes creerlo?,5381
¿Dónde está ella?,5380
No lo sabemos.,5378
Nos vemos luego.,5376
Es peligroso.,5375
Mucho mejor.,5372
¿Puedes?,5370
¿Cuál es su nombre?,5370
Venga ya.,5363
Una vez más.,5353
Por nada.,5342
"Bueno, está bien.",5336
¿De dónde eres?,5336
Magnífico.,5334
Mi padre.,5331
Niños.,5323
A casa.,5323
Encantado de conocerte.,5303
Ocho.,5301
Carl.,5299
Discúlpenme.,5297
Bienvenida.,5297
¿Qué puedo decir?,5295
¿Qué hacemos ahora?,5280
"Buenos días, señor.",5274
Eso es verdad.,5267
Alice.,5264
Es mi culpa.,5258
Buena chica.,5253
Cierra los ojos.,5250
Es correcto.,5249
A ti.,5248
Está ahí.,5246
¿Qué diablos es eso?,5239
Maggie.,5225
"Bueno, yo...",5221
¿La policía?,5217
¿De qué habla?,5216
¿Viste eso?,5214
Lo encontré.,5207
Necesito ayuda.,5196
Naturalmente.,5191
Espere un momento.,5188
Perdóneme.,5188
Lo recuerdo.,5182
Me parece bien.,5178
Date la vuelta.,5178
Esto es genial.,5169
¿Sabe qué?,5168
"Oh, mi Dios.",5166
¿Qué tenemos?,5164
No lo soy.,5164
No puede.,5160
¿Aló?,5153
"Bien, vamos.",5147
"Sí, es cierto.",5144
Inténtalo.,5143
Tiene sentido.,5140
Es extraño.,5133
Mi Dios.,5128
Esperad.,5119
Brian.,5113
Estoy bromeando.,5108
Adentro.,5095
Qué sorpresa.,5094
Quédate conmigo.,5093
Es gracioso.,5086
Ella está bien.,5082
¿Entendiste?,5078
Es complicado.,5077
Come.,5071
¿Desde cuándo?,5071
Tenga.,5069
Descuida.,5064
"Vamos, muchachos.",5063
¿Puedo ayudarle?,5061
¿Qué debo hacer?,5059
Estoy embarazada.,5056
Estás mintiendo.,5052
No es gracioso.,5052
Aguarda.,5049
¿Debería?,5048
Estoy...,5045
Mi hijo.,5041
Eric.,5036
¡De rodillas!,5024
hola.,5020
No funciona.,5014
Están aquí.,5013
No me acuerdo.,5007
No es suficiente.,5005
¿Qué quieren?,5003
Está...,4999
Podría ser.,4996
¡Haz algo!,4994
Suerte.,4994
¿Qué es lo que quieres?,4992
¿Te vas?,4990
¡Hurra!,4990
Es terrible.,4987
¿Podemos hablar?,4981
"Sí, bien.",4977
Ryan.,4977
"Gracias, amigo.",4974
Lisa.,4972
Por ahora.,4968
¡Cállense!,4960
¿Qué mierda?,4948
NO.,4944
¡Mama!,4932
"No, en serio.",4927
¿A qué se refiere?,4923
"Vamos, amigo.",4919
Ya era hora.,4913
Aquí están.,4910
No puedo respirar.,4909
Murió.,4907
¡Puta!,4897
señor.,4896
"Por favor, por favor.",4895
Te escucho.,4891
¿Cuántos?,4889
Pete.,4889
Objeción.,4889
Apágalo.,4878
"No, en absoluto.",4877
Es aquí.,4875
Nos vemos mañana.,4873
¡Quítate!,4873
"Sí, tienes razón.",4869
Lo hago.,4858
Diez.,4857
No lo hago.,4855
Ahí viene.,4853
¿Lo ve?,4850
¡Acción!,4849
Los dos.,4843
"Si, claro.",4841
Espero que no.,4839
¿Qué hay de ti?,4839
Baja.,4831
Robert.,4830
Fui yo.,4827
Jason.,4826
¡Ahh!,4825
Mírala.,4815
Fuiste tú.,4815
Whoo!,4809
Es tuyo.,4808
¡Alto el fuego!,4802
Brillante.,4801
Es una larga historia.,4796
No lo estoy.,4787
