sentence,count
Μην το κάνεις αυτό.,8978
Δεν είναι τίποτα.,8954
Έλα μέσα.,8948
"Έλα, πάμε.",8937
"Ω, όχι.",8898
Κι εσύ;,8887
Είμαι μια χαρά.,8871
Γύρνα πίσω!,8866
Τι κάνει;,8858
Πρέπει να μιλήσουμε.,8853
Ω Θεέ μου!,8819
Κοίτα αυτό.,8791
Καλή ιδέα.,8790
Ασφαλώς.,8730
Σοβαρά.,8725
Μάλλον.,8723
Χαίρω πολύ.,8702
Τρέξτε!,8694
Πίστεψέ με.,8668
Μπα.,8659
Σήκω πάνω.,8634
Άντε γαμήσου!,8626
Ήταν...,8605
"Όχι, δεν είναι.",8503
"Ωχ, όχι.",8470
Μην ανησυχείτε.,8462
Χάρηκα.,8460
Τι λέει;,8456
Δεν το νομίζω.,8439
Ούτε κι εγώ.,8433
Ενδιαφέρον.,8426
Πες το.,8425
Τα πάντα.,8423
Θυμάσαι;,8411
Κοίταξέ με.,8405
Και βέβαια.,8393
Ποια;,8364
Έτοιμος;,8347
Μείνε εδώ.,8346
Τρέξε!,8318
"Ναι, βέβαια.",8315
Αυτό είναι;,8290
Τι έπαθες;,8285
Δεν καταλαβαίνεις.,8280
Επιτέλους.,8266
Τα καταφέραμε.,8258
Διάολε!,8231
Αδύνατον.,8222
Έτσι νομίζω.,8222
Θα σε σκοτώσω!,8210
"Εντάξει, πάμε.",8206
Δόξα τω Θεώ.,8201
Στα προηγούμενα επεισόδια...,8156
Δεν είναι αλήθεια.,8152
Είστε καλά;,8151
Ποιον;,8149
Πολύ.,8149
Είναι κανείς εδώ;,8136
Χαίρετε.,8134
΄Οχι.,8101
Ένα.,8084
ΟΚ.,8049
Ποιος είσαι εσύ;,8035
Καθίστε.,8017
Φεύγουμε.,8017
Σ'αγαπώ.,8009
Φυσικά και όχι.,7998
"Πάμε, πάμε!",7998
Ψηλά τα χέρια!,7994
Κοίτα εδώ.,7954
Κάτσε.,7913
Τελειώσαμε.,7905
Τρέχα!,7903
Περίεργο.,7890
Πολύ αστείο.,7853
Είσαι τρελός;,7852
Μητέρα!,7843
Πέθανε.,7839
Τι κάνεις εκεί;,7831
Αφήστε με!,7828
Αγάπη μου.,7827
Τα λέμε αργότερα.,7813
Είχες δίκιο.,7813
Αχ!,7808
Είναι εδώ.,7808
Μπορώ να σας βοηθήσω;,7753
Πέσε κάτω!,7739
Κάντε πίσω!,7724
Μαλάκα!,7716
Πέρασε.,7703
Βοηθήστε με!,7694
Από δω.,7678
Όχι τώρα.,7676
Ξέρεις τι;,7649
Φοβάμαι.,7630
Έρχονται.,7627
Τι να κάνω;,7593
Προσπαθώ.,7588
"Έλα, έλα.",7572
Συνεχίστε.,7572
Καλά Χριστούγεννα.,7527
Ενταξει.,7506
Έρχομαι αμέσως.,7502
Που πας;,7500
Είσαι έτοιμος;,7486
Απολύτως.,7479
Είσαι τρελός.,7469
Κύριοι.,7466
Τζον.,7425
Σκέψου το.,7422
Οπότε...,7392
"Γεια σας, παιδιά.",7376
Είσαι καλά?,7376
Πηγαίνετε.,7373
Και εγώ.,7343
Όχι πια.,7323
Το βλέπω.,7303
Περίμενε λίγο.,7297
"Περίμενε, περίμενε.",7272
Τρία.,7228
Αμέ.,7209
Συγνώμη;,7170
Γιατί το κάνεις αυτό;,7162
Δεν είμαι σίγουρος.,7157
Τέλος.,7155
Μωρό μου.,7140
Μα...,7139
Μου αρέσει.,7118
Νομίζω.,7108
'κου.,7056
Τι έχεις;,7020
Τι ώρα είναι;,7012
Μη φοβάσαι.,6992
Κι εσύ.,6966
Πού πάμε;,6933
Δεν μπορείς.,6899
Για να δω.,6861
Κανείς.,6836
"Ναι, ευχαριστώ.",6830
Δε με νοιάζει.,6827
Τι θες;,6780
Πολύ καλό.,6757
Στο υπόσχομαι.,6718
Κάν' το.,6716
Κάνεις λάθος.,6715
Πραγματικά.,6682
Άσε με!,6681
Μπορώ;,6667
Δεν είμαι.,6666
Ηρεμήστε.,6612
Σαν τι;,6596
Πόσα;,6578
Ευχαριστω.,6555
Μπάσταρδε!,6552
Είδες;,6549
Γύρνα.,6536
Με δουλεύεις;,6535
Είναι υπέροχο.,6531
Πιο γρήγορα!,6478
Μ' ακούς;,6462
Δεν είναι αστείο.,6459
Ανοησίες.,6455
Μην κουνηθείς.,6443
Τι θέλετε;,6432
Τι είναι αυτά;,6427
Ακολουθήστε με.,6400
Είμαι σίγουρος.,6396
Φίλε.,6379
Ξανά.,6366
Λάθος.,6359
Που είσαι;,6359
Γιατί το έκανες αυτό;,6341
Θεούλη μου!,6340
Ακίνητοι!,6328
Τέλειο.,6326
Όλα εντάξει.,6324
Φύγε από δω!,6314
Έτσι;,6309
Τι άλλο;,6278
Ξεκίνα.,6256
Σας ευχαριστώ πολύ.,6250
Αυτό είναι γελοίο.,6234
Πώς είστε;,6227
Για τι πράγμα μιλάς;,6226
Γιατρέ!,6224
Ποιός είναι;,6216
Τίποτα;,6210
Γιατί το λες αυτό;,6172
Ούτε εγώ.,6168
Φτάνει.,6167
Και μετά;,6164
Σάρα!,6163
Περίμενε εδώ.,6161
Είσαι...,6159
Κυρία.,6153
Δεν μπορώ να το κάνω.,6149
Έτσι φαίνεται.,6137
Δεν έκανα τίποτα.,6127
Παράτα με!,6115
Για όνομα του Θεού!,6112
Πως είσαι;,6109
Ποια είναι αυτή;,6106
Μπράβο σου.,6101
Ξεκινάμε.,6078
Όβερ.,6067
Σου αρέσει;,6065
Πιάστε τον!,6058
Δηλαδή;,6050
Λες ψέματα.,6050
Φοβερό.,6046
Εδώ είσαι.,6034
"Ναι, ξέρω.",6029
Εδώ;,6008
Είναι απίστευτο.,5976
Πλάκα μου κάνεις.,5961
Τα κατάφερες.,5956
Χμμ.,5940
"Ευχαριστώ, κύριε.",5921
Είναι καλά.,5912
Πάντα.,5906
Αυτή είναι.,5888
Μίλα.,5888
Κε.,5887
Πεινάς;,5882
"Ένα, δύο, τρία.",5859
Αστειεύεσαι;,5850
Τι θες να πεις;,5850
Αυτό είναι υπέροχο.,5839
Εννοώ...,5828
Τσάρλι.,5820
Μέσα.,5816
Το καταλαβαίνω.,5792
Γαμώ το!,5783
Έχω μια ιδέα.,5783
Κάντο.,5758
Σιωπή!,5736
Πρέπει να κλείσω.,5734
Αυτό είναι αλήθεια.,5721
'κουσέ με.,5717
Καλό αυτό.,5713
Εσύ τι λες;,5704
Μάικλ.,5697
Περίπου.,5690
Θα δούμε.,5689
Αυτό;,5687
Μάλλον όχι.,5670
"Ναι, σίγουρα.",5666
Εγώ φταίω.,5661
Έτοιμοι.,5656
Ανάθεμα!,5635
Τι κάνεις?,5616
Συμβαίνει κάτι;,5576
Επίσης.,5574
Είναι τρελό.,5570
'ντε!,5569
Είναι;,5567
Τι συμβαίνει εδώ;,5566
Το κατάλαβα.,5563
Είναι αλήθεια;,5561
Οτιδήποτε.,5556
Πάρε αυτό.,5549
Τι σκέφτεσαι;,5537
Τι έκανα;,5533
Πεινάω.,5525
Στα προηγούμενα...,5509
Εσύ είσαι.,5477
Δεν έχουμε χρόνο.,5474
Χρόνια πολλά.,5452
Χάρηκα για τη γνωριμία.,5445
Θα δεις.,5438
"Εντάξει, ευχαριστώ.",5431
Έλα δω.,5423
Προφανώς.,5415
Πω πω!,5413
Ακούω.,5406
Σε μισώ!,5395
Πρέπει να φύγεις.,5382
Τι κάνουμε τώρα;,5380
Όχι βέβαια.,5378
Δεν το ήξερα.,5374
Δεν είναι δυνατόν.,5369
Δε μπορώ.,5357
Το ξέρεις.,5347
"Εντάξει, λοιπόν.",5343
Έτοιμοι;,5335
Προσέξτε!,5332
Παράξενο.,5331
Πώς τα πας;,5325
Αυτό είναι τρελό.,5305
Το εννοώ.,5302
Βλέπετε;,5301
Τι κάνουμε;,5295
Πρέπει να σου μιλήσω.,5295
Σχεδόν.,5291
Γλυκιά μου.,5289
Πού πήγε;,5284
Εννοείται.,5281
Κάτι δεν πάει καλά.,5276
Σ' αγαπάω.,5275
Μπορείς.,5274
Υποθέτω.,5268
Ξέρεις;,5251
Τι εννοείτε;,5244
Το έκανα.,5238
Έτσι είναι.,5235
"Γεια σου, μπαμπά.",5211
Και τώρα;,5203
Είναι μια χαρά.,5194
Δεν μπορώ να το κάνω αυτό.,5190
Σταθείτε!,5170
Προχωρήστε.,5157
Ωραίο.,5151
"Καλά, καλά.",5142
"Μάλιστα, κυρία.",5127
Ποια είσαι;,5124
Στην υγειά μας.,5101
Είναι τέλειο.,5085
Άνοιξε την πόρτα.,5082
Απόδοση Διαλόγων,5081
Όλα εντάξει;,5071
Τι στο...,5064
Δεν θέλω.,5056
Ποιος ήταν;,5055
Ποιός;,5054
Τι στο διάολο είναι αυτό;,5035
Το έχω.,5011
Απλώς...,5011
"Ναι, μια χαρά.",5004
Πλάκα κάνεις;,5002
Ξέρεις γιατί;,4996
Μεγαλειότατε.,4991
Καταλάβατε;,4985
Βιαστείτε!,4980
Όχι εγώ.,4968
Χαίρομαι.,4966
Δεν υπάρχει πρόβλημα.,4958
Φύγε από εδώ.,4957
Ααα!,4955
Αυτό ήταν;,4947
Πολύ αργά.,4932
Αρχηγέ.,4917
Αύριο.,4916
Τι λες τώρα;,4909
Πού πηγαίνεις;,4908
Ακούστε με.,4907
Εσύ είσαι;,4906
Μην πυροβολείτε!,4904
Δε ξέρω.,4894
Πρόσεξε!,4894
Δεν είναι αυτό.,4878
Τί συμβαίνει;,4871
Αστειεύομαι.,4868
Ειλικρινά.,4864
Γειά σας.,4861
Φτάσαμε.,4860
Ποιος ξέρει;,4854
Πώς σου φαίνεται;,4851
Ευχαρίστως.,4849
Δεν μπορεί.,4846
Τι συμβαίνει?,4844
Τι στο διάολο κάνεις;,4839
Όλα είναι εντάξει.,4830
Είναι γελοίο.,4829
Κάνε στην άκρη.,4821
Θα έρθω μαζί σου.,4816
Τι διάολο;,4811
Πέντε.,4807
Φυσικά όχι.,4805
Θα προσπαθήσω.,4798
Και τι έγινε;,4796
Έκπληξη!,4785
Λίγο.,4777
Δεν γίνεται.,4774
Το κατάλαβες;,4771
Φρανκ!,4765
"Όχι, καθόλου.",4763
Τα κατάφερα!,4760
Δεν είναι δίκαιο.,4757
Κάνε γρήγορα.,4754
Καταπληκτικό.,4746
Στο είπα.,4737
Τομ.,4723
Δεν ξέρω τι να πω.,4721
Σιγά.,4703
Αυτό είναι όλο;,4687
Ξέρετε κάτι;,4685
Σοβαρολογείς;,4681
Τι περιμένεις;,4668
Τα λέμε αύριο.,4666
Δεν θυμάμαι.,4666
Το ξέρεις αυτό.,4659
Είναι πολύ αργά.,4647
Ντέιβιντ!,4645
Σκύλα!,4645
Είναι σημαντικό.,4640
Το 'πιασα.,4618
Σε αγαπώ.,4614
Ποιοι;,4609
Το είδες αυτό;,4605
Στοπ!,4605
Πλάκα κάνω.,4590
Γαμήσου!,4588
Πάμε;,4574
Εις υγείαν.,4571
"Όχι, περίμενε.",4551
Μμμ.,4551
Τον ξέρεις;,4550
"Όχι, δεν πειράζει.",4549
Εντυπωσιακό.,4547
Ποιος είναι εκεί;,4545
Καλύτερα.,4538
'ντε γαμήσου!,4527
Το πιστεύεις;,4522
Το βλέπεις αυτό;,4511
Υπέροχο.,4499
Το ξέρω αυτό.,4493
Κάτι τέτοιο.,4493
Μπορώ.,4492
Έτοιμη;,4491
Έτοιμος.,4490
Για δες.,4490
Τελείωσα.,4487
Τζο!,4486
Μην κουνιέσαι.,4479
Τι κάνετε εδώ;,4470
Κρατηθείτε!,4453
"Σας ευχαριστώ, κύριε.",4452
Τι γίνεται εδώ;,4447
Είμαι μέσα.,4442
Καλή διασκέδαση.,4431
Πώς πήγε;,4430
Γιατί είσαι εδώ;,4429
Τι βλέπεις;,4427
Πώς νιώθεις;,4426
Είμαι εδώ.,4420
Τι είναι αυτό?,4418
Είναι αργά.,4415
Ζήτω!,4405
"Γεια σου, μαμά.",4397
Σου είπα.,4392
Αυτός.,4388
Ποιο είναι το πρόβλημα;,4387
Παιδιά;,4387
Ελεύθερα.,4367
Θα...,4362
Νομίζεις;,4360
Έκανα λάθος.,4359
Μαξ!,4350
Δεν ξέρω τι να κάνω.,4343
Θα γίνεις καλά.,4341
Πάρα πολύ.,4337
Γειά σου.,4335
Με καταλαβαίνεις;,4332
"Ναι, είμαι.",4330
Πάψε!,4328
Δεν είναι σωστό.,4327
Είσαι έτοιμη;,4324
Για σένα.,4322
Πρέπει να πηγαίνω.,4309
Εμένα;,4304
Όπως;,4301
Καλά είναι.,4292
Τι λέτε;,4291
Χμ...,4288
Αργότερα.,4271
Συγγνώμη που άργησα.,4255
Βγείτε έξω!,4245
Καλώς ήρθατε.,4244
Θέλω να πω...,4234
Επίθεση!,4231
"Ελάτε, παιδιά.",4229
Θα το κάνω εγώ.,4225
Δεν καταλαβαίνεις;,4224
Πώς αισθάνεσαι;,4223
Τι έκανε;,4219
"Ναι, ναι, ναι.",4217
Εκεί πέρα.,4214
"Όχι, όχι, όχι, όχι.",4212
Ορκίζομαι.,4211
Νερό.,4202
Δε χρειάζεται.,4192
"Ναι, αλλά...",4190
Είσαι εντάξει.,4178
Είναι καλό.,4176
Εγώ όχι.,4169
Μείνε εκεί.,4165
Όχι ακόμη.,4154
Είμαστε έτοιμοι.,4145
Μάικ.,4139
Κλείσε την πόρτα.,4135
Τι κρίμα.,4133
Απάντησέ μου!,4132
Όλα.,4131
Το λατρεύω.,4129
Κι εγώ σ' αγαπώ.,4127
Σύντομα.,4125
Θέλω να σου μιλήσω.,4124
Αρνητικό.,4123
Πως σε λένε;,4121
Για περίμενε.,4120
Για πάντα.,4116
Δεν το καταλαβαίνω.,4113
Κι εμένα.,4097
Αηδία.,4086
Δεν σε πιστεύω.,4086
Φοβάσαι;,4082
Μ' αρέσει.,4081
Εξαρτάται.,4077
Μάντεψε.,4077
Πέστε κάτω!,4067
Αφεντικό!,4066
"Καλά, εντάξει.",4066
Το ξέρεις;,4064
Τι έχουμε εδώ;,4054
Εμείς.,4053
Μου έλειψες.,4053
Τί είναι αυτό;,4047
Σηκωθείτε!,4045
Σοβαρολογώ.,4037
Σε πιστεύω.,4037
Ένσταση.,4036
Τι βρήκες;,4032
Αυτό δεν είναι αλήθεια.,4028
"Πάμε, πάμε, πάμε!",4026
Τί κάνεις;,4023
Τι στο καλό;,4018
Είναι πανέμορφο.,4011
Για τι;,4007
Καλή σας μέρα.,4006
Πλάκα κάνεις.,4004
Ποια είναι;,3998
Το άκουσες αυτό;,3995
Δεν μπορώ να το πιστέψω.,3995
Τι νομίζεις;,3994
Ψεύτη!,3991
Τι είναι όλα αυτά;,3985
Ανοίξτε!,3976
Επιμέλεια,3976
Μείνε μαζί μου.,3973
Μια χαρά είμαι.,3960
Υπάρχει πρόβλημα;,3951
Είναι νεκρή.,3950
Εσένα.,3946
Για ποιο πράγμα μιλάς;,3943
Προσπάθησα.,3937
Τι να πω;,3923
Το είδα.,3915
"Εντάξει, παιδιά.",3894
Δείξε μου.,3892
Μπορείς να το κάνεις.,3891
Τι σημασία έχει;,3884
Είμαι έτοιμος.,3882
Το εκτιμώ.,3877
Άφησέ με!,3875
Απόψε.,3873
Που ήσουν;,3868
Πώς ήταν;,3860
Μα φυσικά.,3854
Μερικές φορές.,3844
Γεια χαρά.,3841
Μην το λες αυτό.,3840
Οπωσδήποτε.,3838
Εντάξει τότε.,3834
Για μισό λεπτό.,3832
Μα τι λες;,3832
Τζέικ!,3803
Ελάτε τώρα.,3802
'σε με!,3799
Τι έχουμε;,3794
Μπεν.,3794
Πέτα το!,3787
Με θυμάσαι;,3785
Θεε μου!,3771
Νάτος.,3768
Ποιός είσαι;,3745
Τελείωσες;,3743
Έχουμε πρόβλημα.,3730
Ακολούθησέ με.,3729
Εσείς;,3729
Τι κοιτάς;,3728
Κατανοητό.,3725
Κάνε κάτι!,3722
Συγκεντρώσου.,3721
Δεν μπορείς να το κάνεις αυτό.,3720
Λέγε.,3718
Θέλω.,3700
Εμένα.,3693
Σε χρειάζομαι.,3692
Απόλυτα.,3692
Διάβολε!,3687
Θα τα πούμε αργότερα.,3681
Λιγάκι.,3680
Πού είμαστε;,3677
Τι θέλεις να κάνω;,3670
Πονάει.,3669
Για κοίτα.,3667
Αμφιβάλλω.,3667
Πάλι.,3664
Δεν είμαι σίγουρη.,3658
Σκασμός!,3652
Δεν είναι έτσι.,3652
Δεν ξέρεις;,3650
Τι πρόβλημα έχεις;,3649
Θεέ και Κύριε!,3649
Ερχόμαστε.,3647
Δεν είναι;,3645
Ψέματα.,3643
Σύμφωνοι;,3641
Μπορώ να το κάνω.,3641
Αυτό δεν είναι καλό.,3639
Φωτιά!,3635
Έχω.,3629
Άκουσε με.,3626
Πως είναι;,3623
Δεν πρόκειται.,3622
Ήταν ατύχημα.,3620
Δεν μπορούμε.,3619
Θα τα καταφέρουμε.,3618
Είμαστε εντάξει.,3617
Ξέχασέ το.,3612
Ετοιμαστείτε.,3612
Σε παρακαλώ;,3609
Θα σε βοηθήσω.,3607
"Γεια σου, μωρό μου.",3601
Έχε μου εμπιστοσύνη.,3597
Δώσ' το μου.,3595
Εξαφανίστηκε.,3593
Μίλα μου.,3589
Ήμουν.,3587
Πήγαινε σπίτι.,3583
ναι.,3579
Πώς το ξέρεις αυτό;,3578
Αυτός είναι;,3578
Πήδα!,3574
Σε ικετεύω.,3568
Αλτ!,3567
Μείνε.,3563
Τέσσερα.,3558
Κανένας.,3548
Πως πάει;,3545
Δεν κάνει τίποτα.,3543
Τι έχεις πάθει;,3533
Κόφτο!,3520
"Ναι, ακριβώς.",3513
Βούλωσέ το!,3512
Δώσε μου το χέρι σου.,3511
Κλείσε τα μάτια σου.,3507
Κάντε στην άκρη!,3506
Ταξί!,3504
Δεν ξέρω τίποτα.,3504
Δεν ξέρουμε.,3494
Από τι;,3491
"Όχι, σε παρακαλώ.",3490
Ελάτε μαζί μου.,3487
Είμαι σίγουρη.,3485
Μπείτε μέσα.,3480
Κοιμήσου.,3478
Χρειάζομαι τη βοήθειά σου.,3471
Πιο δυνατά!,3471
Δεξιά.,3470
Κανένα.,3469
Φανταστικά.,3468
Δεν έχω.,3467
Θα τα πούμε.,3467
Σε ξέρω.,3460
"Α, ναι;",3459
Κυρία μου.,3457
Το βλέπεις;,3452
Τι πρέπει να κάνω;,3452
Μην φοβάσαι.,3449
Επόμενος.,3437
Φανταστικό.,3436
Γιατί ρωτάς;,3433
Μη μου πεις.,3432
Ελάτε εδώ.,3431
Το ίδιο κι εγώ.,3429
Ήρθε η ώρα.,3426
Μείνε εκεί που είσαι.,3419
Νικ!,3417
Πόσο;,3416
Θέλεις;,3415
Τι σου συμβαίνει;,3412
Πιες.,3404
Εντάξει λοιπόν.,3402
Αστειεύεσαι.,3393
Ωω!,3392
Καλή ερώτηση.,3392
Σήμερα.,3390
Κάθησε.,3378
Είναι αδύνατον.,3377
Μα γιατί;,3377
Μια χαρά είναι.,3375
Περίφημα.,3367
Όχι ευχαριστώ.,3360
Βρήκες τίποτα;,3355
Αμάν!,3352
Ας ξεκινήσουμε.,3349
"Ω, θεέ μου.",3349
Τι είσαι;,3349
Είναι εδώ;,3347
Συγχώρεσέ με.,3345
Εντάξει είμαι.,3340
Ευτυχώς.,3340
